scene_name,video_num,frame_num,SSIM
Theater,5,0,0.8834933919703012
Theater,5,1,0.8835385946764089
Theater,5,2,0.8837070494164532
Theater,5,3,0.8847427465281065
Theater,5,4,0.8844164652662444
Theater,5,5,0.8860036604921641
Theater,5,6,0.8856098182372844
Theater,5,7,0.8859187586659908
Theater,5,8,0.8851780684110121
Theater,5,9,0.8859408202861653
Theater,5,10,0.8853518157639939
Theater,5,11,0.8859590160208518
Theater,5,12,0.8853436204560913
Theater,5,13,0.8860687505656357
Theater,5,14,0.8848081907471691
Theater,5,15,0.8844464342656583
Theater,5,16,0.8815363147990045
Theater,5,17,0.8821321130957133
Theater,5,18,0.8817634580826857
Theater,5,19,0.8815240683842727
Theater,5,20,0.8813991707790191
Theater,5,21,0.8821012940871125
Theater,5,22,0.8820712498887152
Theater,5,23,0.8827447188785106
Theater,5,24,0.8819022021495487
Theater,5,25,0.8813620306092674
Theater,5,26,0.8792140542169818
Theater,5,27,0.878066346371535
Theater,5,28,0.8764548440116242
Theater,5,29,0.8785358099926917
Theater,5,30,0.8776254931165114
Theater,5,31,0.8787408810544536
Theater,5,32,0.876879424953664
Theater,5,33,0.8772182331257631
Theater,5,34,0.8762995264405197
Theater,5,35,0.8750315320128411
Theater,5,36,0.873592913700488
Theater,5,37,0.8752877024154821
Theater,5,38,0.8742817660801195
Theater,5,39,0.8745441473244682
Theater,5,40,0.8729795726948198
Theater,5,41,0.8750562824676503
Theater,5,42,0.8754045454852377
Theater,5,43,0.877606067236993
Theater,5,44,0.8777448931906019
Theater,5,45,0.8785033085231573
Theater,5,46,0.8776730008297866
Theater,5,47,0.8780179835030149
Theater,5,48,0.8763547211739745
Theater,5,49,0.8776235377396338
Theater,5,50,0.8765532622499458
Theater,5,51,0.8780395270697702
Theater,5,52,0.877508997687682
Theater,5,53,0.8773535912976527
Theater,5,54,0.8751666510222207
Theater,5,55,0.8760410185824516
Theater,5,56,0.8759946460883486
Theater,5,57,0.8754563893119043
Theater,5,58,0.8744745194049071
Theater,5,59,0.8756653712184811
Theater,5,60,0.8743662657242031
Theater,5,61,0.8755885647436146
Theater,5,62,0.8752291439574507
Theater,5,63,0.8750723549746459
Theater,5,64,0.8760033733628088
Theater,5,65,0.8772690697924858
Theater,5,66,0.8769915083739102
Theater,5,67,0.8756760502644102
Theater,5,68,0.8759528055861866
Theater,5,69,0.8779215686646796
Theater,5,70,0.8784800600995055
Theater,5,71,0.878334620407822
Theater,5,72,0.8779661546029583
Theater,5,73,0.8788509277669126
Theater,5,74,0.8773909102181074
Theater,5,75,0.8781602884792348
Theater,5,76,0.8779021003035045
Theater,5,77,0.8790654873391156
Theater,5,78,0.8788176862046855
Theater,5,79,0.8792374937326728
Theater,5,80,0.8770677517002533
Theater,5,81,0.8772164906068205
Theater,5,82,0.8756295313878852
Theater,5,83,0.8761863729950847
