scene_name,video_num,frame_num,LPIPS_Alex
Theater,5,0,0.0614640936255455
Theater,5,1,0.06031229346990585
Theater,5,2,0.06025942414999008
Theater,5,3,0.059682078659534454
Theater,5,4,0.060417961329221725
Theater,5,5,0.058605413883924484
Theater,5,6,0.059288859367370605
Theater,5,7,0.05901650711894035
Theater,5,8,0.05956203490495682
Theater,5,9,0.058621689677238464
Theater,5,10,0.05974213033914566
Theater,5,11,0.05906834453344345
Theater,5,12,0.05932184308767319
Theater,5,13,0.058590538799762726
Theater,5,14,0.05970342457294464
Theater,5,15,0.0605192556977272
Theater,5,16,0.06304757297039032
Theater,5,17,0.06304030120372772
Theater,5,18,0.06399524211883545
Theater,5,19,0.0651857927441597
Theater,5,20,0.06650396436452866
Theater,5,21,0.06504230201244354
Theater,5,22,0.0650065541267395
Theater,5,23,0.06285101920366287
Theater,5,24,0.06483648717403412
Theater,5,25,0.064230777323246
Theater,5,26,0.06691169738769531
Theater,5,27,0.06906764209270477
Theater,5,28,0.07010351121425629
Theater,5,29,0.06859233975410461
Theater,5,30,0.07043557614088058
Theater,5,31,0.07015052437782288
Theater,5,32,0.07134601473808289
Theater,5,33,0.07187519967556
Theater,5,34,0.07284659147262573
Theater,5,35,0.0737345740199089
Theater,5,36,0.07639579474925995
Theater,5,37,0.07382405549287796
Theater,5,38,0.07372323423624039
Theater,5,39,0.07338562607765198
Theater,5,40,0.07431182265281677
Theater,5,41,0.07262691855430603
Theater,5,42,0.07308362424373627
Theater,5,43,0.07135316729545593
Theater,5,44,0.07151497900485992
Theater,5,45,0.06999437510967255
Theater,5,46,0.07051007449626923
Theater,5,47,0.07049094885587692
Theater,5,48,0.0725054144859314
Theater,5,49,0.07243703305721283
Theater,5,50,0.07393427193164825
Theater,5,51,0.07192225754261017
Theater,5,52,0.0719165951013565
Theater,5,53,0.07159952074289322
Theater,5,54,0.07252448797225952
Theater,5,55,0.07064668834209442
Theater,5,56,0.07107779383659363
Theater,5,57,0.07170160114765167
Theater,5,58,0.07241141051054001
Theater,5,59,0.07293139398097992
Theater,5,60,0.0752701461315155
Theater,5,61,0.07372847944498062
Theater,5,62,0.07463469356298447
Theater,5,63,0.07433657348155975
Theater,5,64,0.07377009093761444
Theater,5,65,0.07233455032110214
Theater,5,66,0.07297541201114655
Theater,5,67,0.07333207130432129
Theater,5,68,0.07473894953727722
Theater,5,69,0.07307074218988419
Theater,5,70,0.07303447276353836
Theater,5,71,0.07153406739234924
