scene_name,video_num,frame_num,LPIPS_Alex
Birthday,5,0,0.14462807774543762
Birthday,5,1,0.14311255514621735
Birthday,5,2,0.1432390809059143
Birthday,5,3,0.14119493961334229
Birthday,5,4,0.1408485472202301
Birthday,5,5,0.14014965295791626
Birthday,5,6,0.1406356692314148
Birthday,5,7,0.13965967297554016
Birthday,5,8,0.1402268409729004
Birthday,5,9,0.14038115739822388
Birthday,5,10,0.14111846685409546
Birthday,5,11,0.1400526463985443
Birthday,5,12,0.14070776104927063
Birthday,5,13,0.1398821622133255
Birthday,5,14,0.13964566588401794
Birthday,5,15,0.1382843255996704
Birthday,5,16,0.1390383243560791
Birthday,5,17,0.138686865568161
Birthday,5,18,0.13995371758937836
Birthday,5,19,0.1393350064754486
Birthday,5,20,0.13922955095767975
Birthday,5,21,0.13882572948932648
Birthday,5,22,0.13956892490386963
Birthday,5,23,0.13852807879447937
Birthday,5,24,0.13887469470500946
Birthday,5,25,0.1378938853740692
Birthday,5,26,0.13814954459667206
Birthday,5,27,0.13872544467449188
Birthday,5,28,0.1394939124584198
Birthday,5,29,0.13830429315567017
Birthday,5,30,0.1382111757993698
Birthday,5,31,0.137201189994812
Birthday,5,32,0.13731850683689117
Birthday,5,33,0.13706234097480774
Birthday,5,34,0.13796454668045044
Birthday,5,35,0.13688400387763977
Birthday,5,36,0.13640454411506653
Birthday,5,37,0.1369604468345642
Birthday,5,38,0.1376187801361084
Birthday,5,39,0.13692817091941833
Birthday,5,40,0.13665080070495605
Birthday,5,41,0.13525255024433136
Birthday,5,42,0.135222926735878
Birthday,5,43,0.13452331721782684
Birthday,5,44,0.13458792865276337
Birthday,5,45,0.13424813747406006
Birthday,5,46,0.13412019610404968
Birthday,5,47,0.13405095040798187
Birthday,5,48,0.13442592322826385
Birthday,5,49,0.13513773679733276
Birthday,5,50,0.13580946624279022
Birthday,5,51,0.1354813575744629
Birthday,5,52,0.1351531744003296
Birthday,5,53,0.13500212132930756
Birthday,5,54,0.13541057705879211
Birthday,5,55,0.13479183614253998
Birthday,5,56,0.13489651679992676
Birthday,5,57,0.13475221395492554
Birthday,5,58,0.1342540681362152
Birthday,5,59,0.13399122655391693
Birthday,5,60,0.13418973982334137
Birthday,5,61,0.134786918759346
Birthday,5,62,0.13683508336544037
Birthday,5,63,0.1369415819644928
Birthday,5,64,0.13811597228050232
Birthday,5,65,0.13714613020420074
Birthday,5,66,0.1372981071472168
Birthday,5,67,0.13650688529014587
Birthday,5,68,0.13849234580993652
Birthday,5,69,0.13916803896427155
Birthday,5,70,0.14119334518909454
Birthday,5,71,0.14231416583061218
Birthday,5,72,0.14290335774421692
Birthday,5,73,0.1431703269481659
Birthday,5,74,0.14642608165740967
Birthday,5,75,0.1471763402223587
Birthday,5,76,0.1485552042722702
Birthday,5,77,0.1466783583164215
Birthday,5,78,0.14909759163856506
Birthday,5,79,0.14915217459201813
Birthday,5,80,0.1505204439163208
Birthday,5,81,0.15118582546710968
Birthday,5,82,0.15394242107868195
Birthday,5,83,0.15237131714820862
Birthday,5,84,0.15268196165561676
Birthday,5,85,0.1540236622095108
Birthday,5,86,0.1591581553220749
Birthday,5,87,0.15992774069309235
Birthday,5,88,0.16008234024047852
Birthday,5,89,0.15641510486602783
Birthday,5,90,0.15613502264022827
Birthday,5,91,0.15748313069343567
Birthday,5,92,0.15925690531730652
Birthday,5,93,0.1599479615688324
Birthday,5,94,0.16037017107009888
Birthday,5,95,0.1631850302219391
Birthday,5,96,0.16495651006698608
Birthday,5,97,0.16536089777946472
Birthday,5,98,0.16599662601947784
Birthday,5,99,0.16400262713432312
Birthday,5,100,0.1626933366060257
Birthday,5,101,0.16206015646457672
Birthday,5,102,0.1667015105485916
Birthday,5,103,0.16475462913513184
Birthday,5,104,0.16531015932559967
Birthday,5,105,0.16191551089286804
Birthday,5,106,0.16085992753505707
Birthday,5,107,0.16007065773010254
Birthday,5,108,0.15712355077266693
Birthday,5,109,0.15799932181835175
Birthday,5,110,0.16081419587135315
Birthday,5,111,0.1600034385919571
Birthday,5,112,0.1629425436258316
Birthday,5,113,0.16582675278186798
Birthday,5,114,0.1644030064344406
Birthday,5,115,0.16191773116588593
Birthday,5,116,0.1620953530073166
Birthday,5,117,0.16050377488136292
Birthday,5,118,0.1626514494419098
Birthday,5,119,0.1629399061203003
Birthday,5,120,0.16438360512256622
Birthday,5,121,0.16466620564460754
Birthday,5,122,0.16878655552864075
Birthday,5,123,0.16877427697181702
Birthday,5,124,0.1689830869436264
Birthday,5,125,0.16793660819530487
Birthday,5,126,0.1681317687034607
Birthday,5,127,0.16783985495567322
Birthday,5,128,0.17021444439888
Birthday,5,129,0.17067354917526245
Birthday,5,130,0.1733749955892563
Birthday,5,131,0.17068974673748016
Birthday,5,132,0.16786432266235352
Birthday,5,133,0.16799813508987427
Birthday,5,134,0.16604909300804138
Birthday,5,135,0.1671975553035736
Birthday,5,136,0.16366726160049438
Birthday,5,137,0.15913619101047516
Birthday,5,138,0.15863391757011414
Birthday,5,139,0.1529989391565323
Birthday,5,140,0.15139396488666534
Birthday,5,141,0.15093988180160522
Birthday,5,142,0.1505681574344635
Birthday,5,143,0.1486264169216156
Birthday,5,144,0.14767986536026
Birthday,5,145,0.14587286114692688
Birthday,5,146,0.14761114120483398
Birthday,5,147,0.1443948745727539
Birthday,5,148,0.14289480447769165
Birthday,5,149,0.14256474375724792
Birthday,5,150,0.14527544379234314
Birthday,5,151,0.14444705843925476
Birthday,5,152,0.14476370811462402
Birthday,5,153,0.14326100051403046
Birthday,5,154,0.14427390694618225
Birthday,5,155,0.14304625988006592
Birthday,5,156,0.1427484005689621
Birthday,5,157,0.14177517592906952
Birthday,5,158,0.14061382412910461
Birthday,5,159,0.13696953654289246
Birthday,5,160,0.13708508014678955
Birthday,5,161,0.13642707467079163
Birthday,5,162,0.13704687356948853
Birthday,5,163,0.1351095736026764
Birthday,5,164,0.1346023827791214
Birthday,5,165,0.1343960016965866
Birthday,5,166,0.13492566347122192
Birthday,5,167,0.13414986431598663
Birthday,5,168,0.13368558883666992
Birthday,5,169,0.1331116110086441
Birthday,5,170,0.13345399498939514
Birthday,5,171,0.1322796642780304
Birthday,5,172,0.13212226331233978
Birthday,5,173,0.13171398639678955
Birthday,5,174,0.133307546377182
Birthday,5,175,0.13270321488380432
Birthday,5,176,0.1330452859401703
Birthday,5,177,0.13272280991077423
Birthday,5,178,0.13426506519317627
Birthday,5,179,0.13293001055717468
Birthday,5,180,0.13268005847930908
Birthday,5,181,0.13233663141727448
Birthday,5,182,0.1331857442855835
Birthday,5,183,0.13162344694137573
Birthday,5,184,0.132132425904274
Birthday,5,185,0.13186736404895782
Birthday,5,186,0.13305829465389252
Birthday,5,187,0.13164019584655762
Birthday,5,188,0.13256947696208954
Birthday,5,189,0.13349618017673492
Birthday,5,190,0.13460101187229156
Birthday,5,191,0.13285720348358154
Birthday,5,192,0.13333146274089813
Birthday,5,193,0.13229721784591675
Birthday,5,194,0.13399280607700348
Birthday,5,195,0.13159780204296112
Birthday,5,196,0.1328081637620926
Birthday,5,197,0.13108430802822113
Birthday,5,198,0.13344834744930267
Birthday,5,199,0.1332341432571411
Birthday,5,200,0.1350659728050232
Birthday,5,201,0.13274526596069336
