scene_name,video_num,frame_num,MSE
Birthday,5,0,0.011081889
Birthday,5,1,0.011080098
Birthday,5,2,0.011112166
Birthday,5,3,0.010889848
Birthday,5,4,0.010741851
Birthday,5,5,0.010772314
Birthday,5,6,0.010855886
Birthday,5,7,0.0107878065
Birthday,5,8,0.010764281
Birthday,5,9,0.01076867
Birthday,5,10,0.010816188
Birthday,5,11,0.010854547
Birthday,5,12,0.0109586455
Birthday,5,13,0.010789468
Birthday,5,14,0.010667446
Birthday,5,15,0.010618222
Birthday,5,16,0.010645251
Birthday,5,17,0.010708369
Birthday,5,18,0.010844308
Birthday,5,19,0.01070746
Birthday,5,20,0.010600347
Birthday,5,21,0.010721812
Birthday,5,22,0.01093106
Birthday,5,23,0.0108431745
Birthday,5,24,0.010784726
Birthday,5,25,0.010535489
Birthday,5,26,0.010343589
Birthday,5,27,0.010358004
Birthday,5,28,0.010443999
Birthday,5,29,0.01045099
Birthday,5,30,0.01048553
Birthday,5,31,0.010489996
Birthday,5,32,0.01053164
Birthday,5,33,0.010627591
Birthday,5,34,0.010728925
Birthday,5,35,0.010643257
Birthday,5,36,0.0105480775
Birthday,5,37,0.010664227
Birthday,5,38,0.010806868
Birthday,5,39,0.010806152
Birthday,5,40,0.010780856
Birthday,5,41,0.010736281
Birthday,5,42,0.01067441
Birthday,5,43,0.010689363
Birthday,5,44,0.010696992
Birthday,5,45,0.010677415
Birthday,5,46,0.010651329
Birthday,5,47,0.010633309
Birthday,5,48,0.010616624
Birthday,5,49,0.010669623
Birthday,5,50,0.010740569
Birthday,5,51,0.010735566
Birthday,5,52,0.010737908
Birthday,5,53,0.010762053
Birthday,5,54,0.010798839
Birthday,5,55,0.0106935445
Birthday,5,56,0.010594235
Birthday,5,57,0.010539812
Birthday,5,58,0.010526839
Birthday,5,59,0.010516427
Birthday,5,60,0.010530879
Birthday,5,61,0.010553424
Birthday,5,62,0.010632895
Birthday,5,63,0.010687997
Birthday,5,64,0.010779937
Birthday,5,65,0.010758285
Birthday,5,66,0.010688889
Birthday,5,67,0.0106051965
Birthday,5,68,0.010541178
Birthday,5,69,0.010561809
Birthday,5,70,0.010571488
Birthday,5,71,0.01072063
Birthday,5,72,0.010768786
Birthday,5,73,0.010598555
Birthday,5,74,0.010645242
Birthday,5,75,0.010695593
Birthday,5,76,0.010727706
Birthday,5,77,0.0107239885
Birthday,5,78,0.010725273
Birthday,5,79,0.010492305
Birthday,5,80,0.010403992
Birthday,5,81,0.0104052555
Birthday,5,82,0.010560706
Birthday,5,83,0.010435348
Birthday,5,84,0.010316055
Birthday,5,85,0.010412651
Birthday,5,86,0.010923135
Birthday,5,87,0.01108962
Birthday,5,88,0.010768991
Birthday,5,89,0.010415853
Birthday,5,90,0.010324843
Birthday,5,91,0.010463961
Birthday,5,92,0.0108462665
Birthday,5,93,0.010728289
Birthday,5,94,0.0107651325
Birthday,5,95,0.01089544
Birthday,5,96,0.010463457
Birthday,5,97,0.010812529
Birthday,5,98,0.011051967
Birthday,5,99,0.010653439
Birthday,5,100,0.010240499
Birthday,5,101,0.01013573
Birthday,5,102,0.010421805
Birthday,5,103,0.010248665
Birthday,5,104,0.010284891
Birthday,5,105,0.01022287
Birthday,5,106,0.0100735845
Birthday,5,107,0.009922391
Birthday,5,108,0.009719111
Birthday,5,109,0.009685947
Birthday,5,110,0.009696282
Birthday,5,111,0.009622422
Birthday,5,112,0.009817636
Birthday,5,113,0.009860975
Birthday,5,114,0.009874964
Birthday,5,115,0.0097022
Birthday,5,116,0.009529229
Birthday,5,117,0.009521174
Birthday,5,118,0.009654933
Birthday,5,119,0.009715407
Birthday,5,120,0.009777294
Birthday,5,121,0.009865576
Birthday,5,122,0.010164019
Birthday,5,123,0.010173703
Birthday,5,124,0.010165992
Birthday,5,125,0.010116077
Birthday,5,126,0.009945839
Birthday,5,127,0.009919911
Birthday,5,128,0.010197299
Birthday,5,129,0.010194004
Birthday,5,130,0.010356778
Birthday,5,131,0.010275507
Birthday,5,132,0.010129071
Birthday,5,133,0.010232436
Birthday,5,134,0.010269207
Birthday,5,135,0.010355742
Birthday,5,136,0.010360837
Birthday,5,137,0.010179945
Birthday,5,138,0.010203585
Birthday,5,139,0.010055538
Birthday,5,140,0.010193044
Birthday,5,141,0.0101813115
Birthday,5,142,0.0101778535
Birthday,5,143,0.010073184
Birthday,5,144,0.010056624
Birthday,5,145,0.010064667
Birthday,5,146,0.010188135
Birthday,5,147,0.010024196
Birthday,5,148,0.009945503
Birthday,5,149,0.009934686
Birthday,5,150,0.010142669
Birthday,5,151,0.010144863
Birthday,5,152,0.010194046
Birthday,5,153,0.010103727
Birthday,5,154,0.010115218
Birthday,5,155,0.010027709
Birthday,5,156,0.010094721
Birthday,5,157,0.010085684
Birthday,5,158,0.010152126
Birthday,5,159,0.010047641
Birthday,5,160,0.010033067
Birthday,5,161,0.0099698
Birthday,5,162,0.009960731
Birthday,5,163,0.009848898
Birthday,5,164,0.009857816
Birthday,5,165,0.009848718
Birthday,5,166,0.009863584
Birthday,5,167,0.00979751
Birthday,5,168,0.009829335
Birthday,5,169,0.009846375
Birthday,5,170,0.009925068
Birthday,5,171,0.009878689
Birthday,5,172,0.009881321
Birthday,5,173,0.009891624
Birthday,5,174,0.009972458
Birthday,5,175,0.009950433
Birthday,5,176,0.009977317
Birthday,5,177,0.00998684
Birthday,5,178,0.010043244
Birthday,5,179,0.009992693
Birthday,5,180,0.009966887
Birthday,5,181,0.009951738
Birthday,5,182,0.009937203
Birthday,5,183,0.009867819
Birthday,5,184,0.009929688
Birthday,5,185,0.009942001
Birthday,5,186,0.009938707
Birthday,5,187,0.009865389
Birthday,5,188,0.009890634
Birthday,5,189,0.009887064
Birthday,5,190,0.009890245
Birthday,5,191,0.00978834
Birthday,5,192,0.009731438
Birthday,5,193,0.009683872
Birthday,5,194,0.009671715
Birthday,5,195,0.00960184
Birthday,5,196,0.009599201
Birthday,5,197,0.009515655
Birthday,5,198,0.009487492
Birthday,5,199,0.009431277
Birthday,5,200,0.009487771
Birthday,5,201,0.009450978
Birthday,5,202,0.009470358
Birthday,5,203,0.009398741
Birthday,5,204,0.009425506
Birthday,5,205,0.009459027
Birthday,5,206,0.009487164
Birthday,5,207,0.0094472
Birthday,5,208,0.009407168
Birthday,5,209,0.009429224
Birthday,5,210,0.009552498
Birthday,5,211,0.009543566
Birthday,5,212,0.009498126
Birthday,5,213,0.009446341
Birthday,5,214,0.009470193
Birthday,5,215,0.009476472
Birthday,5,216,0.009483733
Birthday,5,217,0.00941691
Birthday,5,218,0.0094593
Birthday,5,219,0.009469386
Birthday,5,220,0.009481709
Birthday,5,221,0.009499165
Birthday,5,222,0.009519167
Birthday,5,223,0.009514111
Birthday,5,224,0.009533969
Birthday,5,225,0.009517959
Birthday,5,226,0.009629045
Birthday,5,227,0.009915801
Birthday,5,228,0.010217266
Birthday,5,229,0.01024565
Birthday,5,230,0.010024102
Birthday,5,231,0.009782229
