scene_name,video_num,frame_num,MS_SSIM
coffee_martini,0,0,0.577819287776947
coffee_martini,0,1,0.5836538076400757
coffee_martini,0,2,0.5874744653701782
coffee_martini,0,3,0.5911043286323547
coffee_martini,0,4,0.5930066108703613
coffee_martini,0,5,0.5945175290107727
coffee_martini,0,6,0.5953218936920166
coffee_martini,0,7,0.5955397486686707
coffee_martini,0,8,0.5945822596549988
coffee_martini,0,9,0.5947333574295044
coffee_martini,0,10,0.5945103168487549
coffee_martini,0,11,0.5953389406204224
coffee_martini,0,12,0.5957258939743042
coffee_martini,0,13,0.5978983044624329
coffee_martini,0,14,0.598701536655426
coffee_martini,0,15,0.5994566082954407
coffee_martini,0,16,0.5995616316795349
coffee_martini,0,17,0.5998865962028503
coffee_martini,0,18,0.5994880795478821
coffee_martini,0,19,0.5993393063545227
coffee_martini,0,20,0.5989956855773926
coffee_martini,0,21,0.5994122624397278
coffee_martini,0,22,0.5997151136398315
coffee_martini,0,23,0.6005936861038208
coffee_martini,0,24,0.6008912920951843
coffee_martini,0,25,0.6012270450592041
coffee_martini,0,26,0.6009829640388489
coffee_martini,0,27,0.6010863184928894
coffee_martini,0,28,0.6005728840827942
coffee_martini,0,29,0.6012243628501892
coffee_martini,0,30,0.6012969613075256
coffee_martini,0,31,0.6014390587806702
coffee_martini,0,32,0.6010372638702393
coffee_martini,0,33,0.6014629006385803
coffee_martini,0,34,0.601417601108551
coffee_martini,0,35,0.6011680364608765
coffee_martini,0,36,0.6004683971405029
coffee_martini,0,37,0.6008347868919373
coffee_martini,0,38,0.6005913615226746
coffee_martini,0,39,0.6007297039031982
coffee_martini,0,40,0.6003609299659729
coffee_martini,0,41,0.6012110114097595
coffee_martini,0,42,0.601128101348877
coffee_martini,0,43,0.6010817885398865
coffee_martini,0,44,0.600412130355835
coffee_martini,0,45,0.6004354357719421
coffee_martini,0,46,0.6000800132751465
coffee_martini,0,47,0.600166380405426
coffee_martini,0,48,0.5997391939163208
coffee_martini,0,49,0.6006429195404053
coffee_martini,0,50,0.6009773015975952
coffee_martini,0,51,0.6010870337486267
coffee_martini,0,52,0.6006507873535156
coffee_martini,0,53,0.6011868119239807
coffee_martini,0,54,0.6010458469390869
coffee_martini,0,55,0.6010870933532715
coffee_martini,0,56,0.6008552312850952
coffee_martini,0,57,0.6013943552970886
coffee_martini,0,58,0.6014851331710815
coffee_martini,0,59,0.6018279194831848
coffee_martini,0,60,0.6016672849655151
coffee_martini,0,61,0.6020808815956116
coffee_martini,0,62,0.6018619537353516
coffee_martini,0,63,0.6014451384544373
coffee_martini,0,64,0.6009068489074707
