scene_name,video_num,frame_num,MS_SSIM
flame_steak,0,0,0.9290405511856079
flame_steak,0,1,0.9304009675979614
flame_steak,0,2,0.9303537011146545
flame_steak,0,3,0.9310662746429443
flame_steak,0,4,0.9312308430671692
flame_steak,0,5,0.9317703247070312
flame_steak,0,6,0.9314891695976257
flame_steak,0,7,0.9315752983093262
flame_steak,0,8,0.9317238330841064
flame_steak,0,9,0.9316616654396057
flame_steak,0,10,0.9323670268058777
flame_steak,0,11,0.9324149489402771
flame_steak,0,12,0.9327778816223145
flame_steak,0,13,0.9329361319541931
flame_steak,0,14,0.9335775375366211
flame_steak,0,15,0.9329944252967834
flame_steak,0,16,0.9319537878036499
flame_steak,0,17,0.9325098991394043
flame_steak,0,18,0.9321223497390747
flame_steak,0,19,0.9323022365570068
flame_steak,0,20,0.9320768117904663
flame_steak,0,21,0.9328857064247131
flame_steak,0,22,0.9329312443733215
flame_steak,0,23,0.9332688450813293
flame_steak,0,24,0.9330043196678162
flame_steak,0,25,0.9333863854408264
flame_steak,0,26,0.9333623647689819
flame_steak,0,27,0.9329882264137268
flame_steak,0,28,0.9327638149261475
flame_steak,0,29,0.9335157871246338
flame_steak,0,30,0.9330928921699524
flame_steak,0,31,0.9334601759910583
flame_steak,0,32,0.9334786534309387
flame_steak,0,33,0.9338983297348022
flame_steak,0,34,0.9346522688865662
flame_steak,0,35,0.9348629713058472
flame_steak,0,36,0.9345279335975647
flame_steak,0,37,0.93491530418396
flame_steak,0,38,0.9334337711334229
flame_steak,0,39,0.9341508150100708
flame_steak,0,40,0.9334474802017212
flame_steak,0,41,0.9333783984184265
flame_steak,0,42,0.9323247671127319
flame_steak,0,43,0.9332945942878723
flame_steak,0,44,0.9340526461601257
flame_steak,0,45,0.9345240592956543
flame_steak,0,46,0.934141993522644
flame_steak,0,47,0.9342343807220459
flame_steak,0,48,0.9332636594772339
flame_steak,0,49,0.9335030317306519
flame_steak,0,50,0.9331908226013184
flame_steak,0,51,0.9328211545944214
flame_steak,0,52,0.9319286346435547
flame_steak,0,53,0.9320436120033264
flame_steak,0,54,0.9318543672561646
flame_steak,0,55,0.9329127073287964
flame_steak,0,56,0.932344913482666
flame_steak,0,57,0.9330019950866699
flame_steak,0,58,0.9325116872787476
flame_steak,0,59,0.9329977631568909
flame_steak,0,60,0.9321619868278503
flame_steak,0,61,0.933100700378418
flame_steak,0,62,0.9319741129875183
flame_steak,0,63,0.9334967732429504
flame_steak,0,64,0.9334737658500671
flame_steak,0,65,0.9330469965934753
flame_steak,0,66,0.931645929813385
flame_steak,0,67,0.9318988919258118
flame_steak,0,68,0.9319889545440674
flame_steak,0,69,0.9329673051834106
flame_steak,0,70,0.9332049489021301
flame_steak,0,71,0.9330266118049622
flame_steak,0,72,0.9335569739341736
flame_steak,0,73,0.934141218662262
flame_steak,0,74,0.9347665905952454
flame_steak,0,75,0.9344931840896606
flame_steak,0,76,0.9336791634559631
flame_steak,0,77,0.9338340759277344
flame_steak,0,78,0.9325706958770752
flame_steak,0,79,0.9319826364517212
flame_steak,0,80,0.9311544299125671
flame_steak,0,81,0.930962860584259
flame_steak,0,82,0.9307783842086792
flame_steak,0,83,0.9319637417793274
flame_steak,0,84,0.9306842684745789
flame_steak,0,85,0.9318384528160095
flame_steak,0,86,0.932744562625885
flame_steak,0,87,0.9328246712684631
flame_steak,0,88,0.932458758354187
flame_steak,0,89,0.9327247738838196
flame_steak,0,90,0.9316011667251587
flame_steak,0,91,0.9316364526748657
flame_steak,0,92,0.9321648478507996
flame_steak,0,93,0.9327102899551392
flame_steak,0,94,0.9322132468223572
flame_steak,0,95,0.9327071309089661
flame_steak,0,96,0.9328668117523193
flame_steak,0,97,0.9334887266159058
flame_steak,0,98,0.9335876107215881
flame_steak,0,99,0.9338473677635193
flame_steak,0,100,0.9327636361122131
flame_steak,0,101,0.9326800107955933
flame_steak,0,102,0.9335611462593079
flame_steak,0,103,0.933342456817627
flame_steak,0,104,0.9337688088417053
flame_steak,0,105,0.9335530996322632
flame_steak,0,106,0.9325843453407288
flame_steak,0,107,0.9322729110717773
flame_steak,0,108,0.9315069913864136
flame_steak,0,109,0.9315740466117859
flame_steak,0,110,0.9318811893463135
flame_steak,0,111,0.9315224289894104
flame_steak,0,112,0.9313601851463318
flame_steak,0,113,0.9318464994430542
flame_steak,0,114,0.93204265832901
flame_steak,0,115,0.9321803450584412
flame_steak,0,116,0.9317574501037598
flame_steak,0,117,0.9324783682823181
flame_steak,0,118,0.9328114986419678
flame_steak,0,119,0.9331260919570923
flame_steak,0,120,0.9311590790748596
flame_steak,0,121,0.930639386177063
flame_steak,0,122,0.9315788745880127
flame_steak,0,123,0.9318607449531555
flame_steak,0,124,0.9314509630203247
flame_steak,0,125,0.9319285750389099
flame_steak,0,126,0.9310823678970337
flame_steak,0,127,0.9314095973968506
flame_steak,0,128,0.9321587681770325
flame_steak,0,129,0.9327498078346252
flame_steak,0,130,0.9325163960456848
flame_steak,0,131,0.932829737663269
flame_steak,0,132,0.9326084852218628
flame_steak,0,133,0.933275580406189
flame_steak,0,134,0.933566689491272
flame_steak,0,135,0.9334582090377808
flame_steak,0,136,0.932420015335083
flame_steak,0,137,0.9329676628112793
flame_steak,0,138,0.9327143430709839
flame_steak,0,139,0.9326119422912598
flame_steak,0,140,0.9324045181274414
flame_steak,0,141,0.9327796697616577
flame_steak,0,142,0.9326387047767639
flame_steak,0,143,0.93269944190979
flame_steak,0,144,0.9328252077102661
flame_steak,0,145,0.9319155812263489
flame_steak,0,146,0.9325651526451111
flame_steak,0,147,0.9326777458190918
flame_steak,0,148,0.9325794577598572
flame_steak,0,149,0.9341766238212585
flame_steak,0,150,0.9342196583747864
flame_steak,0,151,0.9338647723197937
flame_steak,0,152,0.9338914155960083
flame_steak,0,153,0.9336390495300293
flame_steak,0,154,0.9335821270942688
flame_steak,0,155,0.9337747097015381
flame_steak,0,156,0.9333981275558472
flame_steak,0,157,0.9331729412078857
flame_steak,0,158,0.9327395558357239
flame_steak,0,159,0.9330105185508728
flame_steak,0,160,0.932442307472229
flame_steak,0,161,0.9326194524765015
flame_steak,0,162,0.9317902326583862
flame_steak,0,163,0.9313367009162903
flame_steak,0,164,0.9323182106018066
flame_steak,0,165,0.9323582649230957
flame_steak,0,166,0.9317037463188171
flame_steak,0,167,0.9308660626411438
flame_steak,0,168,0.929047703742981
flame_steak,0,169,0.9280001521110535
flame_steak,0,170,0.928460955619812
flame_steak,0,171,0.931239664554596
flame_steak,0,172,0.9309051036834717
flame_steak,0,173,0.9308079481124878
flame_steak,0,174,0.9297946691513062
flame_steak,0,175,0.9302515983581543
flame_steak,0,176,0.9307405352592468
flame_steak,0,177,0.9318207502365112
flame_steak,0,178,0.9329162240028381
flame_steak,0,179,0.9342775940895081
flame_steak,0,180,0.9341759085655212
flame_steak,0,181,0.933736264705658
flame_steak,0,182,0.9338530898094177
flame_steak,0,183,0.9339790344238281
flame_steak,0,184,0.9327815175056458
flame_steak,0,185,0.9322770833969116
flame_steak,0,186,0.9333016872406006
flame_steak,0,187,0.9336759448051453
flame_steak,0,188,0.9342037439346313
flame_steak,0,189,0.9346673488616943
flame_steak,0,190,0.935061514377594
flame_steak,0,191,0.9346758723258972
flame_steak,0,192,0.933921754360199
flame_steak,0,193,0.9336830973625183
flame_steak,0,194,0.934272825717926
flame_steak,0,195,0.9340416789054871
flame_steak,0,196,0.9335097670555115
flame_steak,0,197,0.9333473443984985
flame_steak,0,198,0.9331017732620239
flame_steak,0,199,0.9334004521369934
flame_steak,0,200,0.933789849281311
flame_steak,0,201,0.9335929155349731
flame_steak,0,202,0.9328552484512329
flame_steak,0,203,0.9326272010803223
flame_steak,0,204,0.932743489742279
flame_steak,0,205,0.933038055896759
flame_steak,0,206,0.933127224445343
flame_steak,0,207,0.9334165453910828
flame_steak,0,208,0.9335548281669617
flame_steak,0,209,0.9350290298461914
flame_steak,0,210,0.935120165348053
flame_steak,0,211,0.9349573254585266
flame_steak,0,212,0.93425452709198
flame_steak,0,213,0.9339455366134644
flame_steak,0,214,0.9333551526069641
flame_steak,0,215,0.9329656362533569
flame_steak,0,216,0.933377742767334
flame_steak,0,217,0.9344038963317871
flame_steak,0,218,0.9347249269485474
flame_steak,0,219,0.9354795813560486
flame_steak,0,220,0.9348952174186707
flame_steak,0,221,0.9353868961334229
flame_steak,0,222,0.9348860383033752
flame_steak,0,223,0.9349356889724731
flame_steak,0,224,0.9354970455169678
flame_steak,0,225,0.9351925849914551
flame_steak,0,226,0.9346650242805481
