scene_name,video_num,frame_num,RMSE
flame_salmon_1,0,0,0.20730281
flame_salmon_1,0,1,0.20707572
flame_salmon_1,0,2,0.20708214
flame_salmon_1,0,3,0.20698865
flame_salmon_1,0,4,0.2071548
flame_salmon_1,0,5,0.20718
flame_salmon_1,0,6,0.20741883
flame_salmon_1,0,7,0.20726678
flame_salmon_1,0,8,0.20744587
flame_salmon_1,0,9,0.20739001
flame_salmon_1,0,10,0.20747626
flame_salmon_1,0,11,0.2075306
flame_salmon_1,0,12,0.20773058
flame_salmon_1,0,13,0.20760009
flame_salmon_1,0,14,0.20761777
flame_salmon_1,0,15,0.20753086
flame_salmon_1,0,16,0.207603
flame_salmon_1,0,17,0.20739236
flame_salmon_1,0,18,0.20743291
flame_salmon_1,0,19,0.20742202
flame_salmon_1,0,20,0.20758049
flame_salmon_1,0,21,0.20734242
flame_salmon_1,0,22,0.207312
flame_salmon_1,0,23,0.20727712
flame_salmon_1,0,24,0.20740372
flame_salmon_1,0,25,0.2071717
flame_salmon_1,0,26,0.20718062
flame_salmon_1,0,27,0.20710152
flame_salmon_1,0,28,0.20729962
flame_salmon_1,0,29,0.20697409
flame_salmon_1,0,30,0.20706177
flame_salmon_1,0,31,0.20699891
flame_salmon_1,0,32,0.2071529
flame_salmon_1,0,33,0.20691167
flame_salmon_1,0,34,0.20688447
flame_salmon_1,0,35,0.20678487
flame_salmon_1,0,36,0.20694302
flame_salmon_1,0,37,0.20680003
flame_salmon_1,0,38,0.20688818
flame_salmon_1,0,39,0.2069358
flame_salmon_1,0,40,0.20709503
flame_salmon_1,0,41,0.20695798
flame_salmon_1,0,42,0.20705713
flame_salmon_1,0,43,0.206945
flame_salmon_1,0,44,0.2070078
flame_salmon_1,0,45,0.2068802
flame_salmon_1,0,46,0.20694841
flame_salmon_1,0,47,0.20695308
flame_salmon_1,0,48,0.20706259
flame_salmon_1,0,49,0.20689839
flame_salmon_1,0,50,0.20694748
flame_salmon_1,0,51,0.20695607
flame_salmon_1,0,52,0.20715791
flame_salmon_1,0,53,0.20688924
flame_salmon_1,0,54,0.20691957
flame_salmon_1,0,55,0.20690896
flame_salmon_1,0,56,0.20712031
flame_salmon_1,0,57,0.20697181
flame_salmon_1,0,58,0.20705806
flame_salmon_1,0,59,0.20707461
flame_salmon_1,0,60,0.207225
flame_salmon_1,0,61,0.20708895
flame_salmon_1,0,62,0.20715211
flame_salmon_1,0,63,0.20716777
flame_salmon_1,0,64,0.20735797
flame_salmon_1,0,65,0.2072895
flame_salmon_1,0,66,0.20744415
flame_salmon_1,0,67,0.20749265
flame_salmon_1,0,68,0.20768727
flame_salmon_1,0,69,0.20751134
flame_salmon_1,0,70,0.20750675
flame_salmon_1,0,71,0.20744492
flame_salmon_1,0,72,0.20757118
flame_salmon_1,0,73,0.2073868
flame_salmon_1,0,74,0.2074312
flame_salmon_1,0,75,0.20739749
flame_salmon_1,0,76,0.20746085
flame_salmon_1,0,77,0.2072609
flame_salmon_1,0,78,0.20732915
flame_salmon_1,0,79,0.2073355
flame_salmon_1,0,80,0.2074922
flame_salmon_1,0,81,0.20720842
flame_salmon_1,0,82,0.20717704
flame_salmon_1,0,83,0.20709114
flame_salmon_1,0,84,0.20725484
flame_salmon_1,0,85,0.20697372
flame_salmon_1,0,86,0.20690133
flame_salmon_1,0,87,0.20680302
flame_salmon_1,0,88,0.20697376
flame_salmon_1,0,89,0.20678024
flame_salmon_1,0,90,0.20678458
flame_salmon_1,0,91,0.20678705
flame_salmon_1,0,92,0.20703675
flame_salmon_1,0,93,0.20686752
flame_salmon_1,0,94,0.20692581
flame_salmon_1,0,95,0.20687273
flame_salmon_1,0,96,0.20698704
flame_salmon_1,0,97,0.206857
flame_salmon_1,0,98,0.20693235
flame_salmon_1,0,99,0.20703368
flame_salmon_1,0,100,0.20710523
flame_salmon_1,0,101,0.2068967
flame_salmon_1,0,102,0.20688121
flame_salmon_1,0,103,0.20693691
flame_salmon_1,0,104,0.2071553
flame_salmon_1,0,105,0.20701678
flame_salmon_1,0,106,0.20710355
flame_salmon_1,0,107,0.20714201
flame_salmon_1,0,108,0.20735955
flame_salmon_1,0,109,0.20725718
flame_salmon_1,0,110,0.20728174
flame_salmon_1,0,111,0.2072922
flame_salmon_1,0,112,0.2075163
flame_salmon_1,0,113,0.20742494
flame_salmon_1,0,114,0.20751546
flame_salmon_1,0,115,0.20750065
flame_salmon_1,0,116,0.2077566
flame_salmon_1,0,117,0.20761815
flame_salmon_1,0,118,0.2076501
flame_salmon_1,0,119,0.20758238
flame_salmon_1,0,120,0.20770293
flame_salmon_1,0,121,0.20754999
flame_salmon_1,0,122,0.20758298
flame_salmon_1,0,123,0.20753051
flame_salmon_1,0,124,0.20763528
flame_salmon_1,0,125,0.20742723
flame_salmon_1,0,126,0.20744754
flame_salmon_1,0,127,0.20734395
flame_salmon_1,0,128,0.20741953
flame_salmon_1,0,129,0.20716621
flame_salmon_1,0,130,0.20718148
flame_salmon_1,0,131,0.20713967
flame_salmon_1,0,132,0.20733632
flame_salmon_1,0,133,0.2070558
flame_salmon_1,0,134,0.20706502
flame_salmon_1,0,135,0.20696466
flame_salmon_1,0,136,0.20706391
flame_salmon_1,0,137,0.20689608
flame_salmon_1,0,138,0.20692694
flame_salmon_1,0,139,0.20684211
flame_salmon_1,0,140,0.20702672
flame_salmon_1,0,141,0.2068697
flame_salmon_1,0,142,0.20685965
flame_salmon_1,0,143,0.2068011
flame_salmon_1,0,144,0.20701313
flame_salmon_1,0,145,0.20677428
flame_salmon_1,0,146,0.20688112
flame_salmon_1,0,147,0.20678933
flame_salmon_1,0,148,0.20708261
flame_salmon_1,0,149,0.20689492
flame_salmon_1,0,150,0.20681283
flame_salmon_1,0,151,0.20672806
flame_salmon_1,0,152,0.20694155
flame_salmon_1,0,153,0.20692165
flame_salmon_1,0,154,0.2069916
flame_salmon_1,0,155,0.20697592
flame_salmon_1,0,156,0.20714243
flame_salmon_1,0,157,0.20712997
flame_salmon_1,0,158,0.20702423
flame_salmon_1,0,159,0.20698552
flame_salmon_1,0,160,0.20717636
flame_salmon_1,0,161,0.20698218
flame_salmon_1,0,162,0.20709181
flame_salmon_1,0,163,0.20724447
flame_salmon_1,0,164,0.20739467
flame_salmon_1,0,165,0.20734495
flame_salmon_1,0,166,0.20741001
flame_salmon_1,0,167,0.20748119
flame_salmon_1,0,168,0.20762646
flame_salmon_1,0,169,0.20750444
flame_salmon_1,0,170,0.20766197
flame_salmon_1,0,171,0.2076447
flame_salmon_1,0,172,0.207882
flame_salmon_1,0,173,0.20769437
flame_salmon_1,0,174,0.20767215
flame_salmon_1,0,175,0.20778224
flame_salmon_1,0,176,0.20772995
flame_salmon_1,0,177,0.20746715
flame_salmon_1,0,178,0.20743316
flame_salmon_1,0,179,0.20730384
flame_salmon_1,0,180,0.2073343
flame_salmon_1,0,181,0.20718305
flame_salmon_1,0,182,0.20727764
flame_salmon_1,0,183,0.20711799
flame_salmon_1,0,184,0.20712508
flame_salmon_1,0,185,0.20691524
flame_salmon_1,0,186,0.20699002
flame_salmon_1,0,187,0.20687824
flame_salmon_1,0,188,0.20696037
flame_salmon_1,0,189,0.20675427
flame_salmon_1,0,190,0.20682092
flame_salmon_1,0,191,0.20690244
flame_salmon_1,0,192,0.20700067
flame_salmon_1,0,193,0.2069009
flame_salmon_1,0,194,0.20700832
flame_salmon_1,0,195,0.20705998
flame_salmon_1,0,196,0.20718074
flame_salmon_1,0,197,0.20707455
flame_salmon_1,0,198,0.20712008
flame_salmon_1,0,199,0.20721368
flame_salmon_1,0,200,0.20738053
flame_salmon_1,0,201,0.20722748
flame_salmon_1,0,202,0.20733517
flame_salmon_1,0,203,0.20732379
flame_salmon_1,0,204,0.20759186
flame_salmon_1,0,205,0.2075174
flame_salmon_1,0,206,0.20759004
flame_salmon_1,0,207,0.20752332
flame_salmon_1,0,208,0.20767304
flame_salmon_1,0,209,0.2074958
flame_salmon_1,0,210,0.20762345
flame_salmon_1,0,211,0.20746632
flame_salmon_1,0,212,0.2073849
flame_salmon_1,0,213,0.20714086
flame_salmon_1,0,214,0.20711136
flame_salmon_1,0,215,0.2070402
flame_salmon_1,0,216,0.20704713
flame_salmon_1,0,217,0.20691681
flame_salmon_1,0,218,0.20679006
flame_salmon_1,0,219,0.20672528
flame_salmon_1,0,220,0.20696187
flame_salmon_1,0,221,0.20681374
flame_salmon_1,0,222,0.20686164
flame_salmon_1,0,223,0.20691071
flame_salmon_1,0,224,0.20716347
flame_salmon_1,0,225,0.20697418
flame_salmon_1,0,226,0.20699723
flame_salmon_1,0,227,0.20701563
flame_salmon_1,0,228,0.20725857
flame_salmon_1,0,229,0.20715207
flame_salmon_1,0,230,0.20723534
flame_salmon_1,0,231,0.20724578
flame_salmon_1,0,232,0.20750672
flame_salmon_1,0,233,0.20725234
flame_salmon_1,0,234,0.20742626
flame_salmon_1,0,235,0.2071965
flame_salmon_1,0,236,0.20736869
flame_salmon_1,0,237,0.2073
flame_salmon_1,0,238,0.2073885
flame_salmon_1,0,239,0.20755653
flame_salmon_1,0,240,0.20772089
flame_salmon_1,0,241,0.2075797
flame_salmon_1,0,242,0.20750397
flame_salmon_1,0,243,0.20750807
flame_salmon_1,0,244,0.20758393
flame_salmon_1,0,245,0.20749183
flame_salmon_1,0,246,0.20764913
flame_salmon_1,0,247,0.2076195
flame_salmon_1,0,248,0.20781878
flame_salmon_1,0,249,0.20780867
flame_salmon_1,0,250,0.20778169
flame_salmon_1,0,251,0.20768079
flame_salmon_1,0,252,0.20785987
flame_salmon_1,0,253,0.2078097
flame_salmon_1,0,254,0.20796262
flame_salmon_1,0,255,0.20768157
flame_salmon_1,0,256,0.20768774
flame_salmon_1,0,257,0.20757388
flame_salmon_1,0,258,0.20778553
flame_salmon_1,0,259,0.20758227
flame_salmon_1,0,260,0.20753956
flame_salmon_1,0,261,0.20742305
flame_salmon_1,0,262,0.2075294
flame_salmon_1,0,263,0.20719892
flame_salmon_1,0,264,0.20714106
flame_salmon_1,0,265,0.207033
flame_salmon_1,0,266,0.20718823
flame_salmon_1,0,267,0.20686388
flame_salmon_1,0,268,0.20688199
flame_salmon_1,0,269,0.20681967
flame_salmon_1,0,270,0.20699723
flame_salmon_1,0,271,0.20674428
flame_salmon_1,0,272,0.20687121
flame_salmon_1,0,273,0.20685059
flame_salmon_1,0,274,0.2069429
flame_salmon_1,0,275,0.20695418
flame_salmon_1,0,276,0.20690824
flame_salmon_1,0,277,0.20693457
flame_salmon_1,0,278,0.20710081
flame_salmon_1,0,279,0.20699914
flame_salmon_1,0,280,0.2071273
flame_salmon_1,0,281,0.20732498
flame_salmon_1,0,282,0.20753111
flame_salmon_1,0,283,0.20739163
flame_salmon_1,0,284,0.2075111
flame_salmon_1,0,285,0.20743598
flame_salmon_1,0,286,0.20752704
flame_salmon_1,0,287,0.20737574
flame_salmon_1,0,288,0.20741774
flame_salmon_1,0,289,0.20734604
flame_salmon_1,0,290,0.20749955
flame_salmon_1,0,291,0.20741153
flame_salmon_1,0,292,0.20736977
flame_salmon_1,0,293,0.20736915
flame_salmon_1,0,294,0.20744705
flame_salmon_1,0,295,0.2073979
flame_salmon_1,0,296,0.2074159
flame_salmon_1,0,297,0.20741929
flame_salmon_1,0,298,0.20757191
flame_salmon_1,0,299,0.20768061
