scene_name,video_num,frame_num,MSE
Remy,5,0,0.0066705663
Remy,5,1,0.0066654384
Remy,5,2,0.0067074257
Remy,5,3,0.0066775936
Remy,5,4,0.006675417
Remy,5,5,0.0066336417
Remy,5,6,0.006616735
Remy,5,7,0.006602923
Remy,5,8,0.006610324
Remy,5,9,0.0065626414
Remy,5,10,0.006567586
Remy,5,11,0.0065142787
Remy,5,12,0.006485318
Remy,5,13,0.0064487527
Remy,5,14,0.0064455606
Remy,5,15,0.006386198
Remy,5,16,0.006348865
Remy,5,17,0.0063360888
Remy,5,18,0.0063831746
Remy,5,19,0.0063917376
Remy,5,20,0.006442203
Remy,5,21,0.0064056716
Remy,5,22,0.006430231
Remy,5,23,0.006425172
Remy,5,24,0.006444661
Remy,5,25,0.0064410223
Remy,5,26,0.006503993
Remy,5,27,0.0065070544
Remy,5,28,0.006546904
Remy,5,29,0.0064700386
Remy,5,30,0.0064219944
Remy,5,31,0.0063669523
Remy,5,32,0.0063601625
Remy,5,33,0.0062789572
Remy,5,34,0.006260662
Remy,5,35,0.006225185
Remy,5,36,0.006228217
Remy,5,37,0.0061450372
Remy,5,38,0.006121496
Remy,5,39,0.006117734
Remy,5,40,0.0061613824
Remy,5,41,0.006150495
Remy,5,42,0.006163737
Remy,5,43,0.0061640833
Remy,5,44,0.006205575
Remy,5,45,0.0061813863
Remy,5,46,0.0061840373
Remy,5,47,0.0062010167
Remy,5,48,0.0062532267
Remy,5,49,0.006200233
Remy,5,50,0.006223131
Remy,5,51,0.006191615
Remy,5,52,0.0061919764
Remy,5,53,0.0061491868
Remy,5,54,0.0061337464
Remy,5,55,0.0061359755
Remy,5,56,0.006164957
Remy,5,57,0.0060846456
Remy,5,58,0.0060374616
Remy,5,59,0.0060126316
Remy,5,60,0.006025124
Remy,5,61,0.00598365
Remy,5,62,0.0059964634
Remy,5,63,0.005940579
Remy,5,64,0.0058989185
Remy,5,65,0.005812063
Remy,5,66,0.0057745636
Remy,5,67,0.005753889
Remy,5,68,0.00577122
Remy,5,69,0.005729027
Remy,5,70,0.005748174
Remy,5,71,0.005775834
Remy,5,72,0.0057995785
Remy,5,73,0.0057936776
Remy,5,74,0.0058608567
Remy,5,75,0.0058968845
Remy,5,76,0.0059383367
Remy,5,77,0.0059031197
Remy,5,78,0.0059171794
Remy,5,79,0.0059033725
Remy,5,80,0.005913485
Remy,5,81,0.0058659473
Remy,5,82,0.0058610346
Remy,5,83,0.0058589145
Remy,5,84,0.0058562486
Remy,5,85,0.0058393334
Remy,5,86,0.0058658146
Remy,5,87,0.005839043
Remy,5,88,0.00583493
Remy,5,89,0.0057673072
Remy,5,90,0.005757009
Remy,5,91,0.0057137394
Remy,5,92,0.005735072
Remy,5,93,0.005690305
Remy,5,94,0.005692535
