scene_name,video_num,frame_num,MSE
flame_steak,0,0,0.0052757272
flame_steak,0,1,0.005241311
flame_steak,0,2,0.005246141
flame_steak,0,3,0.005213214
flame_steak,0,4,0.005217682
flame_steak,0,5,0.005197304
flame_steak,0,6,0.0052006855
flame_steak,0,7,0.0051924963
flame_steak,0,8,0.005208606
flame_steak,0,9,0.0052011595
flame_steak,0,10,0.0051706014
flame_steak,0,11,0.0051766923
flame_steak,0,12,0.005170639
flame_steak,0,13,0.005134898
flame_steak,0,14,0.0051382426
flame_steak,0,15,0.005117057
flame_steak,0,16,0.005165876
flame_steak,0,17,0.0051047956
flame_steak,0,18,0.005114469
flame_steak,0,19,0.0051174513
flame_steak,0,20,0.0051555196
flame_steak,0,21,0.005162977
flame_steak,0,22,0.005173184
flame_steak,0,23,0.0051767672
flame_steak,0,24,0.005224474
flame_steak,0,25,0.0051824613
flame_steak,0,26,0.005188781
flame_steak,0,27,0.005236721
flame_steak,0,28,0.005195978
flame_steak,0,29,0.005143774
flame_steak,0,30,0.0051613515
flame_steak,0,31,0.0051631304
flame_steak,0,32,0.0052037514
flame_steak,0,33,0.0051714396
flame_steak,0,34,0.005170966
flame_steak,0,35,0.0051866774
flame_steak,0,36,0.00519777
flame_steak,0,37,0.0051813363
flame_steak,0,38,0.0052104173
flame_steak,0,39,0.0051936577
flame_steak,0,40,0.005226006
flame_steak,0,41,0.005202175
flame_steak,0,42,0.0052242484
flame_steak,0,43,0.0051984536
flame_steak,0,44,0.0052386094
flame_steak,0,45,0.005208021
flame_steak,0,46,0.005212822
flame_steak,0,47,0.005203709
flame_steak,0,48,0.0052609593
flame_steak,0,49,0.005247397
flame_steak,0,50,0.005271203
flame_steak,0,51,0.005279869
flame_steak,0,52,0.005296594
flame_steak,0,53,0.005238815
flame_steak,0,54,0.0052521075
flame_steak,0,55,0.0052415812
flame_steak,0,56,0.0053061186
flame_steak,0,57,0.0052607013
flame_steak,0,58,0.0052975747
flame_steak,0,59,0.005287512
flame_steak,0,60,0.0053298767
flame_steak,0,61,0.005288734
flame_steak,0,62,0.0053373245
flame_steak,0,63,0.0052958564
flame_steak,0,64,0.0053519434
flame_steak,0,65,0.0053195846
flame_steak,0,66,0.0053171474
flame_steak,0,67,0.005320976
flame_steak,0,68,0.0053563626
flame_steak,0,69,0.0053271814
flame_steak,0,70,0.0053324993
flame_steak,0,71,0.0053477385
flame_steak,0,72,0.0053563085
flame_steak,0,73,0.005331015
flame_steak,0,74,0.0053622588
flame_steak,0,75,0.0053579095
flame_steak,0,76,0.005406942
flame_steak,0,77,0.0053808754
flame_steak,0,78,0.005422036
flame_steak,0,79,0.005457495
flame_steak,0,80,0.0055221226
flame_steak,0,81,0.005488234
flame_steak,0,82,0.0055094864
flame_steak,0,83,0.0054888353
flame_steak,0,84,0.005484942
flame_steak,0,85,0.005462022
flame_steak,0,86,0.0055199102
flame_steak,0,87,0.005519044
flame_steak,0,88,0.0055295955
flame_steak,0,89,0.005487335
flame_steak,0,90,0.0054740976
flame_steak,0,91,0.005523135
flame_steak,0,92,0.005591151
flame_steak,0,93,0.005477146
flame_steak,0,94,0.005416188
flame_steak,0,95,0.005388108
flame_steak,0,96,0.0054044873
flame_steak,0,97,0.005368398
flame_steak,0,98,0.0053761625
flame_steak,0,99,0.0053675114
flame_steak,0,100,0.0054201377
flame_steak,0,101,0.005368443
flame_steak,0,102,0.00537092
flame_steak,0,103,0.005360577
flame_steak,0,104,0.0053819483
flame_steak,0,105,0.0053581796
flame_steak,0,106,0.005364187
flame_steak,0,107,0.0053664343
flame_steak,0,108,0.005442081
flame_steak,0,109,0.005415251
flame_steak,0,110,0.005409738
flame_steak,0,111,0.00538398
flame_steak,0,112,0.005401382
flame_steak,0,113,0.0053656604
flame_steak,0,114,0.0053619863
flame_steak,0,115,0.005357566
flame_steak,0,116,0.0053979927
flame_steak,0,117,0.0053781588
flame_steak,0,118,0.005396687
flame_steak,0,119,0.005398615
flame_steak,0,120,0.005444802
flame_steak,0,121,0.005397869
flame_steak,0,122,0.005457842
flame_steak,0,123,0.005481577
flame_steak,0,124,0.005473491
flame_steak,0,125,0.005458119
flame_steak,0,126,0.005475115
flame_steak,0,127,0.0054542413
flame_steak,0,128,0.0055071176
flame_steak,0,129,0.0054575093
flame_steak,0,130,0.0054589524
flame_steak,0,131,0.005449028
flame_steak,0,132,0.005546869
flame_steak,0,133,0.0055466816
flame_steak,0,134,0.005523344
flame_steak,0,135,0.0054441206
flame_steak,0,136,0.00545382
flame_steak,0,137,0.0054153963
flame_steak,0,138,0.0054721353
flame_steak,0,139,0.0054660277
flame_steak,0,140,0.0054798364
flame_steak,0,141,0.005446136
flame_steak,0,142,0.0054778354
flame_steak,0,143,0.005476051
flame_steak,0,144,0.0054654763
flame_steak,0,145,0.0054241563
flame_steak,0,146,0.005445723
flame_steak,0,147,0.0054032593
flame_steak,0,148,0.0055012796
flame_steak,0,149,0.0054108687
flame_steak,0,150,0.0053859255
flame_steak,0,151,0.0053682616
flame_steak,0,152,0.005403721
flame_steak,0,153,0.0053689303
flame_steak,0,154,0.0053606913
flame_steak,0,155,0.0053439103
flame_steak,0,156,0.005377691
flame_steak,0,157,0.0053342497
flame_steak,0,158,0.0053363866
flame_steak,0,159,0.005315239
flame_steak,0,160,0.0053458693
flame_steak,0,161,0.0053137555
flame_steak,0,162,0.005349263
flame_steak,0,163,0.0053338176
flame_steak,0,164,0.0053890143
flame_steak,0,165,0.005372142
flame_steak,0,166,0.0054592513
flame_steak,0,167,0.0054601906
flame_steak,0,168,0.0055622766
flame_steak,0,169,0.0055536525
flame_steak,0,170,0.005569273
flame_steak,0,171,0.0054392214
flame_steak,0,172,0.0055733034
flame_steak,0,173,0.005533398
flame_steak,0,174,0.005416878
flame_steak,0,175,0.005372917
flame_steak,0,176,0.0054572434
flame_steak,0,177,0.005385017
flame_steak,0,178,0.005506205
flame_steak,0,179,0.0055426494
flame_steak,0,180,0.0054574525
flame_steak,0,181,0.0053669503
flame_steak,0,182,0.0053404975
flame_steak,0,183,0.0053474805
flame_steak,0,184,0.005362671
flame_steak,0,185,0.0053661405
flame_steak,0,186,0.0053873807
flame_steak,0,187,0.0053975815
flame_steak,0,188,0.0054436927
flame_steak,0,189,0.0054294583
flame_steak,0,190,0.005486083
flame_steak,0,191,0.005353033
flame_steak,0,192,0.005453076
flame_steak,0,193,0.005360137
flame_steak,0,194,0.00540908
flame_steak,0,195,0.0053520477
flame_steak,0,196,0.0053594685
flame_steak,0,197,0.005333119
flame_steak,0,198,0.005373973
flame_steak,0,199,0.0053435033
flame_steak,0,200,0.0053301314
flame_steak,0,201,0.0053094
flame_steak,0,202,0.0053198235
flame_steak,0,203,0.0053192754
flame_steak,0,204,0.005340655
flame_steak,0,205,0.005317608
flame_steak,0,206,0.0053081485
flame_steak,0,207,0.0053069335
flame_steak,0,208,0.0053131147
flame_steak,0,209,0.0052832877
flame_steak,0,210,0.0052904277
flame_steak,0,211,0.0052806824
flame_steak,0,212,0.0053740465
flame_steak,0,213,0.0052894247
flame_steak,0,214,0.0053289435
flame_steak,0,215,0.0053260853
flame_steak,0,216,0.005340242
flame_steak,0,217,0.005300548
flame_steak,0,218,0.00529546
flame_steak,0,219,0.005292658
flame_steak,0,220,0.00532024
flame_steak,0,221,0.005285867
flame_steak,0,222,0.005295256
flame_steak,0,223,0.0052909437
flame_steak,0,224,0.0053004716
flame_steak,0,225,0.005250718
flame_steak,0,226,0.005265808
flame_steak,0,227,0.005267436
flame_steak,0,228,0.0052751503
flame_steak,0,229,0.0052494286
flame_steak,0,230,0.0052876277
flame_steak,0,231,0.0052914172
flame_steak,0,232,0.005294893
flame_steak,0,233,0.0052870903
flame_steak,0,234,0.0052768784
flame_steak,0,235,0.0053121313
flame_steak,0,236,0.0053385585
flame_steak,0,237,0.0053205607
flame_steak,0,238,0.0052862526
flame_steak,0,239,0.005310864
flame_steak,0,240,0.0053154207
flame_steak,0,241,0.0053122044
flame_steak,0,242,0.005370399
flame_steak,0,243,0.005334636
flame_steak,0,244,0.0053665168
flame_steak,0,245,0.0053801443
