scene_name,video_num,frame_num,PSNR
Train,5,0,28.23593972729254
Train,5,1,28.29958960198997
Train,5,2,28.290270918003028
Train,5,3,28.266418171397977
Train,5,4,28.19485724933925
Train,5,5,28.16294055310744
Train,5,6,28.068592609241655
Train,5,7,28.118028888636537
Train,5,8,28.02347842644711
Train,5,9,28.034053959344114
Train,5,10,27.987364470976512
Train,5,11,28.052682506540858
Train,5,12,27.876149019636806
Train,5,13,28.05047219997954
Train,5,14,27.959372264223394
Train,5,15,28.07439526728432
Train,5,16,27.91543854837956
Train,5,17,27.992369735419167
Train,5,18,27.968320137529254
Train,5,19,27.97389196943694
Train,5,20,27.88759970687806
Train,5,21,27.931880260007283
Train,5,22,27.840730457021607
Train,5,23,27.883070771619916
Train,5,24,27.831389874506364
Train,5,25,27.933010944703813
Train,5,26,27.952900635420278
Train,5,27,27.98496779359441
Train,5,28,27.858779420853814
Train,5,29,27.95484840441884
Train,5,30,27.90039831680952
Train,5,31,27.973000718634996
Train,5,32,27.92031112796746
Train,5,33,27.939782679671445
Train,5,34,27.89099741051737
Train,5,35,27.946632422275282
Train,5,36,27.899955002534035
Train,5,37,27.907057526160447
Train,5,38,27.83837890506847
Train,5,39,27.870186819358658
Train,5,40,27.815148366110975
Train,5,41,27.83997526376671
Train,5,42,27.80585404232251
Train,5,43,27.831140408419877
Train,5,44,27.748487458812924
Train,5,45,27.81302664738176
Train,5,46,27.819212538333204
Train,5,47,27.790909760844286
Train,5,48,27.751169165052513
Train,5,49,27.80465350706161
Train,5,50,27.810425579349527
Train,5,51,27.827470648127083
Train,5,52,27.81705152053668
Train,5,53,27.849159953858432
Train,5,54,27.840710161023164
Train,5,55,27.848039798359142
Train,5,56,27.790408176127414
Train,5,57,27.81853205660772
Train,5,58,27.80321214416849
Train,5,59,27.768914010510834
Train,5,60,27.737308401218677
Train,5,61,27.77985611373119
Train,5,62,27.776879058337855
Train,5,63,27.76695019834833
Train,5,64,27.73315752374282
Train,5,65,27.76298355159248
Train,5,66,27.77904867261702
Train,5,67,27.753413373767142
Train,5,68,27.734966554450917
Train,5,69,27.756587014999006
Train,5,70,27.76076458377232
Train,5,71,27.72698896365094
Train,5,72,27.721108560331643
Train,5,73,27.717786150232214
Train,5,74,27.711638175030888
Train,5,75,27.69382983410469
Train,5,76,27.664559902438132
Train,5,77,27.685833611326718
Train,5,78,27.708243955288594
Train,5,79,27.66301373790116
Train,5,80,27.649640577143085
Train,5,81,27.65365521357143
Train,5,82,27.65800613800255
Train,5,83,27.63834791512247
Train,5,84,27.60954364404438
Train,5,85,27.632488334912427
Train,5,86,27.659214879472156
Train,5,87,27.619053822157756
Train,5,88,27.62131087892337
Train,5,89,27.601533624607505
Train,5,90,27.618835544379586
Train,5,91,27.61101400911184
Train,5,92,27.593516273404475
Train,5,93,27.601595324834637
Train,5,94,27.611809765270515
Train,5,95,27.62428495781817
Train,5,96,27.598852257931338
Train,5,97,27.60258992538394
Train,5,98,27.6113325274341
Train,5,99,27.599256568129352
Train,5,100,27.58080750202388
Train,5,101,27.624950595091022
Train,5,102,27.601849119892883
Train,5,103,27.607003028193134
Train,5,104,27.63207505743641
Train,5,105,27.647248163579732
Train,5,106,27.646138898119474
Train,5,107,27.661354518925588
Train,5,108,27.664808249403578
Train,5,109,27.682081456765676
Train,5,110,27.708179528070445
Train,5,111,27.700059213850334
Train,5,112,27.753654194909444
Train,5,113,27.738112623456352
Train,5,114,27.755063522497796
Train,5,115,27.743401435361875
Train,5,116,27.757353185065373
Train,5,117,27.758821049705233
Train,5,118,27.752567742220396
Train,5,119,27.760073275379867
Train,5,120,27.74680549945682
Train,5,121,27.736181899657527
Train,5,122,27.72656330041198
Train,5,123,27.735647574121494
Train,5,124,27.75604022115057
Train,5,125,27.764298918770862
Train,5,126,27.748933040357443
Train,5,127,27.75391221085073
Train,5,128,27.80434793598243
Train,5,129,27.798061360864402
Train,5,130,27.79259733470383
Train,5,131,27.800572766212003
Train,5,132,27.783267336450596
Train,5,133,27.804582754160464
Train,5,134,27.819052811373638
Train,5,135,27.81760941536417
Train,5,136,27.829504352010698
Train,5,137,27.830211710483628
Train,5,138,27.83676469878734
Train,5,139,27.838610652686
Train,5,140,27.828412865677556
Train,5,141,27.850010121669904
Train,5,142,27.83664549317868
Train,5,143,27.859113551540837
Train,5,144,27.83375391631488
Train,5,145,27.87375218804998
Train,5,146,27.872971713373502
Train,5,147,27.903850670479095
Train,5,148,27.886593282964807
Train,5,149,27.9106820562808
Train,5,150,27.87535385516581
Train,5,151,27.89843897280706
Train,5,152,27.880901029696624
Train,5,153,27.88905100901769
Train,5,154,27.87680013989351
Train,5,155,27.89622229579473
Train,5,156,27.85785096897125
Train,5,157,27.861390771555037
Train,5,158,27.843488519693263
Train,5,159,27.859933855664593
Train,5,160,27.857393145756106
Train,5,161,27.867458475976136
Train,5,162,27.868332349712862
Train,5,163,27.861263163760487
Train,5,164,27.867262930576643
Train,5,165,27.892481280020665
