scene_name,video_num,frame_num,RMSE
Train,5,0,0.038743872
Train,5,1,0.038460996
Train,5,2,0.03850228
Train,5,3,0.03860816
Train,5,4,0.038927555
Train,5,5,0.03907086
Train,5,6,0.03949757
Train,5,7,0.039273404
Train,5,8,0.039703254
Train,5,9,0.03965494
Train,5,10,0.03986867
Train,5,11,0.039569985
Train,5,12,0.04038244
Train,5,13,0.039580055
Train,5,14,0.039997365
Train,5,15,0.03947119
Train,5,16,0.04020019
Train,5,17,0.039845705
Train,5,18,0.039956182
Train,5,19,0.03993056
Train,5,20,0.040329237
Train,5,21,0.040124163
Train,5,22,0.04054744
Train,5,23,0.040350273
Train,5,24,0.040591072
Train,5,25,0.04011894
Train,5,26,0.04002718
Train,5,27,0.039879676
Train,5,28,0.040463276
Train,5,29,0.0400182
Train,5,30,0.040269855
Train,5,31,0.039934658
Train,5,32,0.040177643
Train,5,33,0.040087674
Train,5,34,0.040313464
Train,5,35,0.040056072
Train,5,36,0.04027191
Train,5,37,0.040238995
Train,5,38,0.040558424
Train,5,39,0.04041017
Train,5,40,0.040667042
Train,5,41,0.04055097
Train,5,42,0.04071058
Train,5,43,0.040592235
Train,5,44,0.040980347
Train,5,45,0.040676977
Train,5,46,0.040648017
Train,5,47,0.040780686
Train,5,48,0.040967695
Train,5,49,0.04071621
Train,5,50,0.04068916
Train,5,51,0.04060939
Train,5,52,0.04065813
Train,5,53,0.040508114
Train,5,54,0.04054754
Train,5,55,0.040513337
Train,5,56,0.04078304
Train,5,57,0.040651202
Train,5,58,0.040722966
Train,5,59,0.040884085
Train,5,60,0.041033123
Train,5,61,0.040832616
Train,5,62,0.040846612
Train,5,63,0.04089333
Train,5,64,0.041052736
Train,5,65,0.04091201
Train,5,66,0.040836412
Train,5,67,0.040957112
Train,5,68,0.041044187
Train,5,69,0.04094215
Train,5,70,0.040922463
Train,5,71,0.0410819
Train,5,72,0.041109726
Train,5,73,0.041125454
Train,5,74,0.04115457
Train,5,75,0.041239038
Train,5,76,0.041378237
Train,5,77,0.041277017
Train,5,78,0.041170657
Train,5,79,0.041385606
Train,5,80,0.04144937
Train,5,81,0.04143022
Train,5,82,0.041409474
Train,5,83,0.0415033
Train,5,84,0.04164116
Train,5,85,0.041531306
Train,5,86,0.04140371
Train,5,87,0.041595593
Train,5,88,0.041584786
Train,5,89,0.04167958
Train,5,90,0.041596636
Train,5,91,0.041634113
Train,5,92,0.04171807
Train,5,93,0.04167928
Train,5,94,0.041630298
Train,5,95,0.041570548
Train,5,96,0.041692447
Train,5,97,0.04167451
Train,5,98,0.041632585
Train,5,99,0.041690506
Train,5,100,0.041779153
Train,5,101,0.041567363
Train,5,102,0.041678064
Train,5,103,0.041653343
Train,5,104,0.04153328
Train,5,105,0.041460793
Train,5,106,0.041466087
Train,5,107,0.04139351
Train,5,108,0.041377056
Train,5,109,0.041294854
Train,5,110,0.041170962
Train,5,111,0.04120947
Train,5,112,0.040955976
Train,5,113,0.041029323
Train,5,114,0.040949333
Train,5,115,0.04100435
Train,5,116,0.040938538
Train,5,117,0.04093162
Train,5,118,0.0409611
Train,5,119,0.040925723
Train,5,120,0.04098828
Train,5,121,0.041038446
Train,5,122,0.041083917
Train,5,123,0.041040972
Train,5,124,0.04094473
Train,5,125,0.040905815
Train,5,126,0.040978245
Train,5,127,0.04095476
Train,5,128,0.04071764
Train,5,129,0.04074712
Train,5,130,0.040772762
Train,5,131,0.04073534
Train,5,132,0.040816583
Train,5,133,0.04071654
Train,5,134,0.040648766
Train,5,135,0.04065552
Train,5,136,0.040599883
Train,5,137,0.04059658
Train,5,138,0.04056596
Train,5,139,0.04055734
Train,5,140,0.040604986
Train,5,141,0.040504146
Train,5,142,0.04056652
Train,5,143,0.04046172
Train,5,144,0.040580023
Train,5,145,0.040393583
Train,5,146,0.040397216
Train,5,147,0.040253855
Train,5,148,0.04033391
Train,5,149,0.040222205
Train,5,150,0.040386137
Train,5,151,0.04027894
Train,5,152,0.040360354
Train,5,153,0.0403225
Train,5,154,0.040379412
Train,5,155,0.040289223
Train,5,156,0.0404676
Train,5,157,0.040451113
Train,5,158,0.04053457
Train,5,159,0.040457897
Train,5,160,0.040469732
Train,5,161,0.040422864
Train,5,162,0.040418796
Train,5,163,0.040451705
Train,5,164,0.040423773
Train,5,165,0.04030658
Train,5,166,0.04030195
Train,5,167,0.040177427
Train,5,168,0.040136285
Train,5,169,0.040140644
Train,5,170,0.040196504
Train,5,171,0.04004156
