scene_name,video_num,frame_num,LPIPS_VGG
Painter,5,0,0.1309123933315277
Painter,5,1,0.12783770263195038
Painter,5,2,0.12774036824703217
Painter,5,3,0.12717151641845703
Painter,5,4,0.12742379307746887
Painter,5,5,0.1268107146024704
Painter,5,6,0.12727132439613342
Painter,5,7,0.12627190351486206
Painter,5,8,0.12753760814666748
Painter,5,9,0.12942220270633698
Painter,5,10,0.13231161236763
Painter,5,11,0.13004522025585175
Painter,5,12,0.13054651021957397
Painter,5,13,0.13233235478401184
Painter,5,14,0.13512027263641357
Painter,5,15,0.13699203729629517
Painter,5,16,0.14096271991729736
Painter,5,17,0.14167793095111847
Painter,5,18,0.14527428150177002
Painter,5,19,0.14896057546138763
Painter,5,20,0.1518467664718628
Painter,5,21,0.15530678629875183
Painter,5,22,0.15881408751010895
Painter,5,23,0.1631266325712204
Painter,5,24,0.16726025938987732
Painter,5,25,0.16773594915866852
Painter,5,26,0.17052225768566132
Painter,5,27,0.17313317954540253
Painter,5,28,0.17485421895980835
Painter,5,29,0.1720058023929596
Painter,5,30,0.17420467734336853
Painter,5,31,0.17582230269908905
Painter,5,32,0.17305120825767517
Painter,5,33,0.17579443752765656
Painter,5,34,0.17404477298259735
Painter,5,35,0.1693967580795288
Painter,5,36,0.17158031463623047
Painter,5,37,0.1636667251586914
Painter,5,38,0.16716687381267548
Painter,5,39,0.16070178151130676
Painter,5,40,0.15875203907489777
Painter,5,41,0.1590532511472702
Painter,5,42,0.15879064798355103
Painter,5,43,0.1635863035917282
Painter,5,44,0.15892718732357025
Painter,5,45,0.16369304060935974
Painter,5,46,0.16608616709709167
Painter,5,47,0.16410771012306213
Painter,5,48,0.16581293940544128
Painter,5,49,0.16708914935588837
Painter,5,50,0.17216452956199646
Painter,5,51,0.17355966567993164
Painter,5,52,0.17249919474124908
Painter,5,53,0.17078304290771484
Painter,5,54,0.17126718163490295
Painter,5,55,0.16779285669326782
Painter,5,56,0.1708829551935196
Painter,5,57,0.17605610191822052
Painter,5,58,0.17465248703956604
Painter,5,59,0.1722540408372879
Painter,5,60,0.16915708780288696
Painter,5,61,0.16179782152175903
Painter,5,62,0.15882959961891174
Painter,5,63,0.16113659739494324
Painter,5,64,0.16037331521511078
Painter,5,65,0.15711189806461334
Painter,5,66,0.1647244095802307
Painter,5,67,0.1683863401412964
Painter,5,68,0.1701878160238266
Painter,5,69,0.17033469676971436
Painter,5,70,0.17075300216674805
Painter,5,71,0.16782425343990326
Painter,5,72,0.16512632369995117
Painter,5,73,0.1638270914554596
Painter,5,74,0.16203247010707855
Painter,5,75,0.15901175141334534
Painter,5,76,0.15903906524181366
Painter,5,77,0.16201746463775635
Painter,5,78,0.16102305054664612
Painter,5,79,0.15714959800243378
Painter,5,80,0.15572252869606018
Painter,5,81,0.1536976844072342
Painter,5,82,0.15580597519874573
Painter,5,83,0.15382425487041473
Painter,5,84,0.1521858423948288
Painter,5,85,0.15190064907073975
Painter,5,86,0.15349024534225464
Painter,5,87,0.1515408456325531
Painter,5,88,0.15237975120544434
Painter,5,89,0.1493213027715683
Painter,5,90,0.14898651838302612
Painter,5,91,0.14677304029464722
Painter,5,92,0.14843004941940308
Painter,5,93,0.14687927067279816
Painter,5,94,0.14699597656726837
Painter,5,95,0.14666183292865753
Painter,5,96,0.14731359481811523
Painter,5,97,0.14501839876174927
Painter,5,98,0.14508658647537231
Painter,5,99,0.14468246698379517
Painter,5,100,0.1451626569032669
Painter,5,101,0.1439635455608368
Painter,5,102,0.14336365461349487
Painter,5,103,0.14390194416046143
Painter,5,104,0.1450871378183365
Painter,5,105,0.14349104464054108
Painter,5,106,0.1459924429655075
Painter,5,107,0.14287471771240234
Painter,5,108,0.14313501119613647
Painter,5,109,0.14252175390720367
Painter,5,110,0.14370949566364288
Painter,5,111,0.1414441019296646
Painter,5,112,0.14202643930912018
Painter,5,113,0.1423788219690323
Painter,5,114,0.14338600635528564
Painter,5,115,0.14202946424484253
Painter,5,116,0.14229772984981537
Painter,5,117,0.14277780055999756
Painter,5,118,0.14370256662368774
Painter,5,119,0.14166449010372162
Painter,5,120,0.14101217687129974
Painter,5,121,0.14007240533828735
Painter,5,122,0.1409190148115158
Painter,5,123,0.13992789387702942
Painter,5,124,0.14078688621520996
Painter,5,125,0.14057421684265137
Painter,5,126,0.14118051528930664
Painter,5,127,0.13960084319114685
Painter,5,128,0.13929396867752075
Painter,5,129,0.13942387700080872
Painter,5,130,0.1402822881937027
Painter,5,131,0.13983052968978882
Painter,5,132,0.14020594954490662
Painter,5,133,0.13993915915489197
Painter,5,134,0.14070990681648254
Painter,5,135,0.13954345881938934
Painter,5,136,0.13964149355888367
Painter,5,137,0.13926099240779877
Painter,5,138,0.14048464596271515
Painter,5,139,0.13917183876037598
Painter,5,140,0.1394495666027069
Painter,5,141,0.13907910883426666
Painter,5,142,0.13942275941371918
Painter,5,143,0.13736802339553833
Painter,5,144,0.13824325799942017
Painter,5,145,0.13878865540027618
Painter,5,146,0.14018356800079346
Painter,5,147,0.13932770490646362
Painter,5,148,0.14088702201843262
Painter,5,149,0.14060844480991364
Painter,5,150,0.14178553223609924
Painter,5,151,0.13949495553970337
Painter,5,152,0.1398189663887024
Painter,5,153,0.138520747423172
Painter,5,154,0.13966159522533417
Painter,5,155,0.13680660724639893
Painter,5,156,0.13669544458389282
Painter,5,157,0.13606080412864685
Painter,5,158,0.1369125097990036
Painter,5,159,0.13538877665996552
Painter,5,160,0.13546909391880035
Painter,5,161,0.13545435667037964
Painter,5,162,0.13617292046546936
Painter,5,163,0.13468241691589355
Painter,5,164,0.1338372528553009
Painter,5,165,0.1331804394721985
Painter,5,166,0.13443994522094727
Painter,5,167,0.1340298354625702
Painter,5,168,0.13495658338069916
Painter,5,169,0.13405627012252808
Painter,5,170,0.1347392201423645
Painter,5,171,0.13344240188598633
Painter,5,172,0.13561753928661346
Painter,5,173,0.1350814551115036
Painter,5,174,0.13618344068527222
Painter,5,175,0.13707609474658966
Painter,5,176,0.1397601068019867
Painter,5,177,0.14021600782871246
Painter,5,178,0.1432727575302124
Painter,5,179,0.14206461608409882
Painter,5,180,0.14278270304203033
Painter,5,181,0.14326748251914978
Painter,5,182,0.1441698521375656
Painter,5,183,0.14391860365867615
Painter,5,184,0.1451362669467926
Painter,5,185,0.14650455117225647
Painter,5,186,0.14811937510967255
Painter,5,187,0.14678290486335754
