scene_name,video_num,frame_num,RMSE
cut_roasted_beef,0,0,0.062751904
cut_roasted_beef,0,1,0.0624312
cut_roasted_beef,0,2,0.062284824
cut_roasted_beef,0,3,0.06214839
cut_roasted_beef,0,4,0.06219497
cut_roasted_beef,0,5,0.06207541
cut_roasted_beef,0,6,0.062232606
cut_roasted_beef,0,7,0.062292866
cut_roasted_beef,0,8,0.06256183
cut_roasted_beef,0,9,0.06242895
cut_roasted_beef,0,10,0.0625586
cut_roasted_beef,0,11,0.06255388
cut_roasted_beef,0,12,0.06276028
cut_roasted_beef,0,13,0.06254385
cut_roasted_beef,0,14,0.06262684
cut_roasted_beef,0,15,0.062633455
cut_roasted_beef,0,16,0.06283742
cut_roasted_beef,0,17,0.06256339
cut_roasted_beef,0,18,0.062641285
cut_roasted_beef,0,19,0.06248175
cut_roasted_beef,0,20,0.06264387
cut_roasted_beef,0,21,0.062412243
cut_roasted_beef,0,22,0.062496163
cut_roasted_beef,0,23,0.062358703
cut_roasted_beef,0,24,0.062443558
cut_roasted_beef,0,25,0.062175166
cut_roasted_beef,0,26,0.062164932
cut_roasted_beef,0,27,0.06209325
cut_roasted_beef,0,28,0.0621901
cut_roasted_beef,0,29,0.061893888
cut_roasted_beef,0,30,0.06178555
cut_roasted_beef,0,31,0.061652463
cut_roasted_beef,0,32,0.061733432
cut_roasted_beef,0,33,0.061486773
cut_roasted_beef,0,34,0.061619002
cut_roasted_beef,0,35,0.061667383
cut_roasted_beef,0,36,0.06188813
cut_roasted_beef,0,37,0.06156328
cut_roasted_beef,0,38,0.061589345
cut_roasted_beef,0,39,0.061517913
cut_roasted_beef,0,40,0.06166312
cut_roasted_beef,0,41,0.06145639
cut_roasted_beef,0,42,0.06154072
cut_roasted_beef,0,43,0.06161152
cut_roasted_beef,0,44,0.061768617
cut_roasted_beef,0,45,0.061471466
cut_roasted_beef,0,46,0.061512623
cut_roasted_beef,0,47,0.061538115
cut_roasted_beef,0,48,0.061823305
cut_roasted_beef,0,49,0.06181498
cut_roasted_beef,0,50,0.062006533
cut_roasted_beef,0,51,0.06194293
cut_roasted_beef,0,52,0.062215816
cut_roasted_beef,0,53,0.062091716
cut_roasted_beef,0,54,0.062188447
cut_roasted_beef,0,55,0.062083766
cut_roasted_beef,0,56,0.062211487
cut_roasted_beef,0,57,0.06207055
cut_roasted_beef,0,58,0.06209512
cut_roasted_beef,0,59,0.062060528
cut_roasted_beef,0,60,0.06231508
cut_roasted_beef,0,61,0.06210794
cut_roasted_beef,0,62,0.062175814
cut_roasted_beef,0,63,0.06212493
cut_roasted_beef,0,64,0.06239172
cut_roasted_beef,0,65,0.06217719
cut_roasted_beef,0,66,0.062143892
cut_roasted_beef,0,67,0.062082782
cut_roasted_beef,0,68,0.062159255
cut_roasted_beef,0,69,0.061733287
cut_roasted_beef,0,70,0.061690018
cut_roasted_beef,0,71,0.06159545
cut_roasted_beef,0,72,0.061794754
cut_roasted_beef,0,73,0.061542954
