scene_name,video_num,frame_num,MS_SSIM
Theater,5,0,0.48516646027565
Theater,5,1,0.48642176389694214
Theater,5,2,0.4868452250957489
Theater,5,3,0.48745739459991455
Theater,5,4,0.48734235763549805
Theater,5,5,0.48781347274780273
Theater,5,6,0.4877471923828125
Theater,5,7,0.4878612458705902
Theater,5,8,0.48728445172309875
Theater,5,9,0.4873553514480591
Theater,5,10,0.48696383833885193
Theater,5,11,0.4874480366706848
Theater,5,12,0.48741480708122253
Theater,5,13,0.4879732131958008
Theater,5,14,0.4877263903617859
Theater,5,15,0.48926734924316406
Theater,5,16,0.48829060792922974
Theater,5,17,0.48789694905281067
Theater,5,18,0.48705610632896423
Theater,5,19,0.48762616515159607
Theater,5,20,0.488749623298645
Theater,5,21,0.4892502427101135
Theater,5,22,0.4896073639392853
Theater,5,23,0.4902482032775879
Theater,5,24,0.4910230338573456
Theater,5,25,0.49168482422828674
Theater,5,26,0.49151411652565
Theater,5,27,0.49042779207229614
Theater,5,28,0.4915870428085327
Theater,5,29,0.49181368947029114
Theater,5,30,0.49103015661239624
Theater,5,31,0.4907154440879822
Theater,5,32,0.4919598400592804
Theater,5,33,0.49323326349258423
Theater,5,34,0.4923410713672638
Theater,5,35,0.4927900731563568
Theater,5,36,0.49362021684646606
Theater,5,37,0.4946451187133789
Theater,5,38,0.4949285387992859
Theater,5,39,0.4948672354221344
Theater,5,40,0.4929189383983612
Theater,5,41,0.49260610342025757
Theater,5,42,0.49412181973457336
Theater,5,43,0.49518346786499023
Theater,5,44,0.49437424540519714
Theater,5,45,0.49487602710723877
Theater,5,46,0.49444299936294556
Theater,5,47,0.49518752098083496
Theater,5,48,0.49547895789146423
Theater,5,49,0.49572452902793884
Theater,5,50,0.49422046542167664
Theater,5,51,0.4937271773815155
Theater,5,52,0.4939388930797577
Theater,5,53,0.4951693117618561
Theater,5,54,0.4948394000530243
Theater,5,55,0.491898775100708
Theater,5,56,0.5013494491577148
Theater,5,57,0.49862954020500183
Theater,5,58,0.500632643699646
Theater,5,59,0.4990133047103882
Theater,5,60,0.49362558126449585
Theater,5,61,0.49569883942604065
Theater,5,62,0.49866288900375366
Theater,5,63,0.4998232424259186
Theater,5,64,0.5015093684196472
Theater,5,65,0.5019041895866394
Theater,5,66,0.5005491971969604
Theater,5,67,0.49949175119400024
Theater,5,68,0.49746623635292053
Theater,5,69,0.49550652503967285
Theater,5,70,0.4936545789241791
Theater,5,71,0.49468523263931274
Theater,5,72,0.4953007996082306
Theater,5,73,0.49484696984291077
Theater,5,74,0.49570563435554504
Theater,5,75,0.5002817511558533
Theater,5,76,0.4983747899532318
Theater,5,77,0.4978865385055542
Theater,5,78,0.502650797367096
Theater,5,79,0.4898126721382141
Theater,5,80,0.4934338927268982
Theater,5,81,0.4966524839401245
Theater,5,82,0.49633973836898804
Theater,5,83,0.4961238205432892
Theater,5,84,0.49661535024642944
Theater,5,85,0.49735602736473083
Theater,5,86,0.4964691400527954
Theater,5,87,0.4966326057910919
Theater,5,88,0.4971195161342621
Theater,5,89,0.4863458275794983
Theater,5,90,0.49608638882637024
Theater,5,91,0.500512957572937
Theater,5,92,0.4986524283885956
Theater,5,93,0.5000206828117371
Theater,5,94,0.5008232593536377
Theater,5,95,0.49938684701919556
Theater,5,96,0.4999135434627533
Theater,5,97,0.5000113248825073
Theater,5,98,0.5002256631851196
Theater,5,99,0.49959373474121094
Theater,5,100,0.49789345264434814
Theater,5,101,0.49587777256965637
Theater,5,102,0.49364542961120605
Theater,5,103,0.49715232849121094
Theater,5,104,0.4913310110569
Theater,5,105,0.4942915439605713
Theater,5,106,0.493162602186203
Theater,5,107,0.4924379885196686
Theater,5,108,0.5004937052726746
Theater,5,109,0.49981987476348877
Theater,5,110,0.5018186569213867
Theater,5,111,0.49973395466804504
Theater,5,112,0.48998698592185974
Theater,5,113,0.49073106050491333
Theater,5,114,0.4971220791339874
Theater,5,115,0.5015734434127808
Theater,5,116,0.4958135485649109
Theater,5,117,0.4953303337097168
Theater,5,118,0.49958425760269165
Theater,5,119,0.49818551540374756
Theater,5,120,0.4950186610221863
Theater,5,121,0.4954695701599121
Theater,5,122,0.48624181747436523
Theater,5,123,0.4821379482746124
Theater,5,124,0.48507484793663025
Theater,5,125,0.4863699674606323
Theater,5,126,0.4873790144920349
Theater,5,127,0.49056923389434814
Theater,5,128,0.49091923236846924
Theater,5,129,0.4905221164226532
Theater,5,130,0.4897639751434326
Theater,5,131,0.493647038936615
Theater,5,132,0.480314165353775
Theater,5,133,0.4820624589920044
Theater,5,134,0.48604390025138855
Theater,5,135,0.4788181483745575
Theater,5,136,0.4811980426311493
Theater,5,137,0.48626720905303955
Theater,5,138,0.48892802000045776
Theater,5,139,0.48831918835639954
Theater,5,140,0.4873281717300415
