scene_name,video_num,frame_num,RMSE
Birthday,5,0,0.05759676
Birthday,5,1,0.057455894
Birthday,5,2,0.057586633
Birthday,5,3,0.057296906
Birthday,5,4,0.0575008
Birthday,5,5,0.057263196
Birthday,5,6,0.05733554
Birthday,5,7,0.057135385
Birthday,5,8,0.05728222
Birthday,5,9,0.05703928
Birthday,5,10,0.057097446
Birthday,5,11,0.05691205
Birthday,5,12,0.05721493
Birthday,5,13,0.057044566
Birthday,5,14,0.057141025
Birthday,5,15,0.05695061
Birthday,5,16,0.057186548
Birthday,5,17,0.056943152
Birthday,5,18,0.057080317
Birthday,5,19,0.05690747
Birthday,5,20,0.057119913
Birthday,5,21,0.056824647
Birthday,5,22,0.05705465
Birthday,5,23,0.05698208
Birthday,5,24,0.05724309
Birthday,5,25,0.057149842
Birthday,5,26,0.057240866
Birthday,5,27,0.057142958
Birthday,5,28,0.05732304
Birthday,5,29,0.057052918
Birthday,5,30,0.057074804
Birthday,5,31,0.05685226
Birthday,5,32,0.056900024
Birthday,5,33,0.056936156
Birthday,5,34,0.05709235
Birthday,5,35,0.057230666
Birthday,5,36,0.057461075
Birthday,5,37,0.057440665
Birthday,5,38,0.057383243
Birthday,5,39,0.057278547
Birthday,5,40,0.05717807
Birthday,5,41,0.057104956
Birthday,5,42,0.05698415
Birthday,5,43,0.057068527
Birthday,5,44,0.057108372
Birthday,5,45,0.057010315
Birthday,5,46,0.05693683
Birthday,5,47,0.056962457
Birthday,5,48,0.056978486
Birthday,5,49,0.0568013
Birthday,5,50,0.05654579
Birthday,5,51,0.056526296
Birthday,5,52,0.05648323
Birthday,5,53,0.0563826
Birthday,5,54,0.05623232
Birthday,5,55,0.05613638
Birthday,5,56,0.05605681
Birthday,5,57,0.055909667
Birthday,5,58,0.055860363
Birthday,5,59,0.055909503
Birthday,5,60,0.055989586
Birthday,5,61,0.056023605
Birthday,5,62,0.056190003
Birthday,5,63,0.056083865
Birthday,5,64,0.056066982
Birthday,5,65,0.055988524
Birthday,5,66,0.055697016
Birthday,5,67,0.055486634
Birthday,5,68,0.055194143
Birthday,5,69,0.054871686
Birthday,5,70,0.054777842
Birthday,5,71,0.05487481
Birthday,5,72,0.05465017
Birthday,5,73,0.054650504
Birthday,5,74,0.054300018
Birthday,5,75,0.054160655
Birthday,5,76,0.053971604
Birthday,5,77,0.053654622
Birthday,5,78,0.053578366
Birthday,5,79,0.053428292
Birthday,5,80,0.053286884
Birthday,5,81,0.053071983
Birthday,5,82,0.053090394
Birthday,5,83,0.05283689
Birthday,5,84,0.052963458
Birthday,5,85,0.052788213
Birthday,5,86,0.0528465
Birthday,5,87,0.05290581
Birthday,5,88,0.0529937
Birthday,5,89,0.05336798
Birthday,5,90,0.05331572
Birthday,5,91,0.053355195
Birthday,5,92,0.053292423
Birthday,5,93,0.053110853
Birthday,5,94,0.05313838
Birthday,5,95,0.052951306
Birthday,5,96,0.053282175
Birthday,5,97,0.053477097
Birthday,5,98,0.053391527
Birthday,5,99,0.05331916
Birthday,5,100,0.05344303
Birthday,5,101,0.053577848
Birthday,5,102,0.0541606
Birthday,5,103,0.053855784
Birthday,5,104,0.053973615
Birthday,5,105,0.053972013
Birthday,5,106,0.053708665
Birthday,5,107,0.05370877
Birthday,5,108,0.053272713
Birthday,5,109,0.053119335
Birthday,5,110,0.05339378
Birthday,5,111,0.0532381
Birthday,5,112,0.053075574
Birthday,5,113,0.053096615
Birthday,5,114,0.052987926
Birthday,5,115,0.052766155
Birthday,5,116,0.05263454
Birthday,5,117,0.052570373
Birthday,5,118,0.0527786
Birthday,5,119,0.052958153
Birthday,5,120,0.053304635
Birthday,5,121,0.053019486
Birthday,5,122,0.05315358
Birthday,5,123,0.053409953
Birthday,5,124,0.053910635
Birthday,5,125,0.053959526
Birthday,5,126,0.054117274
Birthday,5,127,0.054199822
Birthday,5,128,0.05480784
Birthday,5,129,0.054679576
Birthday,5,130,0.05511681
Birthday,5,131,0.0550617
Birthday,5,132,0.0552767
Birthday,5,133,0.054972358
Birthday,5,134,0.055115886
Birthday,5,135,0.05514774
Birthday,5,136,0.05535125
Birthday,5,137,0.05504038
Birthday,5,138,0.055050485
Birthday,5,139,0.05444621
Birthday,5,140,0.054527756
Birthday,5,141,0.0544128
Birthday,5,142,0.054865506
Birthday,5,143,0.05416276
Birthday,5,144,0.05403087
Birthday,5,145,0.053880394
Birthday,5,146,0.054443162
Birthday,5,147,0.053731807
Birthday,5,148,0.054067165
Birthday,5,149,0.053905047
Birthday,5,150,0.05430728
Birthday,5,151,0.05376439
Birthday,5,152,0.05418154
Birthday,5,153,0.054143533
Birthday,5,154,0.05469915
Birthday,5,155,0.054087177
Birthday,5,156,0.054497235
Birthday,5,157,0.054469205
Birthday,5,158,0.05502908
Birthday,5,159,0.054519717
Birthday,5,160,0.05461152
Birthday,5,161,0.05449086
Birthday,5,162,0.05489917
Birthday,5,163,0.054316804
Birthday,5,164,0.0543228
Birthday,5,165,0.05429529
Birthday,5,166,0.054708693
Birthday,5,167,0.054284014
Birthday,5,168,0.0544324
Birthday,5,169,0.054504592
Birthday,5,170,0.05495715
Birthday,5,171,0.054647736
Birthday,5,172,0.054831892
Birthday,5,173,0.054817285
Birthday,5,174,0.055204265
Birthday,5,175,0.054826308
Birthday,5,176,0.054927025
Birthday,5,177,0.05485605
Birthday,5,178,0.05532972
Birthday,5,179,0.0549718
Birthday,5,180,0.054958887
Birthday,5,181,0.05502337
Birthday,5,182,0.05536437
Birthday,5,183,0.05483583
Birthday,5,184,0.0549614
Birthday,5,185,0.05500373
Birthday,5,186,0.055276405
Birthday,5,187,0.054837562
Birthday,5,188,0.054993056
Birthday,5,189,0.05504051
Birthday,5,190,0.055335205
Birthday,5,191,0.054649726
Birthday,5,192,0.05455059
Birthday,5,193,0.05459846
Birthday,5,194,0.054773215
Birthday,5,195,0.0544662
Birthday,5,196,0.054633867
Birthday,5,197,0.05409726
Birthday,5,198,0.05443781
Birthday,5,199,0.054049805
Birthday,5,200,0.054229144
Birthday,5,201,0.053782016
Birthday,5,202,0.05412803
Birthday,5,203,0.05355998
Birthday,5,204,0.053490967
Birthday,5,205,0.05347612
Birthday,5,206,0.053732157
Birthday,5,207,0.053472456
Birthday,5,208,0.053619634
Birthday,5,209,0.053690854
Birthday,5,210,0.053903606
Birthday,5,211,0.053468816
Birthday,5,212,0.05356429
Birthday,5,213,0.053515583
Birthday,5,214,0.05370421
Birthday,5,215,0.053491257
Birthday,5,216,0.05369698
Birthday,5,217,0.05324748
Birthday,5,218,0.053601686
Birthday,5,219,0.053180743
Birthday,5,220,0.05358283
Birthday,5,221,0.053471632
Birthday,5,222,0.053307384
Birthday,5,223,0.052664805
Birthday,5,224,0.05283679
Birthday,5,225,0.052724726
Birthday,5,226,0.05304468
Birthday,5,227,0.052795485
Birthday,5,228,0.053252637
Birthday,5,229,0.052667294
Birthday,5,230,0.053011134
Birthday,5,231,0.05218018
Birthday,5,232,0.052401114
Birthday,5,233,0.052221723
Birthday,5,234,0.05268212
Birthday,5,235,0.052459456
Birthday,5,236,0.05278777
Birthday,5,237,0.052693725
Birthday,5,238,0.052729547
Birthday,5,239,0.052685305
Birthday,5,240,0.052949697
Birthday,5,241,0.053054012
Birthday,5,242,0.05297777
Birthday,5,243,0.05284872
Birthday,5,244,0.05295587
Birthday,5,245,0.05256936
Birthday,5,246,0.05308213
Birthday,5,247,0.052734796
Birthday,5,248,0.05312203
Birthday,5,249,0.053450447
Birthday,5,250,0.053825505
Birthday,5,251,0.054201607
Birthday,5,252,0.054340836
Birthday,5,253,0.053977575
Birthday,5,254,0.054364435
Birthday,5,255,0.054583564
Birthday,5,256,0.05457909
Birthday,5,257,0.0542928
Birthday,5,258,0.05471284
Birthday,5,259,0.054462336
Birthday,5,260,0.05490525
Birthday,5,261,0.054586627
Birthday,5,262,0.05509442
Birthday,5,263,0.054416984
Birthday,5,264,0.054644357
Birthday,5,265,0.054193635
Birthday,5,266,0.05473583
Birthday,5,267,0.054119434
Birthday,5,268,0.05474154
Birthday,5,269,0.05404191
Birthday,5,270,0.054178458
Birthday,5,271,0.05430381
Birthday,5,272,0.054787397
Birthday,5,273,0.054704286
Birthday,5,274,0.05475615
Birthday,5,275,0.055081695
Birthday,5,276,0.05575674
Birthday,5,277,0.05586438
Birthday,5,278,0.056436956
Birthday,5,279,0.05628627
Birthday,5,280,0.05671401
Birthday,5,281,0.056418706
Birthday,5,282,0.057141215
Birthday,5,283,0.056613415
Birthday,5,284,0.057256993
Birthday,5,285,0.056793448
Birthday,5,286,0.056998618
Birthday,5,287,0.056867328
Birthday,5,288,0.057247154
Birthday,5,289,0.05682018
Birthday,5,290,0.05687428
Birthday,5,291,0.0567369
Birthday,5,292,0.056991313
Birthday,5,293,0.056343
Birthday,5,294,0.05639245
Birthday,5,295,0.05629547
Birthday,5,296,0.056585893
Birthday,5,297,0.056447193
Birthday,5,298,0.056512285
Birthday,5,299,0.05709074
