video_num,frame_num,depth_scale
5,0,0.0065031089034734
5,1,0.0065045562444948
5,2,0.0065061438317392
5,3,0.0065053406883688
5,4,0.0065049358442717
5,5,0.0065049924102484
5,6,0.0065052836549048
5,7,0.0065045842937394
5,8,0.006503986377342
5,9,0.0065043566273707
5,10,0.0065044225430956
5,11,0.0065045562444948
5,12,0.0065044702268114
5,13,0.0065044206731459
5,14,0.0065045272602754
5,15,0.0065037531011244
5,16,0.0065029910966461
5,17,0.0065041037166819
5,18,0.0065050209269804
5,19,0.0065078464208864
5,20,0.0065105386808806
5,21,0.0065085046431597
5,22,0.0065063041799208
5,23,0.0065052733701818
5,24,0.0065041280260273
5,25,0.0065042598574769
5,26,0.0065045908385632
5,27,0.0065046731163473
5,28,0.006504518845502
5,29,0.0065039947921154
5,30,0.0065036119199266
5,31,0.0065041570102467
5,32,0.0065044272179697
5,33,0.006504415063297
5,34,0.0065042720121495
5,35,0.0065038026547899
5,36,0.0065031117083979
5,37,0.0065028405657001
5,38,0.0065027283687217
5,39,0.0065031902462828
5,40,0.0065039672103582
5,41,0.006504108391556
5,42,0.0065041972141639
5,43,0.0065048376719156
5,44,0.0065053752824371
5,45,0.0065048947053797
5,46,0.0065041046516568
5,47,0.0065050312117034
5,48,0.0065063752380071
5,49,0.0065054659749947
5,50,0.0065040008694517
5,51,0.0065035146825453
5,52,0.0065027554829915
5,53,0.0065023197847254
5,54,0.0065016325782327
5,55,0.0065012277341356
5,56,0.0065011071223838
5,57,0.0065027428608314
5,58,0.0065046338474049
5,59,0.006501984128765
5,60,0.0064983629712871
5,61,0.0064991305856143
5,62,0.0065013679803586
5,63,0.0065016755870744
5,64,0.0065019485997218
5,65,0.0065039746901568
5,66,0.0065067646550197
5,67,0.006505838094973
5,68,0.0065038970872467
5,69,0.0065018144308352
5,70,0.0065000290964163
5,71,0.0065008397195853
5,72,0.0065022721010095
5,73,0.006500872443704
5,74,0.006498535006654
5,75,0.0064987135868446
5,76,0.0064991380654129
5,77,0.0064980151606541
5,78,0.0064963069616579
5,79,0.0064970605513628
5,80,0.0064986743179022
5,81,0.0064984069151036
5,82,0.0064973055147657
5,83,0.0064998467763264
5,84,0.0065033562043133
5,85,0.0065043341879751
5,86,0.006503927006441
5,87,0.0065027592228908
5,88,0.0065011987499162
5,89,0.0064990590600406
5,90,0.0064970876656326
5,91,0.0064972868152693
5,92,0.0064983246373195
5,93,0.0064975154166128
5,94,0.0064956814635033
5,95,0.0064967922135895
5,96,0.0064990585925532
5,97,0.0064973980772729
5,98,0.0064942023333381
5,99,0.0064939302556654
5,100,0.0064949634028416
5,101,0.0064976177963556
5,102,0.0065010164298263
5,103,0.0065017372954125
5,104,0.0065009336845547
5,105,0.006500898622999
5,106,0.0065018859564089
5,107,0.0065014306236715
5,108,0.0065003993464451
5,109,0.0065002357258516
5,110,0.0065003750370998
5,111,0.006500908907722
5,112,0.0065016087363747
5,113,0.0065017634747075
5,114,0.006501835935256
5,115,0.0065002950967526
5,116,0.0064981666265749
5,117,0.0064985761455461
5,118,0.0065007808161716
5,119,0.0065023300694484
5,120,0.0065038699729769
5,121,0.0065037568410237
5,122,0.0065023356792973
5,123,0.0065006583344702
5,124,0.0064985265918806
5,125,0.0064953906863343
5,126,0.0064913889941047
5,127,0.0064923959619858
5,128,0.0064969684563431
5,129,0.0064997747832653
5,130,0.0065012632631788
5,131,0.006501770954506
5,132,0.0065020570568009
5,133,0.006499864540848
5,134,0.0064959357766544
5,135,0.0064925305983599
5,136,0.0064892086328244
5,137,0.0064907859353458
5,138,0.0064963387508018
5,139,0.0065004376804127
5,140,0.00650268535988
5,141,0.006504534740074
5,142,0.006505396786858
5,143,0.006507059172088
5,144,0.0065088103799258
5,145,0.0065093349007999
5,146,0.0065092568304024
5,147,0.0065099463743322
5,148,0.0065116209142348
5,149,0.0065105456931918
5,150,0.0065070806765088
5,151,0.0065048007404103
5,152,0.0065036857829374
5,153,0.0065033940707936
5,154,0.0065033692939608
5,155,0.0065041700998942
5,156,0.0065055613424263
5,157,0.0065068656323002
5,158,0.0065078389410879
5,159,0.0065082550048828
5,160,0.0065077314189836
5,161,0.006507069456811
5,162,0.0065059269175809
5,163,0.0065052705652573
5,164,0.0065055417079551
5,165,0.0065054500804227
5,166,0.006504742304484
5,167,0.0065049218196494
5,168,0.0065059802111457
5,169,0.0065066187989478
5,170,0.0065070255129945
5,171,0.0065066608728147
5,172,0.0065059998456169
5,173,0.0065079847971598
5,174,0.0065132206561518
5,175,0.0065152626411587
5,176,0.0065129223991842
5,177,0.0065092788023107
5,178,0.0065044141283222
5,179,0.0065023155773387
5,180,0.0065041654250201
5,181,0.0065040943669337
5,182,0.0065013179592057
5,183,0.0064985621209238
5,184,0.0064954514596976
5,185,0.0064912870818493
5,186,0.0064862195183249
5,187,0.0064863812689687
5,188,0.0064950952342912
5,189,0.0064997233596502
5,190,0.0064977346682081
5,191,0.0064969095529294
5,192,0.0064984854529885
5,193,0.0065000234865674
5,194,0.0065017251407398
5,195,0.0065025432437073
5,196,0.0065020542518765
5,197,0.0065003680247886
5,198,0.0064971503089456
5,199,0.0064948605556114
5,200,0.0064951489953433
5,201,0.0064962405784457
5,202,0.0064992278229956
