scene_name,video_num,frame_num,RMSE
cook_spinach,0,0,0.05540577
cook_spinach,0,1,0.053795956
cook_spinach,0,2,0.052581877
cook_spinach,0,3,0.05186207
cook_spinach,0,4,0.051416412
cook_spinach,0,5,0.051111218
cook_spinach,0,6,0.05142762
cook_spinach,0,7,0.051209066
cook_spinach,0,8,0.05169417
cook_spinach,0,9,0.052041687
cook_spinach,0,10,0.05229191
cook_spinach,0,11,0.052176036
cook_spinach,0,12,0.05237869
cook_spinach,0,13,0.05209375
cook_spinach,0,14,0.052115034
cook_spinach,0,15,0.05170034
cook_spinach,0,16,0.051738337
cook_spinach,0,17,0.051567074
cook_spinach,0,18,0.05164533
cook_spinach,0,19,0.0514855
cook_spinach,0,20,0.051503606
cook_spinach,0,21,0.05147859
cook_spinach,0,22,0.05186801
cook_spinach,0,23,0.051803663
cook_spinach,0,24,0.05190531
cook_spinach,0,25,0.051521946
cook_spinach,0,26,0.051325306
cook_spinach,0,27,0.05166498
cook_spinach,0,28,0.051443357
cook_spinach,0,29,0.05108068
cook_spinach,0,30,0.051165443
cook_spinach,0,31,0.050986163
cook_spinach,0,32,0.051050946
cook_spinach,0,33,0.050778948
cook_spinach,0,34,0.050856832
cook_spinach,0,35,0.050785407
cook_spinach,0,36,0.050931226
cook_spinach,0,37,0.050719522
cook_spinach,0,38,0.05087576
cook_spinach,0,39,0.050977036
cook_spinach,0,40,0.051277235
cook_spinach,0,41,0.051045634
cook_spinach,0,42,0.051221367
cook_spinach,0,43,0.05131581
cook_spinach,0,44,0.05172047
cook_spinach,0,45,0.051919725
cook_spinach,0,46,0.05219025
cook_spinach,0,47,0.05172498
cook_spinach,0,48,0.05160918
cook_spinach,0,49,0.05146582
cook_spinach,0,50,0.05118179
cook_spinach,0,51,0.051182624
cook_spinach,0,52,0.051560227
cook_spinach,0,53,0.051295206
cook_spinach,0,54,0.051431302
cook_spinach,0,55,0.051347326
cook_spinach,0,56,0.05158115
cook_spinach,0,57,0.0515204
cook_spinach,0,58,0.051654674
cook_spinach,0,59,0.05133091
cook_spinach,0,60,0.051284466
cook_spinach,0,61,0.05112942
cook_spinach,0,62,0.05143123
cook_spinach,0,63,0.051614802
cook_spinach,0,64,0.05199739
cook_spinach,0,65,0.05191398
cook_spinach,0,66,0.05235826
cook_spinach,0,67,0.052042447
cook_spinach,0,68,0.052073155
cook_spinach,0,69,0.05136129
cook_spinach,0,70,0.05127275
cook_spinach,0,71,0.0512056
cook_spinach,0,72,0.05142287
cook_spinach,0,73,0.05117242
cook_spinach,0,74,0.051165644
cook_spinach,0,75,0.05135253
cook_spinach,0,76,0.051838826
cook_spinach,0,77,0.051583633
cook_spinach,0,78,0.051528573
cook_spinach,0,79,0.051181283
cook_spinach,0,80,0.051161356
cook_spinach,0,81,0.05082452
cook_spinach,0,82,0.05077246
cook_spinach,0,83,0.05073914
cook_spinach,0,84,0.05094596
cook_spinach,0,85,0.050961524
cook_spinach,0,86,0.051890995
cook_spinach,0,87,0.05251045
cook_spinach,0,88,0.053062316
cook_spinach,0,89,0.05215001
cook_spinach,0,90,0.051319864
cook_spinach,0,91,0.051222384
cook_spinach,0,92,0.050974835
cook_spinach,0,93,0.050968386
cook_spinach,0,94,0.051159624
cook_spinach,0,95,0.051192574
cook_spinach,0,96,0.0514367
cook_spinach,0,97,0.05133511
cook_spinach,0,98,0.05184291
cook_spinach,0,99,0.05174554
cook_spinach,0,100,0.052031692
cook_spinach,0,101,0.052423753
cook_spinach,0,102,0.05318936
cook_spinach,0,103,0.052905094
cook_spinach,0,104,0.052558172
cook_spinach,0,105,0.051951922
cook_spinach,0,106,0.051745616
cook_spinach,0,107,0.051371846
cook_spinach,0,108,0.051620904
cook_spinach,0,109,0.05161649
cook_spinach,0,110,0.051902443
cook_spinach,0,111,0.051744826
cook_spinach,0,112,0.051940847
cook_spinach,0,113,0.05160255
cook_spinach,0,114,0.051679704
cook_spinach,0,115,0.051422507
cook_spinach,0,116,0.051551998
cook_spinach,0,117,0.051380873
cook_spinach,0,118,0.051123768
cook_spinach,0,119,0.051026013
cook_spinach,0,120,0.051108148
cook_spinach,0,121,0.05085543
cook_spinach,0,122,0.050914887
cook_spinach,0,123,0.050973944
cook_spinach,0,124,0.051225174
cook_spinach,0,125,0.051031474
cook_spinach,0,126,0.05107979
cook_spinach,0,127,0.051038638
cook_spinach,0,128,0.051130444
cook_spinach,0,129,0.050858736
cook_spinach,0,130,0.050744187
cook_spinach,0,131,0.05068645
cook_spinach,0,132,0.05079104
cook_spinach,0,133,0.050623875
cook_spinach,0,134,0.050675288
cook_spinach,0,135,0.05063849
cook_spinach,0,136,0.05075975
cook_spinach,0,137,0.050634913
cook_spinach,0,138,0.05067917
cook_spinach,0,139,0.050598722
cook_spinach,0,140,0.050709616
cook_spinach,0,141,0.050552778
cook_spinach,0,142,0.05057428
cook_spinach,0,143,0.05054293
cook_spinach,0,144,0.050624605
cook_spinach,0,145,0.050478652
cook_spinach,0,146,0.050543316
cook_spinach,0,147,0.050510976
cook_spinach,0,148,0.050665904
cook_spinach,0,149,0.05052622
cook_spinach,0,150,0.05059496
cook_spinach,0,151,0.05056916
cook_spinach,0,152,0.050655656
cook_spinach,0,153,0.050486065
cook_spinach,0,154,0.050529867
cook_spinach,0,155,0.050569113
cook_spinach,0,156,0.050791424
cook_spinach,0,157,0.050601065
cook_spinach,0,158,0.0506875
cook_spinach,0,159,0.05080364
cook_spinach,0,160,0.051115204
cook_spinach,0,161,0.051226165
cook_spinach,0,162,0.05168937
cook_spinach,0,163,0.051806316
cook_spinach,0,164,0.05211774
cook_spinach,0,165,0.05179389
cook_spinach,0,166,0.051980324
cook_spinach,0,167,0.051687486
cook_spinach,0,168,0.052004218
cook_spinach,0,169,0.052167077
cook_spinach,0,170,0.05246901
cook_spinach,0,171,0.052435692
cook_spinach,0,172,0.052075993
cook_spinach,0,173,0.051430944
cook_spinach,0,174,0.051441494
cook_spinach,0,175,0.051522125
cook_spinach,0,176,0.051861458
cook_spinach,0,177,0.051703833
cook_spinach,0,178,0.051743068
cook_spinach,0,179,0.051521268
cook_spinach,0,180,0.05181225
cook_spinach,0,181,0.052037347
cook_spinach,0,182,0.052943993
cook_spinach,0,183,0.0534628
cook_spinach,0,184,0.053242315
cook_spinach,0,185,0.052498087
cook_spinach,0,186,0.052067906
cook_spinach,0,187,0.05190624
cook_spinach,0,188,0.052372884
cook_spinach,0,189,0.051942695
cook_spinach,0,190,0.052174065
cook_spinach,0,191,0.052495614
cook_spinach,0,192,0.05222001
cook_spinach,0,193,0.051170364
