scene_name,video_num,frame_num,SSIM
flame_salmon_1,0,0,0.9031
flame_salmon_1,0,1,0.9052
flame_salmon_1,0,2,0.9048
flame_salmon_1,0,3,0.9057
flame_salmon_1,0,4,0.9037
flame_salmon_1,0,5,0.9058
flame_salmon_1,0,6,0.905
flame_salmon_1,0,7,0.9062
flame_salmon_1,0,8,0.9046
flame_salmon_1,0,9,0.9079
flame_salmon_1,0,10,0.9067
flame_salmon_1,0,11,0.9069
flame_salmon_1,0,12,0.9049
flame_salmon_1,0,13,0.9066
flame_salmon_1,0,14,0.9062
flame_salmon_1,0,15,0.907
flame_salmon_1,0,16,0.9054
flame_salmon_1,0,17,0.9071
flame_salmon_1,0,18,0.9067
flame_salmon_1,0,19,0.9078
flame_salmon_1,0,20,0.9062
flame_salmon_1,0,21,0.9084
flame_salmon_1,0,22,0.9077
flame_salmon_1,0,23,0.9081
flame_salmon_1,0,24,0.9079
flame_salmon_1,0,25,0.909
flame_salmon_1,0,26,0.908
flame_salmon_1,0,27,0.9082
flame_salmon_1,0,28,0.9061
flame_salmon_1,0,29,0.9074
flame_salmon_1,0,30,0.9066
flame_salmon_1,0,31,0.9073
flame_salmon_1,0,32,0.9058
flame_salmon_1,0,33,0.9076
flame_salmon_1,0,34,0.9072
flame_salmon_1,0,35,0.9083
flame_salmon_1,0,36,0.9066
flame_salmon_1,0,37,0.9083
flame_salmon_1,0,38,0.9074
flame_salmon_1,0,39,0.9092
flame_salmon_1,0,40,0.9071
flame_salmon_1,0,41,0.9084
flame_salmon_1,0,42,0.9075
flame_salmon_1,0,43,0.9082
flame_salmon_1,0,44,0.9062
flame_salmon_1,0,45,0.908
flame_salmon_1,0,46,0.9072
flame_salmon_1,0,47,0.9078
flame_salmon_1,0,48,0.9057
flame_salmon_1,0,49,0.9074
flame_salmon_1,0,50,0.9071
flame_salmon_1,0,51,0.9076
flame_salmon_1,0,52,0.9058
flame_salmon_1,0,53,0.9077
flame_salmon_1,0,54,0.9081
flame_salmon_1,0,55,0.9083
flame_salmon_1,0,56,0.9068
flame_salmon_1,0,57,0.908
flame_salmon_1,0,58,0.9075
flame_salmon_1,0,59,0.908
flame_salmon_1,0,60,0.9062
flame_salmon_1,0,61,0.908
flame_salmon_1,0,62,0.9073
flame_salmon_1,0,63,0.9079
flame_salmon_1,0,64,0.9062
flame_salmon_1,0,65,0.9077
flame_salmon_1,0,66,0.9071
flame_salmon_1,0,67,0.9077
flame_salmon_1,0,68,0.9063
flame_salmon_1,0,69,0.9092
flame_salmon_1,0,70,0.9078
flame_salmon_1,0,71,0.9084
flame_salmon_1,0,72,0.9065
flame_salmon_1,0,73,0.9079
flame_salmon_1,0,74,0.9071
flame_salmon_1,0,75,0.9075
flame_salmon_1,0,76,0.906
flame_salmon_1,0,77,0.9076
flame_salmon_1,0,78,0.9068
flame_salmon_1,0,79,0.9073
flame_salmon_1,0,80,0.9059
flame_salmon_1,0,81,0.9072
flame_salmon_1,0,82,0.9063
flame_salmon_1,0,83,0.9069
flame_salmon_1,0,84,0.9059
flame_salmon_1,0,85,0.9079
flame_salmon_1,0,86,0.9071
flame_salmon_1,0,87,0.9077
flame_salmon_1,0,88,0.9061
flame_salmon_1,0,89,0.9075
flame_salmon_1,0,90,0.9068
flame_salmon_1,0,91,0.9072
flame_salmon_1,0,92,0.9058
flame_salmon_1,0,93,0.9074
flame_salmon_1,0,94,0.907
flame_salmon_1,0,95,0.9076
flame_salmon_1,0,96,0.9058
flame_salmon_1,0,97,0.9075
flame_salmon_1,0,98,0.9068
flame_salmon_1,0,99,0.9089
flame_salmon_1,0,100,0.9071
flame_salmon_1,0,101,0.908
flame_salmon_1,0,102,0.9071
flame_salmon_1,0,103,0.9074
flame_salmon_1,0,104,0.906
flame_salmon_1,0,105,0.9074
flame_salmon_1,0,106,0.9071
flame_salmon_1,0,107,0.9073
flame_salmon_1,0,108,0.9059
flame_salmon_1,0,109,0.9073
flame_salmon_1,0,110,0.9067
flame_salmon_1,0,111,0.9077
flame_salmon_1,0,112,0.9056
flame_salmon_1,0,113,0.9075
flame_salmon_1,0,114,0.9082
flame_salmon_1,0,115,0.908
flame_salmon_1,0,116,0.9058
flame_salmon_1,0,117,0.9072
flame_salmon_1,0,118,0.906
flame_salmon_1,0,119,0.9064
flame_salmon_1,0,120,0.9045
flame_salmon_1,0,121,0.9058
flame_salmon_1,0,122,0.905
flame_salmon_1,0,123,0.9055
flame_salmon_1,0,124,0.9041
