scene_name,video_num,frame_num,RMSE
Birthday,5,0,0.0733
Birthday,5,1,0.0731
Birthday,5,2,0.0732
Birthday,5,3,0.0729
Birthday,5,4,0.073
Birthday,5,5,0.0728
Birthday,5,6,0.0729
Birthday,5,7,0.0728
Birthday,5,8,0.0729
Birthday,5,9,0.0727
Birthday,5,10,0.0728
Birthday,5,11,0.0727
Birthday,5,12,0.0729
Birthday,5,13,0.0726
Birthday,5,14,0.0727
Birthday,5,15,0.0726
Birthday,5,16,0.0729
Birthday,5,17,0.0727
Birthday,5,18,0.0728
Birthday,5,19,0.0728
Birthday,5,20,0.0729
Birthday,5,21,0.0728
Birthday,5,22,0.0732
Birthday,5,23,0.073
Birthday,5,24,0.0732
Birthday,5,25,0.0731
Birthday,5,26,0.0732
Birthday,5,27,0.073
Birthday,5,28,0.0732
Birthday,5,29,0.073
Birthday,5,30,0.0731
Birthday,5,31,0.073
Birthday,5,32,0.0731
Birthday,5,33,0.0731
Birthday,5,34,0.0733
Birthday,5,35,0.0732
Birthday,5,36,0.0733
Birthday,5,37,0.0734
Birthday,5,38,0.0734
Birthday,5,39,0.0732
Birthday,5,40,0.0732
Birthday,5,41,0.0732
Birthday,5,42,0.0732
Birthday,5,43,0.0733
Birthday,5,44,0.0733
Birthday,5,45,0.0732
Birthday,5,46,0.0732
Birthday,5,47,0.0732
Birthday,5,48,0.0733
Birthday,5,49,0.0732
Birthday,5,50,0.073
Birthday,5,51,0.0731
Birthday,5,52,0.0732
Birthday,5,53,0.0731
Birthday,5,54,0.073
Birthday,5,55,0.0728
Birthday,5,56,0.0727
Birthday,5,57,0.0726
Birthday,5,58,0.0726
Birthday,5,59,0.0725
Birthday,5,60,0.0725
Birthday,5,61,0.0724
Birthday,5,62,0.0725
Birthday,5,63,0.0724
Birthday,5,64,0.0725
Birthday,5,65,0.0724
Birthday,5,66,0.0723
Birthday,5,67,0.0722
Birthday,5,68,0.072
Birthday,5,69,0.0716
Birthday,5,70,0.0716
Birthday,5,71,0.0714
Birthday,5,72,0.0715
Birthday,5,73,0.0713
Birthday,5,74,0.0708
Birthday,5,75,0.0706
Birthday,5,76,0.0707
Birthday,5,77,0.0704
Birthday,5,78,0.0704
Birthday,5,79,0.0704
