scene_name,pred_video_num,pred_frame_num,DepthMAE02
Birthday,5,84,0.0487
Birthday,5,85,0.049
Birthday,5,86,0.049
Birthday,5,87,0.0494
Birthday,5,88,0.0497
Birthday,5,89,0.0502
Birthday,5,90,0.0511
Birthday,5,91,0.0514
Birthday,5,92,0.0512
Birthday,5,93,0.0514
Birthday,5,94,0.052
Birthday,5,95,0.0521
Birthday,5,96,0.0524
Birthday,5,97,0.0532
Birthday,5,98,0.0537
Birthday,5,99,0.0542
Birthday,5,100,0.0544
Birthday,5,101,0.0552
Birthday,5,102,0.0559
Birthday,5,103,0.0562
Birthday,5,104,0.0565
Birthday,5,105,0.0567
Birthday,5,106,0.0566
Birthday,5,107,0.0564
Birthday,5,108,0.0565
Birthday,5,109,0.0566
Birthday,5,110,0.0563
Birthday,5,111,0.0564
Birthday,5,112,0.0565
Birthday,5,113,0.0567
Birthday,5,114,0.0567
Birthday,5,115,0.0565
Birthday,5,116,0.0562
Birthday,5,117,0.0563
Birthday,5,118,0.0559
Birthday,5,119,0.0557
Birthday,5,120,0.0557
Birthday,5,121,0.0559
Birthday,5,122,0.0554
Birthday,5,123,0.0554
Birthday,5,124,0.0555
Birthday,5,125,0.0557
Birthday,5,126,0.0555
Birthday,5,127,0.0556
Birthday,5,128,0.0553
Birthday,5,129,0.0554
Birthday,5,130,0.0541
Birthday,5,131,0.054
Birthday,5,132,0.0541
Birthday,5,133,0.054
Birthday,5,134,0.0533
Birthday,5,135,0.053
Birthday,5,136,0.0522
Birthday,5,137,0.0518
Birthday,5,138,0.0512
Birthday,5,139,0.051
Birthday,5,140,0.0508
Birthday,5,141,0.051
Birthday,5,142,0.0507
Birthday,5,143,0.0506
Birthday,5,144,0.0504
Birthday,5,145,0.0504
Birthday,5,146,0.0502
Birthday,5,147,0.0502
Birthday,5,148,0.0503
Birthday,5,149,0.0504
Birthday,5,150,0.0503
Birthday,5,151,0.0503
Birthday,5,152,0.0504
Birthday,5,153,0.0506
Birthday,5,154,0.0507
Birthday,5,155,0.0511
Birthday,5,156,0.0511
Birthday,5,157,0.0513
Birthday,5,158,0.0515
Birthday,5,159,0.0516
Birthday,5,160,0.0516
Birthday,5,161,0.0515
Birthday,5,162,0.0516
Birthday,5,163,0.0519
Birthday,5,164,0.052
Birthday,5,165,0.0519
Birthday,5,166,0.0516
Birthday,5,167,0.0514
Birthday,5,168,0.0517
Birthday,5,169,0.0516
Birthday,5,170,0.0517
Birthday,5,171,0.0518
Birthday,5,172,0.0518
Birthday,5,173,0.0519
Birthday,5,174,0.0521
Birthday,5,175,0.0519
Birthday,5,176,0.0518
Birthday,5,177,0.0519
Birthday,5,178,0.0521
Birthday,5,179,0.0522
Birthday,5,180,0.0521
Birthday,5,181,0.0523
Birthday,5,182,0.0523
Birthday,5,183,0.0523
Birthday,5,184,0.0523
Birthday,5,185,0.0526
Birthday,5,186,0.0527
Birthday,5,187,0.0524
Birthday,5,188,0.0522
Birthday,5,189,0.0521
Birthday,5,190,0.0522
Birthday,5,191,0.0519
Birthday,5,192,0.0518
Birthday,5,193,0.0522
Birthday,5,194,0.0528
Birthday,5,195,0.0525
Birthday,5,196,0.0523
Birthday,5,197,0.0527
Birthday,5,198,0.0526
Birthday,5,199,0.0524
Birthday,5,200,0.053
Birthday,5,201,0.0529
Birthday,5,202,0.0529
Birthday,5,203,0.0529
Birthday,5,204,0.0528
Birthday,5,205,0.0527
Birthday,5,206,0.0529
Birthday,5,207,0.0522
Birthday,5,208,0.0521
Birthday,5,209,0.0521
Birthday,5,210,0.0532
Birthday,5,211,0.0529
Birthday,5,212,0.0532
Birthday,5,213,0.0523
Birthday,5,214,0.0522
Birthday,5,215,0.0521
Birthday,5,216,0.0523
Birthday,5,217,0.0526
Birthday,5,218,0.0529
Birthday,5,219,0.0529
Birthday,5,220,0.0533
Birthday,5,221,0.0535
Birthday,5,222,0.0536
Birthday,5,223,0.0533
Birthday,5,224,0.0533
Birthday,5,225,0.0533
Birthday,5,226,0.0533
Birthday,5,227,0.0526
Birthday,5,228,0.0525
Birthday,5,229,0.053
Birthday,5,230,0.0525
Birthday,5,231,0.0521
Birthday,5,232,0.0521
Birthday,5,233,0.052
Birthday,5,234,0.0518
Birthday,5,235,0.0513
Birthday,5,236,0.051
Birthday,5,237,0.0509
Birthday,5,238,0.0509
Birthday,5,239,0.0505
Birthday,5,240,0.0504
Birthday,5,241,0.0498
Birthday,5,242,0.0497
Birthday,5,243,0.0499
Birthday,5,244,0.0502
Birthday,5,245,0.05
Birthday,5,246,0.05
Birthday,5,247,0.0497
Birthday,5,248,0.0499
Birthday,5,249,0.05
Birthday,5,250,0.0492
Birthday,5,251,0.0491
Birthday,5,252,0.0491
Birthday,5,253,0.049
Birthday,5,254,0.0491
Birthday,5,255,0.0488
Birthday,5,256,0.0488
Birthday,5,257,0.049
Birthday,5,258,0.0496
Birthday,5,259,0.0496
Birthday,5,260,0.0495
Birthday,5,261,0.0494
Birthday,5,262,0.0498
Birthday,5,263,0.0494
Birthday,5,264,0.0496
Birthday,5,265,0.0495
Birthday,5,266,0.0489
Birthday,5,267,0.0487
Birthday,5,268,0.0483
Birthday,5,269,0.0479
Birthday,5,270,0.0478
Birthday,5,271,0.0479
Birthday,5,272,0.0482
Birthday,5,273,0.0484
Birthday,5,274,0.0488
Birthday,5,275,0.0494
Birthday,5,276,0.05
Birthday,5,277,0.0506
Birthday,5,278,0.0513
Birthday,5,279,0.0516
Birthday,5,280,0.0519
Birthday,5,281,0.0522
Birthday,5,282,0.0523
Birthday,5,283,0.0523
Birthday,5,284,0.0525
Birthday,5,285,0.0524
Birthday,5,286,0.0522
Birthday,5,287,0.0524
Birthday,5,288,0.0524
Birthday,5,289,0.052
Birthday,5,290,0.0517
Birthday,5,291,0.0515
Birthday,5,292,0.0504
Birthday,5,293,0.0509
Birthday,5,294,0.0508
Birthday,5,295,0.0506
Birthday,5,296,0.0499
Birthday,5,297,0.0503
Birthday,5,298,0.0502
Birthday,5,299,0.0501
Painter,5,0,0.0796
Painter,5,1,0.0794
Painter,5,2,0.0784
Painter,5,3,0.0781
Painter,5,4,0.0777
Painter,5,5,0.0777
Painter,5,6,0.0772
Painter,5,7,0.0773
Painter,5,8,0.0774
Painter,5,9,0.0774
Painter,5,10,0.0766
Painter,5,11,0.0759
Painter,5,12,0.0753
Painter,5,13,0.0748
Painter,5,14,0.0736
Painter,5,15,0.073
Painter,5,16,0.0724
Painter,5,17,0.0731
Painter,5,18,0.073
Painter,5,19,0.0731
Painter,5,20,0.0735
Painter,5,21,0.0736
Painter,5,22,0.0735
Painter,5,23,0.0727
Painter,5,24,0.0718
Painter,5,25,0.0723
Painter,5,26,0.0711
Painter,5,27,0.0727
Painter,5,28,0.07
Painter,5,29,0.072
Painter,5,30,0.073
Painter,5,31,0.0738
Painter,5,32,0.0707
Painter,5,33,0.0735
Painter,5,34,0.073
Painter,5,35,0.0719
Painter,5,36,0.0726
Painter,5,37,0.0738
Painter,5,38,0.0745
Painter,5,39,0.0731
Painter,5,40,0.072
Painter,5,41,0.0715
Painter,5,42,0.0725
Painter,5,43,0.074
Painter,5,44,0.0753
Painter,5,45,0.0752
Painter,5,46,0.0767
Painter,5,47,0.0784
Painter,5,48,0.0762
Painter,5,49,0.0779
Painter,5,50,0.0776
Painter,5,51,0.0775
Painter,5,52,0.0776
Painter,5,53,0.0779
Painter,5,54,0.078
Painter,5,55,0.078
Painter,5,56,0.0782
Painter,5,57,0.0775
Painter,5,58,0.0768
Painter,5,59,0.0764
Painter,5,60,0.0763
Painter,5,61,0.0759
Painter,5,62,0.0758
Painter,5,63,0.0759
Painter,5,64,0.077
Painter,5,65,0.0768
Painter,5,66,0.0778
Painter,5,67,0.0765
Painter,5,68,0.0758
Painter,5,69,0.0734
Painter,5,70,0.0743
Painter,5,71,0.0732
Painter,5,72,0.0723
Painter,5,73,0.0706
Painter,5,74,0.0702
Painter,5,75,0.0697
Painter,5,76,0.0697
Painter,5,77,0.0696
Painter,5,78,0.0694
Painter,5,79,0.0695
Painter,5,80,0.0698
Painter,5,81,0.0701
Painter,5,82,0.0699
Painter,5,83,0.0697
Painter,5,84,0.0696
Painter,5,85,0.0695
Painter,5,86,0.0683
Painter,5,87,0.0684
Painter,5,88,0.0679
Painter,5,89,0.0679
Painter,5,90,0.0677
Painter,5,91,0.0678
Painter,5,92,0.0676
Painter,5,93,0.0676
Painter,5,94,0.0678
Painter,5,95,0.068
Painter,5,96,0.0685
Painter,5,97,0.0687
Painter,5,98,0.0688
Painter,5,99,0.0687
Painter,5,100,0.0687
Painter,5,101,0.0687
Painter,5,102,0.0686
Painter,5,103,0.0685
Painter,5,104,0.0688
Painter,5,105,0.0691
Painter,5,106,0.0686
Painter,5,107,0.0686
Painter,5,108,0.0689
Painter,5,109,0.0692
Painter,5,110,0.0686
Painter,5,111,0.0686
Painter,5,112,0.0686
Painter,5,113,0.0695
Painter,5,114,0.0699
Painter,5,115,0.07
Painter,5,116,0.0699
Painter,5,117,0.0699
Painter,5,118,0.0698
Painter,5,119,0.0698
Painter,5,120,0.07
Painter,5,121,0.07
Painter,5,122,0.0698
Painter,5,123,0.0697
Painter,5,124,0.0696
Painter,5,125,0.0697
Painter,5,126,0.0698
Painter,5,127,0.0697
Painter,5,128,0.0698
Painter,5,129,0.0692
Painter,5,130,0.0687
Painter,5,131,0.0687
Painter,5,132,0.0687
Painter,5,133,0.0687
Painter,5,134,0.0686
Painter,5,135,0.0688
Painter,5,136,0.069
Painter,5,137,0.0686
Painter,5,138,0.0687
Painter,5,139,0.0687
Painter,5,140,0.069
Painter,5,141,0.0686
Painter,5,142,0.0688
Painter,5,143,0.0687
Painter,5,144,0.069
Painter,5,145,0.0684
Painter,5,146,0.0683
Painter,5,147,0.0683
Painter,5,148,0.069
Painter,5,149,0.0687
Painter,5,150,0.0691
Painter,5,151,0.069
Painter,5,152,0.0695
Painter,5,153,0.0684
Painter,5,154,0.0681
Painter,5,155,0.0672
Painter,5,156,0.0671
Painter,5,157,0.0668
Painter,5,158,0.0665
Painter,5,159,0.0662
Painter,5,160,0.0664
Painter,5,161,0.0664
Painter,5,162,0.0663
Painter,5,163,0.0663
Painter,5,164,0.066
Painter,5,165,0.0664
Painter,5,166,0.0665
Painter,5,167,0.0673
Painter,5,168,0.067
Painter,5,169,0.0674
Painter,5,170,0.0673
Painter,5,171,0.0685
Painter,5,172,0.0686
Painter,5,173,0.0691
Painter,5,174,0.0694
Painter,5,175,0.0693
Painter,5,176,0.0697
Painter,5,177,0.0695
Painter,5,178,0.0696
Painter,5,179,0.0708
Painter,5,180,0.0711
Painter,5,181,0.0711
Painter,5,182,0.0706
Painter,5,183,0.0712
Painter,5,184,0.0717
Painter,5,185,0.0721
Painter,5,186,0.0722
Painter,5,187,0.0729
Painter,5,188,0.0725
Painter,5,189,0.0723
Painter,5,190,0.0722
Painter,5,191,0.0724
Painter,5,192,0.0719
Painter,5,193,0.0723
Painter,5,194,0.0728
Painter,5,195,0.0733
Painter,5,196,0.0729
Painter,5,197,0.0728
Painter,5,198,0.0727
Painter,5,199,0.0729
Painter,5,200,0.0729
Painter,5,201,0.0733
Painter,5,202,0.0731
Painter,5,203,0.0734
Painter,5,204,0.0733
Painter,5,205,0.0732
Painter,5,206,0.0732
Painter,5,207,0.073
Painter,5,208,0.0729
Painter,5,209,0.0729
Painter,5,210,0.0728
Painter,5,211,0.0727
Painter,5,212,0.0726
Painter,5,213,0.0724
Painter,5,214,0.0724
Painter,5,215,0.0724
Painter,5,216,0.0724
Painter,5,217,0.0722
Painter,5,218,0.0722
Painter,5,219,0.072
Painter,5,220,0.0719
Painter,5,221,0.072
Painter,5,222,0.0722
Painter,5,223,0.0715
Painter,5,224,0.0717
Painter,5,225,0.0717
Painter,5,226,0.0722
Painter,5,227,0.0717
Painter,5,228,0.0712
Painter,5,229,0.0706
Painter,5,230,0.0708
Painter,5,231,0.0709
Painter,5,232,0.0698
Painter,5,233,0.0687
Painter,5,234,0.0686
Painter,5,235,0.0698
Painter,5,236,0.0725
Painter,5,237,0.0714
Painter,5,238,0.0714
Painter,5,239,0.0708
Painter,5,240,0.0667
Painter,5,241,0.0658
Painter,5,242,0.0658
Painter,5,243,0.0661
Painter,5,244,0.0665
Painter,5,245,0.0667
Painter,5,246,0.0668
Painter,5,247,0.0669
Painter,5,248,0.0678
Painter,5,249,0.0678
Painter,5,250,0.0704
Painter,5,251,0.0681
Painter,5,252,0.0681
Painter,5,253,0.068
Painter,5,254,0.0679
Painter,5,255,0.0676
Painter,5,256,0.0677
Painter,5,257,0.0676
Painter,5,258,0.0676
Painter,5,259,0.0677
Painter,5,260,0.0676
Painter,5,261,0.0676
Painter,5,262,0.0675
Painter,5,263,0.0671
Painter,5,264,0.0669
Painter,5,265,0.0667
Painter,5,266,0.0668
Painter,5,267,0.0667
Painter,5,268,0.0667
Painter,5,269,0.0669
Painter,5,270,0.0669
Painter,5,271,0.0666
Painter,5,272,0.0664
Painter,5,273,0.0664
Painter,5,274,0.0666
Painter,5,275,0.0665
Painter,5,276,0.0665
Painter,5,277,0.0665
Painter,5,278,0.0665
Painter,5,279,0.0665
Painter,5,280,0.0665
Painter,5,281,0.0666
Painter,5,282,0.0667
Painter,5,283,0.0666
Painter,5,284,0.0666
Painter,5,285,0.0666
Painter,5,286,0.0666
Painter,5,287,0.0666
Painter,5,288,0.0666
Painter,5,289,0.0666
Painter,5,290,0.0666
Painter,5,291,0.0667
Painter,5,292,0.0667
Painter,5,293,0.0667
Painter,5,294,0.0668
Painter,5,295,0.0667
Painter,5,296,0.0669
Painter,5,297,0.0669
Painter,5,298,0.0667
Painter,5,299,0.067
Remy,5,0,0.1328
Remy,5,1,0.1335
Remy,5,2,0.1342
Remy,5,3,0.1344
Remy,5,4,0.1344
Remy,5,5,0.1347
Remy,5,6,0.135
Remy,5,7,0.1343
Remy,5,8,0.1342
Remy,5,9,0.1346
Remy,5,10,0.1347
Remy,5,11,0.1348
Remy,5,12,0.1345
Remy,5,13,0.1343
Remy,5,14,0.1343
Remy,5,15,0.1343
Remy,5,16,0.1343
Remy,5,17,0.1339
Remy,5,18,0.1336
Remy,5,19,0.1339
Remy,5,20,0.134
Remy,5,21,0.1337
Remy,5,22,0.1332
Remy,5,23,0.1332
Remy,5,24,0.1335
Remy,5,25,0.1329
Remy,5,26,0.1333
Remy,5,27,0.1333
Remy,5,28,0.1337
Remy,5,29,0.1337
Remy,5,30,0.134
Remy,5,31,0.1344
Remy,5,32,0.1343
Remy,5,33,0.1345
Remy,5,34,0.1351
Remy,5,35,0.1345
Remy,5,36,0.135
Remy,5,37,0.1347
Remy,5,38,0.1351
Remy,5,39,0.1352
Remy,5,40,0.1353
Remy,5,41,0.1362
Remy,5,42,0.1369
Remy,5,43,0.1366
Remy,5,44,0.1366
Remy,5,45,0.1365
Remy,5,46,0.1366
Remy,5,47,0.137
Remy,5,48,0.1367
Remy,5,49,0.1366
Remy,5,50,0.1367
Remy,5,51,0.1367
Remy,5,52,0.137
Remy,5,53,0.1369
Remy,5,54,0.1371
Remy,5,55,0.1369
Remy,5,56,0.1372
Remy,5,57,0.1372
Remy,5,58,0.137
Remy,5,59,0.137
Remy,5,60,0.1371
Remy,5,61,0.1375
Remy,5,62,0.1368
Remy,5,63,0.1372
Remy,5,64,0.1373
Remy,5,65,0.1371
Remy,5,66,0.1371
Remy,5,67,0.1367
Remy,5,68,0.137
Remy,5,69,0.1369
Remy,5,70,0.1371
Remy,5,71,0.1376
Remy,5,72,0.1373
Remy,5,73,0.1371
Remy,5,74,0.1374
Remy,5,75,0.1372
Remy,5,76,0.1368
Remy,5,77,0.1365
Remy,5,78,0.1364
Remy,5,79,0.1362
Remy,5,80,0.1367
Remy,5,81,0.1375
Remy,5,82,0.1376
Remy,5,83,0.1371
Remy,5,84,0.1366
Remy,5,85,0.1366
Remy,5,86,0.1366
Remy,5,87,0.137
Remy,5,88,0.1374
Remy,5,89,0.1376
Remy,5,90,0.1382
Remy,5,91,0.1386
Remy,5,92,0.1392
Remy,5,93,0.1396
Remy,5,94,0.1401
Remy,5,95,0.1402
Remy,5,96,0.1403
Remy,5,97,0.1403
Remy,5,98,0.1406
Remy,5,99,0.1405
Remy,5,100,0.1404
Remy,5,101,0.1402
Remy,5,102,0.1402
Remy,5,103,0.1402
Remy,5,104,0.1409
Remy,5,105,0.1402
Remy,5,106,0.14
Remy,5,107,0.1397
Remy,5,108,0.1396
Remy,5,109,0.1394
Remy,5,110,0.1392
Remy,5,111,0.139
Remy,5,112,0.1386
Remy,5,113,0.1382
Remy,5,114,0.1377
Remy,5,115,0.1372
Remy,5,116,0.1373
Remy,5,117,0.1364
Remy,5,118,0.1356
Remy,5,119,0.1354
Remy,5,120,0.1356
Remy,5,121,0.1346
Remy,5,122,0.1343
Remy,5,123,0.134
Remy,5,124,0.1341
Remy,5,125,0.1344
Remy,5,126,0.1348
Remy,5,127,0.1344
Remy,5,128,0.1344
Remy,5,129,0.1341
Remy,5,130,0.1338
Remy,5,131,0.1337
Remy,5,132,0.1338
Remy,5,133,0.134
Remy,5,134,0.1342
Remy,5,135,0.1341
Remy,5,136,0.1341
Remy,5,137,0.134
Remy,5,138,0.1344
Remy,5,139,0.1344
Remy,5,140,0.1342
Remy,5,141,0.1335
Remy,5,142,0.1334
Remy,5,143,0.1327
Remy,5,144,0.1326
Remy,5,145,0.1324
Remy,5,146,0.1325
Remy,5,147,0.1323
Remy,5,148,0.133
Remy,5,149,0.1319
Remy,5,150,0.132
Remy,5,151,0.1318
Remy,5,152,0.1321
Remy,5,153,0.132
Remy,5,154,0.1329
Remy,5,155,0.1327
Remy,5,156,0.1331
Remy,5,157,0.1326
Remy,5,158,0.1324
Remy,5,159,0.1325
Remy,5,160,0.1325
Remy,5,161,0.1326
Remy,5,162,0.1327
Remy,5,163,0.1328
Remy,5,164,0.1332
Remy,5,165,0.1333
Remy,5,166,0.1335
Remy,5,167,0.1334
Remy,5,168,0.1337
Remy,5,169,0.1332
Remy,5,170,0.1331
Remy,5,171,0.1336
Remy,5,172,0.134
Remy,5,173,0.1344
Remy,5,174,0.1352
Remy,5,175,0.1348
Remy,5,176,0.1349
Remy,5,177,0.1354
Remy,5,178,0.136
Remy,5,179,0.1361
Remy,5,180,0.1362
Remy,5,181,0.1364
Remy,5,182,0.1366
Remy,5,183,0.1369
Remy,5,184,0.1368
Remy,5,185,0.1371
Remy,5,186,0.1378
Remy,5,187,0.139
Remy,5,188,0.1392
Remy,5,189,0.1397
Remy,5,190,0.1401
Remy,5,191,0.1407
Remy,5,192,0.1405
Remy,5,193,0.1405
Remy,5,194,0.1404
Remy,5,195,0.1402
Remy,5,196,0.1416
Remy,5,197,0.1416
Remy,5,198,0.1417
Remy,5,199,0.1415
Remy,5,200,0.1417
Remy,5,201,0.1424
Remy,5,202,0.1431
Remy,5,203,0.144
Remy,5,204,0.1434
Remy,5,205,0.1439
Remy,5,206,0.1435
Remy,5,207,0.1443
Remy,5,208,0.1441
Remy,5,209,0.1449
Remy,5,210,0.1448
Remy,5,211,0.1448
Remy,5,212,0.1444
Remy,5,213,0.1445
Remy,5,214,0.1446
Remy,5,215,0.1452
Remy,5,216,0.1453
Remy,5,217,0.1452
Remy,5,218,0.1446
Remy,5,219,0.1451
Remy,5,220,0.1448
Remy,5,221,0.1456
Remy,5,222,0.1461
Remy,5,223,0.1462
Remy,5,224,0.1465
Remy,5,225,0.1463
Remy,5,226,0.1463
Remy,5,227,0.1467
Remy,5,228,0.1469
Remy,5,229,0.1476
Remy,5,230,0.1476
Remy,5,231,0.1479
Remy,5,232,0.1478
Remy,5,233,0.1481
Remy,5,234,0.1486
Remy,5,235,0.1488
Remy,5,236,0.149
Remy,5,237,0.1494
Remy,5,238,0.1495
Remy,5,239,0.15
Remy,5,240,0.1503
Remy,5,241,0.151
Remy,5,242,0.1513
Remy,5,243,0.1515
Remy,5,244,0.1517
Remy,5,245,0.1522
Remy,5,246,0.1524
Remy,5,247,0.1527
Remy,5,248,0.1528
Remy,5,249,0.1528
Remy,5,250,0.1524
Remy,5,251,0.1526
Remy,5,252,0.1528
Remy,5,253,0.1531
Remy,5,254,0.1531
Remy,5,255,0.1534
Remy,5,256,0.1536
Remy,5,257,0.1536
Remy,5,258,0.1552
Remy,5,259,0.1548
Remy,5,260,0.1545
Remy,5,261,0.1541
Remy,5,262,0.1527
Remy,5,263,0.153
Remy,5,264,0.1529
Remy,5,265,0.1526
Remy,5,266,0.1518
Remy,5,267,0.1514
Remy,5,268,0.1508
Remy,5,269,0.1506
Remy,5,270,0.15
Remy,5,271,0.1498
Remy,5,272,0.1496
Remy,5,273,0.1496
Remy,5,274,0.149
Remy,5,275,0.1487
Remy,5,276,0.1484
Remy,5,277,0.1483
Remy,5,278,0.1479
Remy,5,279,0.1476
Remy,5,280,0.147
Remy,5,281,0.1467
Remy,5,282,0.145
Remy,5,283,0.1455
Remy,5,284,0.1456
Remy,5,285,0.1447
Remy,5,286,0.1432
Remy,5,287,0.1449
Remy,5,288,0.1447
Remy,5,289,0.1436
Remy,5,290,0.1432
Remy,5,291,0.1427
Remy,5,292,0.1416
Remy,5,293,0.1413
Remy,5,294,0.1409
Remy,5,295,0.1406
Remy,5,296,0.1402
Remy,5,297,0.1393
Remy,5,298,0.1397
Remy,5,299,0.139
Theater,5,0,0.1859
Theater,5,1,0.1861
Theater,5,2,0.1858
Theater,5,3,0.186
Theater,5,4,0.1858
Theater,5,5,0.1859
Theater,5,6,0.1863
Theater,5,7,0.1865
Theater,5,8,0.187
Theater,5,9,0.187
Theater,5,10,0.1872
Theater,5,11,0.187
Theater,5,12,0.1871
Theater,5,13,0.1869
Theater,5,14,0.1866
Theater,5,15,0.1861
Theater,5,16,0.1859
Theater,5,17,0.1852
Theater,5,18,0.1843
Theater,5,19,0.184
Theater,5,20,0.1834
Theater,5,21,0.1826
Theater,5,22,0.1819
Theater,5,23,0.1816
Theater,5,24,0.182
Theater,5,25,0.1816
Theater,5,26,0.1802
Theater,5,27,0.1801
Theater,5,28,0.1798
Theater,5,29,0.1796
Theater,5,30,0.1793
Theater,5,31,0.1785
Theater,5,32,0.1784
Theater,5,33,0.1777
Theater,5,34,0.1766
Theater,5,35,0.1765
Theater,5,36,0.1766
Theater,5,37,0.1773
Theater,5,38,0.1772
Theater,5,39,0.1772
Theater,5,40,0.1776
Theater,5,41,0.1781
Theater,5,42,0.1789
Theater,5,43,0.1798
Theater,5,44,0.18
Theater,5,45,0.1787
Theater,5,46,0.1798
Theater,5,47,0.1784
Theater,5,48,0.1784
Theater,5,49,0.1793
Theater,5,50,0.1789
Theater,5,51,0.1783
Theater,5,52,0.1772
Theater,5,53,0.176
Theater,5,54,0.175
Theater,5,55,0.1755
Theater,5,56,0.1735
Theater,5,57,0.1735
Theater,5,58,0.1729
Theater,5,59,0.1728
Theater,5,60,0.1727
Theater,5,61,0.1725
Theater,5,62,0.1721
Theater,5,63,0.1713
Theater,5,64,0.1709
Theater,5,65,0.1706
Theater,5,66,0.1702
Theater,5,67,0.1695
Theater,5,68,0.1693
Theater,5,69,0.1689
Theater,5,70,0.168
Theater,5,71,0.1675
Theater,5,72,0.1676
Theater,5,73,0.1678
Theater,5,74,0.1683
Theater,5,75,0.1691
Theater,5,76,0.1721
Theater,5,77,0.1745
Theater,5,78,0.1755
Theater,5,79,0.1765
Theater,5,80,0.1776
Theater,5,81,0.1777
Theater,5,82,0.1766
Theater,5,83,0.1751
Theater,5,84,0.1756
Theater,5,85,0.1757
Theater,5,86,0.1753
Theater,5,87,0.1763
Theater,5,88,0.1756
Theater,5,89,0.1749
Theater,5,90,0.1737
Theater,5,91,0.1731
Theater,5,92,0.1729
Theater,5,93,0.1725
Theater,5,94,0.1721
Theater,5,95,0.1719
Theater,5,96,0.1719
Theater,5,97,0.1716
Theater,5,98,0.1712
Theater,5,99,0.1718
Theater,5,100,0.1713
Theater,5,101,0.1714
Theater,5,102,0.172
Theater,5,103,0.1718
Theater,5,104,0.1726
Theater,5,105,0.1735
Theater,5,106,0.1746
Theater,5,107,0.1748
Theater,5,108,0.1706
Theater,5,109,0.168
Theater,5,110,0.1653
Theater,5,111,0.1633
Theater,5,112,0.1621
Theater,5,113,0.1606
Theater,5,114,0.1596
Theater,5,115,0.1587
Theater,5,116,0.1588
Theater,5,117,0.159
Theater,5,118,0.1592
Theater,5,119,0.1598
Theater,5,120,0.1613
Theater,5,121,0.1633
Theater,5,122,0.165
Theater,5,123,0.1653
Theater,5,124,0.1663
Theater,5,125,0.1668
Theater,5,126,0.1673
Theater,5,127,0.1664
Theater,5,128,0.1645
Theater,5,129,0.1636
Theater,5,130,0.1648
Theater,5,131,0.1652
Theater,5,132,0.1665
Theater,5,133,0.1662
Theater,5,134,0.1655
Theater,5,135,0.1653
Theater,5,136,0.1655
Theater,5,137,0.166
Theater,5,138,0.1662
Theater,5,139,0.1661
Theater,5,140,0.165
Theater,5,141,0.1646
Theater,5,142,0.1638
Theater,5,143,0.1647
Theater,5,144,0.1663
Theater,5,145,0.1692
Theater,5,146,0.1719
Theater,5,147,0.1736
Theater,5,148,0.1766
Theater,5,149,0.1785
Theater,5,150,0.1806
Theater,5,151,0.1826
Theater,5,152,0.1848
Theater,5,153,0.1868
Theater,5,154,0.1898
Theater,5,155,0.1912
Theater,5,156,0.1944
