scene_name,video_num,frame_num,LPIPS_VGG
sear_steak,0,0,0.3132118284702301
sear_steak,0,1,0.3131444752216339
sear_steak,0,2,0.3129708766937256
sear_steak,0,3,0.3128262162208557
sear_steak,0,4,0.3129894733428955
sear_steak,0,5,0.31145140528678894
sear_steak,0,6,0.31179946660995483
sear_steak,0,7,0.30641689896583557
sear_steak,0,8,0.30473262071609497
sear_steak,0,9,0.3047323226928711
sear_steak,0,10,0.3047475218772888
sear_steak,0,11,0.30461129546165466
sear_steak,0,12,0.30535680055618286
sear_steak,0,13,0.30329442024230957
sear_steak,0,14,0.3047202229499817
sear_steak,0,15,0.3040452301502228
sear_steak,0,16,0.3056398928165436
sear_steak,0,17,0.3031542897224426
sear_steak,0,18,0.304317831993103
sear_steak,0,19,0.3030443489551544
sear_steak,0,20,0.3028431534767151
sear_steak,0,21,0.30205193161964417
sear_steak,0,22,0.29848241806030273
sear_steak,0,23,0.29626011848449707
sear_steak,0,24,0.2987719476222992
sear_steak,0,25,0.2980586886405945
sear_steak,0,26,0.30033397674560547
sear_steak,0,27,0.2999049425125122
sear_steak,0,28,0.3003871440887451
sear_steak,0,29,0.3006081283092499
sear_steak,0,30,0.3009716272354126
sear_steak,0,31,0.3001953363418579
sear_steak,0,32,0.30053579807281494
sear_steak,0,33,0.30137115716934204
sear_steak,0,34,0.30146342515945435
sear_steak,0,35,0.3021487593650818
sear_steak,0,36,0.3022841513156891
sear_steak,0,37,0.2946699857711792
sear_steak,0,38,0.29662761092185974
sear_steak,0,39,0.29680201411247253
sear_steak,0,40,0.29838627576828003
sear_steak,0,41,0.2978748381137848
sear_steak,0,42,0.29953649640083313
sear_steak,0,43,0.29887598752975464
sear_steak,0,44,0.30015307664871216
sear_steak,0,45,0.2981300354003906
sear_steak,0,46,0.29932311177253723
sear_steak,0,47,0.2989344298839569
sear_steak,0,48,0.2998988926410675
sear_steak,0,49,0.3010108172893524
sear_steak,0,50,0.3014370799064636
sear_steak,0,51,0.2991824448108673
sear_steak,0,52,0.2977929711341858
sear_steak,0,53,0.2955918610095978
sear_steak,0,54,0.2963447868824005
sear_steak,0,55,0.296139657497406
sear_steak,0,56,0.29844629764556885
sear_steak,0,57,0.29771438241004944
sear_steak,0,58,0.2986075282096863
sear_steak,0,59,0.29966896772384644
sear_steak,0,60,0.30019545555114746
sear_steak,0,61,0.29997384548187256
sear_steak,0,62,0.30061015486717224
sear_steak,0,63,0.29946792125701904
sear_steak,0,64,0.3007020652294159
sear_steak,0,65,0.2995975911617279
sear_steak,0,66,0.3009999990463257
sear_steak,0,67,0.2958395481109619
sear_steak,0,68,0.2963511645793915
sear_steak,0,69,0.2962886691093445
sear_steak,0,70,0.29673343896865845
sear_steak,0,71,0.297082781791687
sear_steak,0,72,0.3003547191619873
sear_steak,0,73,0.2989431619644165
sear_steak,0,74,0.3006058633327484
sear_steak,0,75,0.3000054955482483
sear_steak,0,76,0.3010065257549286
