scene_name,video_num,frame_num,RMSE
Remy,5,0,0.17472105
Remy,5,1,0.17469405
Remy,5,2,0.17458396
Remy,5,3,0.1743901
Remy,5,4,0.17427506
Remy,5,5,0.17368415
Remy,5,6,0.17320146
Remy,5,7,0.1729202
Remy,5,8,0.17261992
Remy,5,9,0.17232291
Remy,5,10,0.17208582
Remy,5,11,0.17219335
Remy,5,12,0.17239556
Remy,5,13,0.17249718
Remy,5,14,0.17248006
Remy,5,15,0.17226082
Remy,5,16,0.17222627
Remy,5,17,0.17177874
Remy,5,18,0.17143957
Remy,5,19,0.17134976
Remy,5,20,0.17130932
Remy,5,21,0.17121586
Remy,5,22,0.1712057
Remy,5,23,0.1710156
Remy,5,24,0.1709141
Remy,5,25,0.17099835
Remy,5,26,0.17102912
Remy,5,27,0.17091794
Remy,5,28,0.17086542
Remy,5,29,0.17066044
Remy,5,30,0.17020045
Remy,5,31,0.16998921
Remy,5,32,0.16963081
Remy,5,33,0.16959848
Remy,5,34,0.16955249
Remy,5,35,0.16944242
Remy,5,36,0.1693371
Remy,5,37,0.16939625
Remy,5,38,0.16933022
Remy,5,39,0.16937189
Remy,5,40,0.16935906
Remy,5,41,0.1690906
Remy,5,42,0.16882789
Remy,5,43,0.16887689
Remy,5,44,0.16881734
Remy,5,45,0.1688244
Remy,5,46,0.168844
Remy,5,47,0.16871725
Remy,5,48,0.16877311
Remy,5,49,0.16892165
Remy,5,50,0.16895927
Remy,5,51,0.16886662
Remy,5,52,0.16896096
Remy,5,53,0.16867115
Remy,5,54,0.16848494
Remy,5,55,0.16834906
Remy,5,56,0.16806811
Remy,5,57,0.16816598
Remy,5,58,0.16810367
Remy,5,59,0.16795206
Remy,5,60,0.16793281
Remy,5,61,0.16797718
Remy,5,62,0.1679509
Remy,5,63,0.1679375
Remy,5,64,0.16795704
Remy,5,65,0.1677331
Remy,5,66,0.16754353
Remy,5,67,0.16743685
Remy,5,68,0.16742483
Remy,5,69,0.16747625
Remy,5,70,0.16747232
Remy,5,71,0.16732915
Remy,5,72,0.16724089
Remy,5,73,0.16714624
Remy,5,74,0.16697958
Remy,5,75,0.16688249
Remy,5,76,0.1668792
Remy,5,77,0.1668482
Remy,5,78,0.16673191
Remy,5,79,0.1666671
Remy,5,80,0.16666205
Remy,5,81,0.16666335
Remy,5,82,0.16676012
Remy,5,83,0.16657512
Remy,5,84,0.16658676
Remy,5,85,0.16661729
Remy,5,86,0.16661462
Remy,5,87,0.16649367
Remy,5,88,0.16650155
Remy,5,89,0.16640542
Remy,5,90,0.16644128
Remy,5,91,0.16647951
Remy,5,92,0.16660471
Remy,5,93,0.16660117
Remy,5,94,0.16676943
Remy,5,95,0.16667143
Remy,5,96,0.16663694
Remy,5,97,0.1667148
Remy,5,98,0.1667156
Remy,5,99,0.16676657
Remy,5,100,0.16683984
Remy,5,101,0.1667585
Remy,5,102,0.16673021
Remy,5,103,0.16675733
