video_num,frame_num,depth_scale
0,0,0.0103188187468285
0,1,0.0102381463144339
0,2,0.0102034914727304
0,3,0.0101692966386383
0,4,0.0100798784517774
0,5,0.0100659445220348
0,6,0.0100484679726993
0,7,0.0101164107229195
0,8,0.0101094208511651
0,9,0.0101273031795726
0,10,0.0101861084208768
0,11,0.0102202424816056
0,12,0.0101352663601146
0,13,0.010025218888825
0,14,0.0099745161393109
0,15,0.0099909240124272
0,16,0.0100303706000832
0,17,0.0100996550391702
0,18,0.0101059633142807
0,19,0.0100844093397551
0,20,0.0100926053290273
0,21,0.010037088394165
0,22,0.0100767303915584
0,23,0.0100935431087718
0,24,0.0100897901198443
0,25,0.0100840213252048
0,26,0.0101059894935757
0,27,0.0101964249330408
0,28,0.0101785837435254
0,29,0.0101872425453335
0,30,0.0101946980345482
0,31,0.0102066591674206
0,32,0.010218848434149
0,33,0.0102384361566281
0,34,0.0102105832567401
0,35,0.0102066301832012
0,36,0.0102755976658241
0,37,0.010303429996266
0,38,0.0102821219201181
0,39,0.0102669968324549
0,40,0.0102858188105564
0,41,0.0102415290533327
0,42,0.0101977151982924
0,43,0.0101896856345382
0,44,0.0101639018339269
0,45,0.0101699969347785
0,46,0.0101813550088919
0,47,0.0101531337289249
0,48,0.0101179010727826
0,49,0.0101505849875655
0,50,0.0101667039534624
0,51,0.010159018460442
0,52,0.0101391941893334
0,53,0.0101369951285567
0,54,0.0100957823734657
0,55,0.0100863026637657
0,56,0.0101047441071155
0,57,0.0100750820309508
0,58,0.0100968594644583
0,59,0.0101078108245251
0,60,0.0100969538969152
0,61,0.0101386986526788
0,62,0.0101085092507156
0,63,0.010121742884318
0,64,0.0101421599294625
0,65,0.0101356076259239
0,66,0.0100917311275706
0,67,0.010112948511161
0,68,0.0100539815192129
0,69,0.0100789696562523
0,70,0.0101185284408868
0,71,0.0101469404557171
0,72,0.0101897108788583
0,73,0.0102179078494801
0,74,0.0102281925725001
0,75,0.010225268906238
0,76,0.0102209811117134
0,77,0.0102691369898179
0,78,0.0102770730560901
0,79,0.01031042173797
0,80,0.0103522927153344
0,81,0.01039833835527
0,82,0.0104480575112735
0,83,0.0104844878701602
0,84,0.0104743359135646
0,85,0.0104868711209764
0,86,0.0104967753092447
0,87,0.0104837613947251
0,88,0.0104503173454135
0,89,0.0104638987896489
0,90,0.0104826992633296
0,91,0.0105057491975672
0,92,0.0105194746279249
0,93,0.0105137245327818
0,94,0.0105143191767673
0,95,0.0105196728425867
0,96,0.0104929933360978
0,97,0.0104747847014782
0,98,0.0104795203489415
0,99,0.0104710653716442
0,100,0.0104654480429256
0,101,0.0104641400131524
0,102,0.0104698218551336
0,103,0.010483356550628
0,104,0.0104851348727357
0,105,0.010503106023751
0,106,0.0105227105757769
0,107,0.0105391100341198
0,108,0.0105247899597766
0,109,0.0105422094756481
0,110,0.010576883016848
0,111,0.0105741828095679
0,112,0.0105745745640175
0,113,0.0105834708494298
0,114,0.0105688861772125
0,115,0.0105200300029679
0,116,0.0104993595796472
0,117,0.0104110203537286
0,118,0.010376698363061
0,119,0.0104143124000698
0,120,0.010425806980507
0,121,0.0105018410028195
0,122,0.0105595766329297
0,123,0.0105695303748635
0,124,0.0106080429226744
0,125,0.0106168915243709
0,126,0.0106009819928337
0,127,0.0105914405747955
0,128,0.0105555169722613
0,129,0.0105215138080073
0,130,0.0104975728427662
0,131,0.0104901425978716
0,132,0.0104476741715973
0,133,0.0103982785168816
0,134,0.0103708996492273
0,135,0.0103724404877307
0,136,0.0104010170581294
0,137,0.0104157550662171
0,138,0.0104194538266051
0,139,0.0104157438465193
0,140,0.0104010441723991
0,141,0.0103776726068234
0,142,0.0103167346879547
0,143,0.0102989692313998
0,144,0.010317720151415
0,145,0.0103362214331533
0,146,0.0103382147994695
0,147,0.0103022519279928
0,148,0.0102955070196413
0,149,0.0102731695362165
0,150,0.0102551478965609
0,151,0.0102506329031551
0,152,0.0102461151048248
0,153,0.0102308292014926
0,154,0.0101905093473546
0,155,0.0101665524875416
0,156,0.0101758199579575
0,157,0.0101703755995806
0,158,0.0101478025025012
0,159,0.0100926081339518
0,160,0.0101306335598814
0,161,0.0101186733619839
0,162,0.0101395691142362
0,163,0.0101143883723838
0,164,0.0100226028292786
0,165,0.0101442832572787
0,166,0.0100733121236165
0,167,0.0099943834192612
0,168,0.009999552895041
0,169,0.0100500985687854
0,170,0.0100492393269258
0,171,0.0100597026301365
0,172,0.0100456050798004
0,173,0.0100904969608082
0,174,0.010094939026178
0,175,0.0100992127960803
0,176,0.010101505354339
0,177,0.010135606690949
0,178,0.0101438915028291
0,179,0.0101146828894521
0,180,0.0100170621684953
0,181,0.0099408215167475
0,182,0.0098771385118073
0,183,0.0100668925865023
0,184,0.0101967596540264
0,185,0.0102672782598757
0,186,0.0101815130196365
0,187,0.0101650312835094
0,188,0.0101751477110619
0,189,0.0101886506174124
0,190,0.010191333060171
0,191,0.0101866189171286
0,192,0.0101586837394564
0,193,0.0101443870394837
0,194,0.0101655950733259
0,195,0.0101667796864229
0,196,0.0102241964901194
0,197,0.0101955890655517
0,198,0.0102030277252197
0,199,0.0102414047016816
0,200,0.0102300232531977
0,201,0.0102039393256692
0,202,0.0102036728578455
0,203,0.0101655679590561
0,204,0.0101686318715413
0,205,0.0101415942696964
0,206,0.0101477978276271
0,207,0.0101307476268095
0,208,0.0101242663813572
