scene_name,video_num,frame_num,MSE
Train,5,0,0.0114496825
Train,5,1,0.011398587
Train,5,2,0.011397841
Train,5,3,0.011436929
Train,5,4,0.011574625
Train,5,5,0.011644695
Train,5,6,0.011732651
Train,5,7,0.011730781
Train,5,8,0.011729106
Train,5,9,0.011627267
Train,5,10,0.011565102
Train,5,11,0.01146374
Train,5,12,0.011468795
Train,5,13,0.011529967
Train,5,14,0.011569858
Train,5,15,0.011579052
Train,5,16,0.011652008
Train,5,17,0.011609696
Train,5,18,0.011558371
Train,5,19,0.011600492
Train,5,20,0.0117630055
Train,5,21,0.011827019
Train,5,22,0.011813318
Train,5,23,0.011821232
Train,5,24,0.011954804
Train,5,25,0.011996864
Train,5,26,0.0121103525
Train,5,27,0.012113057
Train,5,28,0.01207233
Train,5,29,0.011993995
Train,5,30,0.012008822
Train,5,31,0.011982577
Train,5,32,0.011981957
Train,5,33,0.012026589
Train,5,34,0.012149369
Train,5,35,0.012123639
Train,5,36,0.012172556
Train,5,37,0.012134251
Train,5,38,0.012129572
Train,5,39,0.012140751
Train,5,40,0.012207452
Train,5,41,0.012202663
Train,5,42,0.01227588
Train,5,43,0.012354786
Train,5,44,0.012432874
Train,5,45,0.012376272
Train,5,46,0.012403319
Train,5,47,0.01246102
Train,5,48,0.012531936
Train,5,49,0.012621585
Train,5,50,0.012849376
Train,5,51,0.013033549
Train,5,52,0.013187625
Train,5,53,0.013179811
Train,5,54,0.013144187
Train,5,55,0.013000406
Train,5,56,0.012877752
Train,5,57,0.012731975
Train,5,58,0.0126279285
Train,5,59,0.01264826
Train,5,60,0.012751425
Train,5,61,0.01272856
Train,5,62,0.0126833785
Train,5,63,0.012576356
Train,5,64,0.0125413155
Train,5,65,0.01239302
Train,5,66,0.01229276
Train,5,67,0.012284571
Train,5,68,0.012320905
Train,5,69,0.012262385
Train,5,70,0.012244166
Train,5,71,0.012226752
Train,5,72,0.012227532
Train,5,73,0.012245033
Train,5,74,0.012377476
Train,5,75,0.012402405
Train,5,76,0.012408623
Train,5,77,0.012347878
Train,5,78,0.012291675
Train,5,79,0.012195093
Train,5,80,0.012161182
Train,5,81,0.012144704
Train,5,82,0.01215564
Train,5,83,0.012141951
Train,5,84,0.01219314
Train,5,85,0.012178195
Train,5,86,0.012127054
Train,5,87,0.012086111
Train,5,88,0.012070183
Train,5,89,0.012022395
Train,5,90,0.012042629
Train,5,91,0.012048684
Train,5,92,0.01204708
Train,5,93,0.011973958
Train,5,94,0.011947338
Train,5,95,0.01193301
Train,5,96,0.011912776
Train,5,97,0.011855065
Train,5,98,0.011874154
Train,5,99,0.01184175
Train,5,100,0.011813145
Train,5,101,0.011753402
Train,5,102,0.011790606
Train,5,103,0.011832861
Train,5,104,0.011860454
Train,5,105,0.011805107
Train,5,106,0.01182907
Train,5,107,0.011817277
Train,5,108,0.0118088275
Train,5,109,0.011771001
Train,5,110,0.011740165
Train,5,111,0.011702878
Train,5,112,0.011757616
Train,5,113,0.011778622
Train,5,114,0.011772404
Train,5,115,0.011728377
Train,5,116,0.011719158
Train,5,117,0.011724579
Train,5,118,0.01172708
Train,5,119,0.011676806
Train,5,120,0.011688805
Train,5,121,0.011751481
Train,5,122,0.011859013
Train,5,123,0.011876546
Train,5,124,0.011892484
Train,5,125,0.011842338
Train,5,126,0.011822379
Train,5,127,0.011797931
Train,5,128,0.011792307
Train,5,129,0.011765696
Train,5,130,0.0117919715
Train,5,131,0.011791122
Train,5,132,0.01181543
Train,5,133,0.011806883
Train,5,134,0.011843455
Train,5,135,0.011857383
Train,5,136,0.011888347
Train,5,137,0.011889862
Train,5,138,0.011915592
Train,5,139,0.011896353
Train,5,140,0.011888225
Train,5,141,0.01183418
Train,5,142,0.011815597
Train,5,143,0.011820251
Train,5,144,0.011842738
Train,5,145,0.011834448
Train,5,146,0.011855104
Train,5,147,0.011860622
Train,5,148,0.011930323
Train,5,149,0.011944763
Train,5,150,0.011956014
Train,5,151,0.011891676
Train,5,152,0.011883143
Train,5,153,0.011833756
Train,5,154,0.011814153
Train,5,155,0.011800056
Train,5,156,0.011811888
Train,5,157,0.011807579
Train,5,158,0.011831298
Train,5,159,0.01180413
Train,5,160,0.011813965
Train,5,161,0.011808954
Train,5,162,0.011802903
Train,5,163,0.0117836725
Train,5,164,0.011782164
Train,5,165,0.011770259
Train,5,166,0.011805109
Train,5,167,0.011796543
Train,5,168,0.011803159
Train,5,169,0.011779433
Train,5,170,0.01179647
Train,5,171,0.01177663
Train,5,172,0.01179139
Train,5,173,0.0117858965
