scene_name,video_num,frame_num,LPIPS_VGG
Train,5,0,0.395734965801239
Train,5,1,0.3954038918018341
Train,5,2,0.3959139585494995
Train,5,3,0.3958965539932251
Train,5,4,0.39627373218536377
Train,5,5,0.3962221145629883
Train,5,6,0.396146297454834
Train,5,7,0.395847350358963
Train,5,8,0.3956225514411926
Train,5,9,0.3951689600944519
Train,5,10,0.395524263381958
Train,5,11,0.39482104778289795
Train,5,12,0.39488303661346436
Train,5,13,0.3954910337924957
Train,5,14,0.3958328068256378
Train,5,15,0.39521700143814087
Train,5,16,0.3959064781665802
Train,5,17,0.3955821990966797
Train,5,18,0.396126389503479
Train,5,19,0.39618492126464844
Train,5,20,0.3970605731010437
Train,5,21,0.3971496820449829
Train,5,22,0.3971967101097107
Train,5,23,0.3968263566493988
Train,5,24,0.39738866686820984
Train,5,25,0.39681166410446167
Train,5,26,0.3970066010951996
Train,5,27,0.39715301990509033
Train,5,28,0.39757853746414185
Train,5,29,0.39703303575515747
Train,5,30,0.3972998857498169
Train,5,31,0.39681804180145264
Train,5,32,0.3973464369773865
Train,5,33,0.3970276415348053
Train,5,34,0.3970226049423218
Train,5,35,0.3974849283695221
Train,5,36,0.3976200819015503
Train,5,37,0.3972933292388916
Train,5,38,0.3971904218196869
Train,5,39,0.3967456519603729
Train,5,40,0.39729657769203186
Train,5,41,0.3975878953933716
Train,5,42,0.3983314037322998
Train,5,43,0.39870133996009827
Train,5,44,0.3989977538585663
Train,5,45,0.3987311124801636
Train,5,46,0.3987081050872803
Train,5,47,0.3985118269920349
Train,5,48,0.39905741810798645
Train,5,49,0.3986720144748688
Train,5,50,0.3994084596633911
Train,5,51,0.3998551070690155
Train,5,52,0.4006156325340271
Train,5,53,0.39976122975349426
Train,5,54,0.4000962972640991
Train,5,55,0.4000752866268158
Train,5,56,0.40023478865623474
Train,5,57,0.3993428945541382
Train,5,58,0.39904850721359253
Train,5,59,0.39885610342025757
Train,5,60,0.39991146326065063
Train,5,61,0.39974454045295715
Train,5,62,0.3996824324131012
Train,5,63,0.39912500977516174
Train,5,64,0.399723619222641
Train,5,65,0.39928507804870605
Train,5,66,0.3990406394004822
Train,5,67,0.3991040885448456
Train,5,68,0.3995412588119507
Train,5,69,0.3987300992012024
Train,5,70,0.39921343326568604
Train,5,71,0.3987211287021637
Train,5,72,0.3987885117530823
Train,5,73,0.3983057141304016
Train,5,74,0.3984667956829071
Train,5,75,0.3986627757549286
Train,5,76,0.3997478187084198
Train,5,77,0.39858391880989075
Train,5,78,0.3988831639289856
Train,5,79,0.3985196053981781
Train,5,80,0.3993687629699707
Train,5,81,0.39894911646842957
Train,5,82,0.39901116490364075
Train,5,83,0.3988344669342041
Train,5,84,0.3988533616065979
Train,5,85,0.3985069990158081
Train,5,86,0.3985392451286316
Train,5,87,0.3979969620704651
Train,5,88,0.39806491136550903
Train,5,89,0.397640198469162
Train,5,90,0.39723068475723267
Train,5,91,0.3975713849067688
Train,5,92,0.3976733684539795
Train,5,93,0.3971632122993469
Train,5,94,0.3975919783115387
Train,5,95,0.3972286283969879
Train,5,96,0.3973737955093384
Train,5,97,0.39676257967948914
Train,5,98,0.39655664563179016
