scene_name,video_num,frame_num,MSE
Theater,5,0,0.0056056064
Theater,5,1,0.0055659437
Theater,5,2,0.0055498406
Theater,5,3,0.0055416827
Theater,5,4,0.0055560456
Theater,5,5,0.005551308
Theater,5,6,0.005561466
Theater,5,7,0.005555594
Theater,5,8,0.005560316
Theater,5,9,0.0055411984
Theater,5,10,0.0055460697
Theater,5,11,0.005518912
Theater,5,12,0.0055240835
Theater,5,13,0.005535263
Theater,5,14,0.0055663353
Theater,5,15,0.005572177
Theater,5,16,0.0056055104
Theater,5,17,0.0055481456
Theater,5,18,0.005639718
Theater,5,19,0.0056672143
Theater,5,20,0.0056934725
Theater,5,21,0.0056843455
Theater,5,22,0.0056375526
Theater,5,23,0.005578671
Theater,5,24,0.0055686836
Theater,5,25,0.0055320403
Theater,5,26,0.005534967
Theater,5,27,0.005594486
Theater,5,28,0.005626828
Theater,5,29,0.005666153
Theater,5,30,0.0057654814
Theater,5,31,0.0057247677
Theater,5,32,0.00572107
Theater,5,33,0.005757387
Theater,5,34,0.005643772
Theater,5,35,0.0056233965
Theater,5,36,0.0055673555
Theater,5,37,0.0055993884
Theater,5,38,0.0056205685
Theater,5,39,0.005590207
Theater,5,40,0.005654064
Theater,5,41,0.0056321532
Theater,5,42,0.0055950475
Theater,5,43,0.005515809
Theater,5,44,0.005457443
Theater,5,45,0.0054477286
Theater,5,46,0.005467614
Theater,5,47,0.005525728
Theater,5,48,0.005610397
Theater,5,49,0.0056289095
Theater,5,50,0.0056198603
Theater,5,51,0.005645557
Theater,5,52,0.0056696474
Theater,5,53,0.0056686397
Theater,5,54,0.005689089
Theater,5,55,0.0056133657
Theater,5,56,0.005438752
Theater,5,57,0.0055376384
Theater,5,58,0.005522021
Theater,5,59,0.0054961992
Theater,5,60,0.005525609
Theater,5,61,0.0056279395
Theater,5,62,0.0056264633
Theater,5,63,0.0055604447
Theater,5,64,0.0054975487
Theater,5,65,0.005438834
Theater,5,66,0.0054335454
Theater,5,67,0.005431478
Theater,5,68,0.0054050228
Theater,5,69,0.005412425
Theater,5,70,0.005500887
Theater,5,71,0.0055807983
Theater,5,72,0.005644537
Theater,5,73,0.005639893
Theater,5,74,0.0055822646
Theater,5,75,0.005465759
Theater,5,76,0.005473456
Theater,5,77,0.0058674496
Theater,5,78,0.005502932
Theater,5,79,0.0057874573
Theater,5,80,0.0063403477
Theater,5,81,0.0060995948
Theater,5,82,0.00600288
Theater,5,83,0.005784404
Theater,5,84,0.0056328243
Theater,5,85,0.005618783
Theater,5,86,0.0056550787
Theater,5,87,0.005677956
Theater,5,88,0.006136071
Theater,5,89,0.005824618
Theater,5,90,0.005739185
Theater,5,91,0.0056044995
Theater,5,92,0.0055437917
Theater,5,93,0.0056003416
Theater,5,94,0.0055583753
Theater,5,95,0.0054185935
Theater,5,96,0.0054438226
Theater,5,97,0.0054599065
Theater,5,98,0.0054948223
Theater,5,99,0.0054445136
Theater,5,100,0.0053891074
Theater,5,101,0.005389892
Theater,5,102,0.005384794
Theater,5,103,0.0057427445
Theater,5,104,0.005913008
Theater,5,105,0.005824182
Theater,5,106,0.0054701245
Theater,5,107,0.0065144487
Theater,5,108,0.0059374
Theater,5,109,0.0056632278
Theater,5,110,0.0061562797
Theater,5,111,0.006066895
Theater,5,112,0.0056597376
Theater,5,113,0.006049646
Theater,5,114,0.006386002
Theater,5,115,0.0062209847
Theater,5,116,0.005713623
Theater,5,117,0.005998776
Theater,5,118,0.005988871
Theater,5,119,0.005669111
Theater,5,120,0.006017355
Theater,5,121,0.0061640604
Theater,5,122,0.0058992114
Theater,5,123,0.006016598
Theater,5,124,0.0060952436
Theater,5,125,0.006087662
Theater,5,126,0.006043819
Theater,5,127,0.0061782207
Theater,5,128,0.006739
Theater,5,129,0.005655635
Theater,5,130,0.005774691
Theater,5,131,0.0063266405
Theater,5,132,0.006017519
Theater,5,133,0.006233528
Theater,5,134,0.006464709
Theater,5,135,0.0063969325
Theater,5,136,0.0062894607
Theater,5,137,0.0064072977
Theater,5,138,0.006418258
Theater,5,139,0.00642681
Theater,5,140,0.006499453
Theater,5,141,0.006347916
Theater,5,142,0.0057819444
Theater,5,143,0.006143304
Theater,5,144,0.0057562124
Theater,5,145,0.0059670596
Theater,5,146,0.006118807
Theater,5,147,0.0058917906
Theater,5,148,0.006157817
Theater,5,149,0.0062362785
Theater,5,150,0.006051634
Theater,5,151,0.0057756538
Theater,5,152,0.005669812
Theater,5,153,0.0056052897
Theater,5,154,0.005711632
Theater,5,155,0.005834279
Theater,5,156,0.0059455866
Theater,5,157,0.005961507
Theater,5,158,0.006162523
Theater,5,159,0.006235268
Theater,5,160,0.0060159913
Theater,5,161,0.0056921104
Theater,5,162,0.005672003
Theater,5,163,0.0055736206
Theater,5,164,0.0055303145
Theater,5,165,0.0055322493
Theater,5,166,0.005717276
Theater,5,167,0.005759136
Theater,5,168,0.00597557
Theater,5,169,0.0059737815
Theater,5,170,0.00594245
Theater,5,171,0.005670768
Theater,5,172,0.0057071834
Theater,5,173,0.0056668525
Theater,5,174,0.0057191323
Theater,5,175,0.005838116
Theater,5,176,0.0056530447
Theater,5,177,0.005555881
Theater,5,178,0.0057074684
Theater,5,179,0.0054978584
Theater,5,180,0.00586714
Theater,5,181,0.006013402
Theater,5,182,0.0059606563
Theater,5,183,0.0058133104
Theater,5,184,0.005752498
Theater,5,185,0.006188012
Theater,5,186,0.0061638593
Theater,5,187,0.00568928
Theater,5,188,0.0055827596
Theater,5,189,0.005897658
Theater,5,190,0.00592753
Theater,5,191,0.0055491393
Theater,5,192,0.0058182823
Theater,5,193,0.00566157
Theater,5,194,0.0061379666
Theater,5,195,0.006364241
Theater,5,196,0.0062087043
Theater,5,197,0.0055955183
Theater,5,198,0.005960959
Theater,5,199,0.005748328
Theater,5,200,0.0054535232
Theater,5,201,0.005805341
Theater,5,202,0.0058564814
Theater,5,203,0.005914588
Theater,5,204,0.006329275
Theater,5,205,0.006320346
Theater,5,206,0.0055326275
Theater,5,207,0.005547026
Theater,5,208,0.00568911
Theater,5,209,0.0055382513
Theater,5,210,0.0057011484
Theater,5,211,0.0063153557
Theater,5,212,0.0064927572
Theater,5,213,0.0059407377
Theater,5,214,0.0064293263
Theater,5,215,0.0068656695
Theater,5,216,0.0068137436
Theater,5,217,0.0065219807
Theater,5,218,0.0060722507
Theater,5,219,0.00542005
Theater,5,220,0.0059544747
Theater,5,221,0.0058551272
Theater,5,222,0.0061279996
Theater,5,223,0.0056209005
Theater,5,224,0.00586015
Theater,5,225,0.0057721776
Theater,5,226,0.0056680976
Theater,5,227,0.0056009525
Theater,5,228,0.0054525523
Theater,5,229,0.005588229
Theater,5,230,0.0057990593
Theater,5,231,0.005850164
Theater,5,232,0.0057798326
Theater,5,233,0.0055952803
Theater,5,234,0.0055438937
Theater,5,235,0.0054347054
Theater,5,236,0.005419356
Theater,5,237,0.0054908595
Theater,5,238,0.0055234693
Theater,5,239,0.0052887774
Theater,5,240,0.0054704254
Theater,5,241,0.005608926
Theater,5,242,0.005498987
Theater,5,243,0.0056306627
Theater,5,244,0.005658409
Theater,5,245,0.0052928515
Theater,5,246,0.0053777075
Theater,5,247,0.005442878
Theater,5,248,0.0062002954
Theater,5,249,0.0053490563
Theater,5,250,0.0054455027
Theater,5,251,0.005427466
Theater,5,252,0.005520822
Theater,5,253,0.0054884315
Theater,5,254,0.0054794946
Theater,5,255,0.0053951656
Theater,5,256,0.0053660274
Theater,5,257,0.0053272266
Theater,5,258,0.0053101983
Theater,5,259,0.0052913656
