scene_name,video_num,frame_num,LPIPS_VGG
cut_roasted_beef,0,0,0.2482706904411316
cut_roasted_beef,0,1,0.24667277932167053
cut_roasted_beef,0,2,0.2464294135570526
cut_roasted_beef,0,3,0.2460222989320755
cut_roasted_beef,0,4,0.24753758311271667
cut_roasted_beef,0,5,0.24616172909736633
cut_roasted_beef,0,6,0.24807661771774292
cut_roasted_beef,0,7,0.24718937277793884
cut_roasted_beef,0,8,0.2484479546546936
cut_roasted_beef,0,9,0.2468942403793335
cut_roasted_beef,0,10,0.2473328858613968
cut_roasted_beef,0,11,0.2464710772037506
cut_roasted_beef,0,12,0.24687817692756653
cut_roasted_beef,0,13,0.24602654576301575
cut_roasted_beef,0,14,0.24599266052246094
cut_roasted_beef,0,15,0.24675074219703674
cut_roasted_beef,0,16,0.2493685781955719
cut_roasted_beef,0,17,0.24865496158599854
cut_roasted_beef,0,18,0.24901700019836426
cut_roasted_beef,0,19,0.24847936630249023
cut_roasted_beef,0,20,0.24930012226104736
cut_roasted_beef,0,21,0.24719926714897156
cut_roasted_beef,0,22,0.24679037928581238
cut_roasted_beef,0,23,0.2460401952266693
cut_roasted_beef,0,24,0.24763408303260803
cut_roasted_beef,0,25,0.24671095609664917
cut_roasted_beef,0,26,0.24753805994987488
cut_roasted_beef,0,27,0.24911293387413025
cut_roasted_beef,0,28,0.25104743242263794
cut_roasted_beef,0,29,0.24918383359909058
cut_roasted_beef,0,30,0.2500613033771515
cut_roasted_beef,0,31,0.24974101781845093
cut_roasted_beef,0,32,0.25127801299095154
cut_roasted_beef,0,33,0.24885961413383484
cut_roasted_beef,0,34,0.24899524450302124
cut_roasted_beef,0,35,0.24916252493858337
cut_roasted_beef,0,36,0.25145021080970764
cut_roasted_beef,0,37,0.2504628896713257
cut_roasted_beef,0,38,0.2510293126106262
cut_roasted_beef,0,39,0.2505941092967987
cut_roasted_beef,0,40,0.2513096034526825
cut_roasted_beef,0,41,0.24988257884979248
cut_roasted_beef,0,42,0.24974478781223297
cut_roasted_beef,0,43,0.24949082732200623
cut_roasted_beef,0,44,0.2513207197189331
cut_roasted_beef,0,45,0.2505471110343933
cut_roasted_beef,0,46,0.25209474563598633
cut_roasted_beef,0,47,0.25114119052886963
cut_roasted_beef,0,48,0.2512758672237396
cut_roasted_beef,0,49,0.249904066324234
cut_roasted_beef,0,50,0.24940738081932068
cut_roasted_beef,0,51,0.25035321712493896
cut_roasted_beef,0,52,0.25238561630249023
cut_roasted_beef,0,53,0.2506599724292755
cut_roasted_beef,0,54,0.2513555884361267
