scene_name,video_num,frame_num,LPIPS_Alex
cut_roasted_beef,0,0,0.1347055435180664
cut_roasted_beef,0,1,0.13333441317081451
cut_roasted_beef,0,2,0.13433872163295746
cut_roasted_beef,0,3,0.13333715498447418
cut_roasted_beef,0,4,0.13552527129650116
cut_roasted_beef,0,5,0.1344754993915558
cut_roasted_beef,0,6,0.1351376324892044
cut_roasted_beef,0,7,0.13385595381259918
cut_roasted_beef,0,8,0.13467884063720703
cut_roasted_beef,0,9,0.13255909085273743
cut_roasted_beef,0,10,0.1325208991765976
cut_roasted_beef,0,11,0.13200750946998596
cut_roasted_beef,0,12,0.1332956850528717
cut_roasted_beef,0,13,0.13153988122940063
cut_roasted_beef,0,14,0.13182765245437622
cut_roasted_beef,0,15,0.13105696439743042
cut_roasted_beef,0,16,0.13330043852329254
cut_roasted_beef,0,17,0.13227631151676178
cut_roasted_beef,0,18,0.13292071223258972
cut_roasted_beef,0,19,0.13178426027297974
cut_roasted_beef,0,20,0.13269200921058655
cut_roasted_beef,0,21,0.13135269284248352
cut_roasted_beef,0,22,0.13155430555343628
cut_roasted_beef,0,23,0.1315142810344696
cut_roasted_beef,0,24,0.13307581841945648
cut_roasted_beef,0,25,0.1326257735490799
cut_roasted_beef,0,26,0.13305115699768066
cut_roasted_beef,0,27,0.1336609572172165
cut_roasted_beef,0,28,0.1349199414253235
cut_roasted_beef,0,29,0.13331866264343262
cut_roasted_beef,0,30,0.13416284322738647
cut_roasted_beef,0,31,0.1334732472896576
cut_roasted_beef,0,32,0.13401703536510468
cut_roasted_beef,0,33,0.13051575422286987
cut_roasted_beef,0,34,0.13138632476329803
cut_roasted_beef,0,35,0.1320274919271469
cut_roasted_beef,0,36,0.13436438143253326
cut_roasted_beef,0,37,0.13294517993927002
cut_roasted_beef,0,38,0.13336747884750366
cut_roasted_beef,0,39,0.1331394910812378
cut_roasted_beef,0,40,0.13321523368358612
cut_roasted_beef,0,41,0.13179440796375275
cut_roasted_beef,0,42,0.13183259963989258
cut_roasted_beef,0,43,0.13290126621723175
cut_roasted_beef,0,44,0.13492266833782196
cut_roasted_beef,0,45,0.1336551308631897
cut_roasted_beef,0,46,0.1343591809272766
cut_roasted_beef,0,47,0.13288411498069763
cut_roasted_beef,0,48,0.13342837989330292
cut_roasted_beef,0,49,0.1314283013343811
cut_roasted_beef,0,50,0.1321936845779419
cut_roasted_beef,0,51,0.13218554854393005
cut_roasted_beef,0,52,0.13458476960659027
cut_roasted_beef,0,53,0.1339653581380844
cut_roasted_beef,0,54,0.1331522911787033
cut_roasted_beef,0,55,0.13309796154499054
cut_roasted_beef,0,56,0.1338036060333252
cut_roasted_beef,0,57,0.1333537995815277
cut_roasted_beef,0,58,0.13274793326854706
cut_roasted_beef,0,59,0.1315978616476059
cut_roasted_beef,0,60,0.13289692997932434
cut_roasted_beef,0,61,0.1318952441215515
cut_roasted_beef,0,62,0.13276627659797668
cut_roasted_beef,0,63,0.13085348904132843
cut_roasted_beef,0,64,0.1319265216588974
cut_roasted_beef,0,65,0.13055244088172913
cut_roasted_beef,0,66,0.13145864009857178
cut_roasted_beef,0,67,0.13109110295772552
cut_roasted_beef,0,68,0.13218224048614502
cut_roasted_beef,0,69,0.13051220774650574
cut_roasted_beef,0,70,0.13068804144859314
cut_roasted_beef,0,71,0.1311052143573761
cut_roasted_beef,0,72,0.13239693641662598
cut_roasted_beef,0,73,0.13113637268543243
cut_roasted_beef,0,74,0.131185382604599
cut_roasted_beef,0,75,0.13149739801883698
cut_roasted_beef,0,76,0.13433265686035156
cut_roasted_beef,0,77,0.13219822943210602
cut_roasted_beef,0,78,0.13274173438549042
cut_roasted_beef,0,79,0.13242799043655396
cut_roasted_beef,0,80,0.13339608907699585
cut_roasted_beef,0,81,0.13241326808929443
cut_roasted_beef,0,82,0.1332855224609375
cut_roasted_beef,0,83,0.13346022367477417
cut_roasted_beef,0,84,0.13539546728134155
cut_roasted_beef,0,85,0.13364361226558685
cut_roasted_beef,0,86,0.13444451987743378
cut_roasted_beef,0,87,0.13427110016345978
cut_roasted_beef,0,88,0.13642889261245728
cut_roasted_beef,0,89,0.13541960716247559
cut_roasted_beef,0,90,0.13476887345314026
cut_roasted_beef,0,91,0.13363786041736603
cut_roasted_beef,0,92,0.13554081320762634
cut_roasted_beef,0,93,0.13395623862743378
cut_roasted_beef,0,94,0.13602188229560852
cut_roasted_beef,0,95,0.13631568849086761
cut_roasted_beef,0,96,0.13833144307136536
cut_roasted_beef,0,97,0.13667085766792297
cut_roasted_beef,0,98,0.13775470852851868
cut_roasted_beef,0,99,0.13706287741661072
cut_roasted_beef,0,100,0.13915640115737915
cut_roasted_beef,0,101,0.1384129524230957
cut_roasted_beef,0,102,0.138238325715065
cut_roasted_beef,0,103,0.1378970742225647
cut_roasted_beef,0,104,0.1406106799840927
cut_roasted_beef,0,105,0.13976290822029114
cut_roasted_beef,0,106,0.140488862991333
cut_roasted_beef,0,107,0.13968700170516968
cut_roasted_beef,0,108,0.1410447359085083
cut_roasted_beef,0,109,0.13885551691055298
cut_roasted_beef,0,110,0.13971033692359924
cut_roasted_beef,0,111,0.13864190876483917
cut_roasted_beef,0,112,0.14126980304718018
cut_roasted_beef,0,113,0.1399376094341278
cut_roasted_beef,0,114,0.14097599685192108
cut_roasted_beef,0,115,0.1394806206226349
cut_roasted_beef,0,116,0.14118176698684692
cut_roasted_beef,0,117,0.13911473751068115
cut_roasted_beef,0,118,0.14031556248664856
cut_roasted_beef,0,119,0.13989675045013428
cut_roasted_beef,0,120,0.1419408768415451
cut_roasted_beef,0,121,0.13966435194015503
cut_roasted_beef,0,122,0.13951469957828522
cut_roasted_beef,0,123,0.13839533925056458
cut_roasted_beef,0,124,0.13950787484645844
cut_roasted_beef,0,125,0.137154221534729
cut_roasted_beef,0,126,0.1367117315530777
cut_roasted_beef,0,127,0.13747765123844147
cut_roasted_beef,0,128,0.13936753571033478
cut_roasted_beef,0,129,0.13696126639842987
cut_roasted_beef,0,130,0.13758480548858643
cut_roasted_beef,0,131,0.13557903468608856
cut_roasted_beef,0,132,0.13590900599956512
cut_roasted_beef,0,133,0.13408240675926208
cut_roasted_beef,0,134,0.1341966986656189
cut_roasted_beef,0,135,0.13320672512054443
cut_roasted_beef,0,136,0.1353972852230072
cut_roasted_beef,0,137,0.13338708877563477
cut_roasted_beef,0,138,0.13237950205802917
cut_roasted_beef,0,139,0.1331229954957962
cut_roasted_beef,0,140,0.1342386156320572
cut_roasted_beef,0,141,0.1336003690958023
cut_roasted_beef,0,142,0.13369499146938324
