scene_name,video_num,frame_num,MS_SSIM
Birthday,5,0,0.8712
Birthday,5,1,0.8721
Birthday,5,2,0.8719
Birthday,5,3,0.8746
Birthday,5,4,0.8759
Birthday,5,5,0.8763
Birthday,5,6,0.8756
Birthday,5,7,0.8767
Birthday,5,8,0.8767
Birthday,5,9,0.8772
Birthday,5,10,0.8767
Birthday,5,11,0.8769
Birthday,5,12,0.8754
Birthday,5,13,0.8769
Birthday,5,14,0.8776
Birthday,5,15,0.8783
Birthday,5,16,0.8782
Birthday,5,17,0.8783
Birthday,5,18,0.8769
Birthday,5,19,0.8782
Birthday,5,20,0.8787
Birthday,5,21,0.8779
Birthday,5,22,0.8756
Birthday,5,23,0.8765
Birthday,5,24,0.8769
Birthday,5,25,0.8789
Birthday,5,26,0.8801
Birthday,5,27,0.8802
Birthday,5,28,0.879
Birthday,5,29,0.8793
Birthday,5,30,0.879
Birthday,5,31,0.8801
Birthday,5,32,0.8798
Birthday,5,33,0.8794
Birthday,5,34,0.8783
Birthday,5,35,0.8797
Birthday,5,36,0.8802
Birthday,5,37,0.8793
Birthday,5,38,0.878
Birthday,5,39,0.8783
Birthday,5,40,0.8781
Birthday,5,41,0.8789
Birthday,5,42,0.8794
Birthday,5,43,0.8796
Birthday,5,44,0.8793
Birthday,5,45,0.8797
Birthday,5,46,0.8797
Birthday,5,47,0.88
Birthday,5,48,0.8796
Birthday,5,49,0.879
Birthday,5,50,0.8777
Birthday,5,51,0.8772
Birthday,5,52,0.8766
Birthday,5,53,0.8762
Birthday,5,54,0.8755
Birthday,5,55,0.8765
Birthday,5,56,0.8773
Birthday,5,57,0.878
Birthday,5,58,0.8777
Birthday,5,59,0.8778
Birthday,5,60,0.8772
Birthday,5,61,0.8762
Birthday,5,62,0.8746
Birthday,5,63,0.8737
Birthday,5,64,0.8728
Birthday,5,65,0.8727
Birthday,5,66,0.8737
Birthday,5,67,0.8738
Birthday,5,68,0.8737
Birthday,5,69,0.873
Birthday,5,70,0.8712
Birthday,5,71,0.8686
Birthday,5,72,0.8671
Birthday,5,73,0.8674
Birthday,5,74,0.8651
Birthday,5,75,0.8643
Birthday,5,76,0.862
Birthday,5,77,0.8608
Birthday,5,78,0.8588
Birthday,5,79,0.8606
Birthday,5,80,0.8604
Birthday,5,81,0.8588
Birthday,5,82,0.8535
