scene_name,video_num,frame_num,LPIPS_Alex
Painter,5,0,0.18081846833229065
Painter,5,1,0.18000788986682892
Painter,5,2,0.17985527217388153
Painter,5,3,0.17985279858112335
Painter,5,4,0.18060994148254395
Painter,5,5,0.1803615689277649
Painter,5,6,0.18137001991271973
Painter,5,7,0.18081940710544586
Painter,5,8,0.1817508041858673
Painter,5,9,0.18134009838104248
Painter,5,10,0.18222233653068542
Painter,5,11,0.1823146492242813
Painter,5,12,0.18372246623039246
Painter,5,13,0.1860940158367157
Painter,5,14,0.18831822276115417
Painter,5,15,0.1896481066942215
Painter,5,16,0.1926070749759674
Painter,5,17,0.1984044909477234
Painter,5,18,0.2018403857946396
Painter,5,19,0.2054101824760437
Painter,5,20,0.2075224220752716
Painter,5,21,0.20545925199985504
Painter,5,22,0.20136195421218872
Painter,5,23,0.2024153172969818
Painter,5,24,0.20528475940227509
Painter,5,25,0.20683547854423523
Painter,5,26,0.21109972894191742
Painter,5,27,0.2094976156949997
Painter,5,28,0.20988833904266357
Painter,5,29,0.21056917309761047
Painter,5,30,0.2117306888103485
Painter,5,31,0.21624219417572021
Painter,5,32,0.22011907398700714
Painter,5,33,0.22193510830402374
Painter,5,34,0.2220296412706375
Painter,5,35,0.22008824348449707
Painter,5,36,0.2248898297548294
Painter,5,37,0.22196850180625916
Painter,5,38,0.2147618681192398
Painter,5,39,0.2070443034172058
Painter,5,40,0.2035587728023529
Painter,5,41,0.203463613986969
Painter,5,42,0.20405447483062744
Painter,5,43,0.2078062742948532
Painter,5,44,0.20645484328269958
Painter,5,45,0.2063252031803131
Painter,5,46,0.2149876207113266
Painter,5,47,0.2148558795452118
Painter,5,48,0.2085798978805542
Painter,5,49,0.2062871903181076
Painter,5,50,0.20917946100234985
Painter,5,51,0.2115446925163269
Painter,5,52,0.21290844678878784
Painter,5,53,0.21142086386680603
Painter,5,54,0.2143600881099701
Painter,5,55,0.21612271666526794
Painter,5,56,0.2166622430086136
Painter,5,57,0.2105821669101715
Painter,5,58,0.2036914825439453
Painter,5,59,0.202948659658432
Painter,5,60,0.21103869378566742
Painter,5,61,0.20919650793075562
Painter,5,62,0.213644877076149
Painter,5,63,0.21982263028621674
Painter,5,64,0.21707972884178162
Painter,5,65,0.22013838589191437
Painter,5,66,0.22391217947006226
Painter,5,67,0.22130078077316284
Painter,5,68,0.21757273375988007
Painter,5,69,0.21052029728889465
Painter,5,70,0.20565089583396912
Painter,5,71,0.2027227282524109
Painter,5,72,0.2022455781698227
Painter,5,73,0.19826491177082062
Painter,5,74,0.19976939260959625
Painter,5,75,0.19879618287086487
Painter,5,76,0.19435115158557892
Painter,5,77,0.1953722983598709
Painter,5,78,0.19497013092041016
Painter,5,79,0.19371190667152405
Painter,5,80,0.19060994684696198
Painter,5,81,0.18891732394695282
Painter,5,82,0.18733438849449158
Painter,5,83,0.18240228295326233
Painter,5,84,0.18205121159553528
Painter,5,85,0.18219341337680817
Painter,5,86,0.18194173276424408
Painter,5,87,0.18005859851837158
Painter,5,88,0.18052399158477783
Painter,5,89,0.17928144335746765
Painter,5,90,0.17889457941055298
Painter,5,91,0.17718982696533203
Painter,5,92,0.17795656621456146
Painter,5,93,0.17640338838100433
Painter,5,94,0.17519322037696838
Painter,5,95,0.17532654106616974
Painter,5,96,0.17601291835308075
Painter,5,97,0.17482350766658783
Painter,5,98,0.17374283075332642
Painter,5,99,0.1724100410938263
Painter,5,100,0.17363905906677246
Painter,5,101,0.17353977262973785
Painter,5,102,0.17302533984184265
Painter,5,103,0.17325234413146973
Painter,5,104,0.17481215298175812
Painter,5,105,0.17374421656131744
Painter,5,106,0.17516827583312988
Painter,5,107,0.17315712571144104
Painter,5,108,0.17334869503974915
Painter,5,109,0.17191503942012787
Painter,5,110,0.1731385439634323
Painter,5,111,0.17073804140090942
Painter,5,112,0.17093366384506226
Painter,5,113,0.17118152976036072
Painter,5,114,0.17242473363876343
Painter,5,115,0.1714416742324829
