scene_name,video_num,frame_num,MSE
cook_spinach,0,0,0.0023743678
cook_spinach,0,1,0.0023468523
cook_spinach,0,2,0.002335058
cook_spinach,0,3,0.0023044832
cook_spinach,0,4,0.0022895713
cook_spinach,0,5,0.002312157
cook_spinach,0,6,0.0023140637
cook_spinach,0,7,0.0023076779
cook_spinach,0,8,0.0023148865
cook_spinach,0,9,0.0023317367
cook_spinach,0,10,0.0023150025
cook_spinach,0,11,0.0023252217
cook_spinach,0,12,0.0023208193
cook_spinach,0,13,0.0023204375
cook_spinach,0,14,0.0023220694
cook_spinach,0,15,0.0022922286
cook_spinach,0,16,0.0023013449
cook_spinach,0,17,0.0023134674
cook_spinach,0,18,0.002314944
cook_spinach,0,19,0.0023041102
cook_spinach,0,20,0.0023102907
cook_spinach,0,21,0.0023281968
cook_spinach,0,22,0.0023777427
cook_spinach,0,23,0.0023843416
cook_spinach,0,24,0.0024014532
cook_spinach,0,25,0.0023874133
cook_spinach,0,26,0.002388066
cook_spinach,0,27,0.0024056667
cook_spinach,0,28,0.0023671447
cook_spinach,0,29,0.0023189029
cook_spinach,0,30,0.002303409
cook_spinach,0,31,0.0023186107
cook_spinach,0,32,0.0023306084
cook_spinach,0,33,0.0023029982
cook_spinach,0,34,0.002297026
cook_spinach,0,35,0.0022864603
cook_spinach,0,36,0.002290394
cook_spinach,0,37,0.0022923707
cook_spinach,0,38,0.0022986324
cook_spinach,0,39,0.0022897637
cook_spinach,0,40,0.0022766937
cook_spinach,0,41,0.0022862756
cook_spinach,0,42,0.002319052
cook_spinach,0,43,0.0023397887
cook_spinach,0,44,0.0023250496
cook_spinach,0,45,0.0023495064
cook_spinach,0,46,0.0024021778
cook_spinach,0,47,0.0024034316
cook_spinach,0,48,0.002386691
cook_spinach,0,49,0.0023688702
cook_spinach,0,50,0.0023205103
cook_spinach,0,51,0.0023166316
cook_spinach,0,52,0.0023308017
cook_spinach,0,53,0.0023297085
cook_spinach,0,54,0.0023490733
cook_spinach,0,55,0.0023796468
cook_spinach,0,56,0.002418557
cook_spinach,0,57,0.0024281198
cook_spinach,0,58,0.0024091664
cook_spinach,0,59,0.0023625484
cook_spinach,0,60,0.0023314557
cook_spinach,0,61,0.0023143082
cook_spinach,0,62,0.0023259118
cook_spinach,0,63,0.002347602
cook_spinach,0,64,0.0023751014
cook_spinach,0,65,0.0023962865
cook_spinach,0,66,0.0024146298
cook_spinach,0,67,0.0023991452
cook_spinach,0,68,0.002390391
cook_spinach,0,69,0.0023624331
cook_spinach,0,70,0.0023630457
cook_spinach,0,71,0.0023452747
cook_spinach,0,72,0.002340009
cook_spinach,0,73,0.0023526484
cook_spinach,0,74,0.0023750507
cook_spinach,0,75,0.0023731824
cook_spinach,0,76,0.002368777
cook_spinach,0,77,0.00235682
cook_spinach,0,78,0.0023500125
cook_spinach,0,79,0.0023282967
cook_spinach,0,80,0.0023028967
cook_spinach,0,81,0.0022936545
cook_spinach,0,82,0.0022976752
cook_spinach,0,83,0.002305241
cook_spinach,0,84,0.0023056415
cook_spinach,0,85,0.002296945
cook_spinach,0,86,0.0022935674
cook_spinach,0,87,0.0022942408
cook_spinach,0,88,0.0023006015
cook_spinach,0,89,0.0022824914
cook_spinach,0,90,0.0022831017
cook_spinach,0,91,0.0023322052
cook_spinach,0,92,0.002308462
cook_spinach,0,93,0.002321778
cook_spinach,0,94,0.002337008
cook_spinach,0,95,0.0023287209
cook_spinach,0,96,0.0023109138
cook_spinach,0,97,0.002318924
cook_spinach,0,98,0.002347351
cook_spinach,0,99,0.0023390136
cook_spinach,0,100,0.0023336546
