video_num,depth_scale
0,0.0116242240456973
1,0.012444190418019
2,0.0121768783120548
3,0.0117020747240851
4,0.0116061322829302
5,0.011665438670738
6,0.0118682132047765
7,0.0122499952129289
8,0.0125036875406901
9,0.012813891616522
10,0.0121980442720301
11,0.0127189795176188
12,0.0120971717086492
13,0.0118829792621088
14,0.0119814610948749
15,0.0120599195068957
16,0.0121440915500416
17,0.0123063349256328
18,0.0124917348225911
